20051,-0.0359,0.0348,0.9948,0.2625,0.1663,0.1925,stationary
20151,-0.0351,0.0335,0.9936,0.2100,0.1138,0.2625,stationary
20251,-0.0354,0.0334,0.9957,0.0962,0.0875,0.2100,stationary
20351,-0.0364,0.0339,0.9943,0.2800,0.1400,0.2450,stationary
20451,-0.0363,0.0334,0.9928,0.1925,0.1225,0.1838,stationary
20551,-0.0354,0.0343,0.9941,0.2537,0.0613,0.1838,stationary
20651,-0.0362,0.0334,0.9931,0.2362,0.0875,0.1575,stationary
20751,-0.0350,0.0348,0.9935,0.1925,0.0875,0.2100,stationary
20851,-0.0352,0.0344,0.9945,0.0787,0.0262,0.2625,stationary
20951,-0.0359,0.0349,0.9955,0.1925,0.0000,0.2800,stationary
21051,-0.0349,0.0351,0.9948,0.1838,0.1488,0.2713,stationary
21151,-0.0342,0.0347,0.9957,0.2188,0.1400,0.2625,stationary
21251,-0.0342,0.0339,0.9953,0.1400,0.0525,0.2537,stationary
21351,-0.0354,0.0337,0.9940,0.1225,0.1138,0.2188,stationary
21451,-0.0347,0.0335,0.9933,0.1138,0.1050,0.2713,stationary
21551,-0.0341,0.0340,0.9942,0.1925,-0.0175,0.2362,stationary
21651,-0.0354,0.0332,0.9939,0.1663,0.0175,0.2100,stationary
21751,-0.0367,0.0342,0.9946,0.2275,0.1050,0.2625,stationary
21851,-0.0361,0.0348,0.9928,0.1488,0.0437,0.2537,stationary
21951,-0.0354,0.0332,0.9944,0.0787,0.0437,0.2625,stationary
22051,-0.0354,0.0347,0.9933,0.0962,0.0613,0.2013,stationary
22151,-0.0358,0.0342,0.9931,0.1400,0.0787,0.2275,stationary
22251,-0.0361,0.0346,0.9924,0.1838,0.1488,0.3150,stationary
22351,-0.0354,0.0349,0.9933,0.2100,0.0962,0.2975,stationary
22451,-0.0350,0.0351,0.9945,0.1925,0.0875,0.2275,stationary
22551,-0.0359,0.0345,0.9958,0.1488,0.0175,0.1663,stationary
22651,-0.0346,0.0332,0.9945,0.3063,0.0262,0.2013,stationary
22751,-0.0357,0.0344,0.9934,0.1663,0.0175,0.2713,stationary
22851,-0.0357,0.0334,0.9919,0.1312,0.1050,0.2887,stationary
22951,-0.0356,0.0337,0.9945,0.1750,0.0175,0.2362,stationary
23051,-0.0366,0.0343,0.9911,0.0787,-0.0350,0.2450,stationary
23151,-0.0359,0.0324,0.9923,0.1925,0.0525,0.2188,stationary
23251,-0.0364,0.0329,0.9951,0.1488,0.0437,0.2537,stationary
23351,-0.0353,0.0339,0.9943,0.1400,0.0700,0.2188,stationary
23451,-0.0364,0.0348,0.9944,0.2625,0.0262,0.2975,stationary
23551,-0.0356,0.0331,0.9943,0.0613,0.0350,0.2275,stationary
23651,-0.0337,0.0339,0.9923,0.2537,0.1750,0.2275,stationary
23751,-0.0358,0.0339,0.9948,0.1050,0.0613,0.2625,stationary
23851,-0.0351,0.0337,0.9940,0.1575,0.0875,0.2450,stationary
23951,-0.0364,0.0346,0.9938,0.1750,-0.0175,0.2362,stationary
24051,-0.0354,0.0342,0.9921,0.1400,0.0000,0.3237,stationary
24151,-0.0361,0.0346,0.9924,0.3325,0.1050,0.1663,stationary
24251,-0.0354,0.0337,0.9917,0.2275,-0.0175,0.2625,stationary
24351,-0.0351,0.0337,0.9931,0.1663,0.1575,0.2275,stationary
24451,-0.0359,0.0334,0.9931,0.1488,0.0262,0.2450,stationary
24551,-0.0354,0.0334,0.9938,0.2188,0.0787,0.2362,stationary
24651,-0.0368,0.0354,0.9942,0.1488,0.0175,0.2013,stationary
24751,-0.0359,0.0339,0.9934,0.0962,-0.0437,0.2625,stationary
24851,-0.0361,0.0350,0.9948,0.1838,0.0875,0.2275,stationary
24951,-0.0353,0.0342,0.9933,0.1488,0.0088,0.2537,stationary
25051,-0.0356,0.0339,0.9945,0.2188,0.0875,0.1838,stationary
25151,-0.0353,0.0337,0.9953,0.1488,0.0350,0.2450,stationary
25251,-0.0354,0.0343,0.9941,0.1138,0.0962,0.2362,stationary
25351,-0.0354,0.0335,0.9929,0.1225,0.0262,0.2713,stationary
25451,-0.0352,0.0327,0.9941,0.0700,0.0437,0.2537,stationary
25551,-0.0364,0.0349,0.9938,0.2275,-0.0088,0.2013,stationary
25651,-0.0346,0.0346,0.9950,0.1575,0.0175,0.2188,stationary
25751,-0.0353,0.0344,0.9931,0.1312,0.0613,0.2625,stationary
25851,-0.0354,0.0352,0.9952,0.0875,0.0525,0.2275,stationary
25951,-0.0349,0.0332,0.9955,0.0875,0.0262,0.2362,stationary
26051,-0.0368,0.0332,0.9945,0.1050,-0.0088,0.3063,stationary
26151,-0.0357,0.0334,0.9936,0.1838,0.0525,0.2625,stationary
26251,-0.0356,0.0357,0.9938,0.2625,0.0525,0.2188,stationary
26351,-0.0356,0.0344,0.9938,0.2100,0.1050,0.2800,stationary
26451,-0.0351,0.0339,0.9931,0.2537,0.1400,0.2100,stationary
26551,-0.0351,0.0337,0.9953,0.1925,0.0875,0.2188,stationary
26651,-0.0346,0.0344,0.9936,0.1312,0.0525,0.2713,stationary
