,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
50,2325002,-0.0691,0.0401,1.0174,0.1925,0.0,0.6562,1000.4849,ctr_clock_loop,3.0
51,2325062,-0.0671,-0.0198,0.9979,-0.3237,0.3325,1.3388,1000.4949,ctr_clock_loop,3.06
52,2325122,-0.0703,0.0034,0.974,-0.7,-1.1463,1.6187,1000.5088,ctr_clock_loop,3.12
53,2325182,-0.0378,0.0062,0.9836,-0.77,-1.2862,2.205,1000.4851,ctr_clock_loop,3.18
54,2325242,-0.0464,0.0178,0.9884,-0.2275,-0.0787,3.0975,1000.4856,ctr_clock_loop,3.24
55,2325302,-0.0463,0.0401,0.9673,-0.5163,-0.7175,3.4825,1000.4707,ctr_clock_loop,3.3
56,2325362,-0.0307,0.0049,0.977,-0.1138,-0.105,4.1475,1000.4834,ctr_clock_loop,3.36
57,2325422,-0.0229,-0.0273,0.9961,0.3237,-0.175,4.795,1000.4639,ctr_clock_loop,3.42
58,2325482,0.011,-0.0471,1.0222,1.085,0.1138,6.0637,1000.4656,ctr_clock_loop,3.48
59,2325542,-0.0143,-0.058,0.9579,-0.105,-0.315,7.175,1000.4727,ctr_clock_loop,3.54
60,2325602,-0.0182,-0.0032,0.9918,0.3325,0.84,7.9713,1000.4727,ctr_clock_loop,3.6
61,2325662,-0.0152,-0.0539,0.9896,-0.1663,-0.1488,8.3212,1000.4697,ctr_clock_loop,3.66
62,2325722,-0.0082,-0.0508,0.9768,0.8662,0.4812,9.38,1000.4744,ctr_clock_loop,3.72
63,2325782,-0.0187,-0.064,0.9902,0.0875,-0.5163,9.7125,1000.4739,ctr_clock_loop,3.78
64,2325842,0.0014,-0.0375,0.992,0.875,0.35,11.06,1000.4802,ctr_clock_loop,3.84
65,2325902,-0.0082,-0.0551,0.9452,0.0962,0.105,11.1475,1000.457,ctr_clock_loop,3.9
66,2325962,0.0505,-0.0398,1.0223,0.6475,-1.3388,11.9613,1000.4658,ctr_clock_loop,3.96
67,2326022,-0.0146,-0.0422,0.9969,0.5863,1.8288,12.915,1000.4834,ctr_clock_loop,4.02
68,2326082,-0.0365,-0.1071,0.9473,0.8138,-0.3413,13.6587,1000.4734,ctr_clock_loop,4.08
69,2326142,-0.0248,-0.0808,1.0385,-0.7962,0.6388,14.5425,1000.4585,ctr_clock_loop,4.14
70,2326202,0.0029,-0.0847,0.9116,0.455,0.385,14.6475,1000.4534,ctr_clock_loop,4.2
71,2326262,0.0254,-0.063,1.0146,-0.175,-0.0787,15.26,1000.4744,ctr_clock_loop,4.26
72,2326322,-0.017,-0.0615,0.9829,-0.8662,0.2362,15.715,1000.4729,ctr_clock_loop,4.32
73,2326382,-0.0159,-0.0554,0.9968,0.5512,0.1838,16.6338,1000.4507,ctr_clock_loop,4.38
74,2326442,0.0078,-0.0581,0.996,-0.1663,-0.7437,16.7825,1000.4648,ctr_clock_loop,4.44
75,2326502,0.0066,-0.1112,1.0097,-0.1838,0.7962,17.5438,1000.4783,ctr_clock_loop,4.5
76,2326562,-0.0002,-0.0631,1.0204,0.2887,0.9625,17.9375,1000.4646,ctr_clock_loop,4.56
77,2326622,-0.0039,-0.0809,0.966,0.035,-0.4025,17.7275,1000.457,ctr_clock_loop,4.62
78,2326682,0.0203,-0.0629,1.0174,1.33,1.6187,18.41,1000.4609,ctr_clock_loop,4.68
79,2326742,0.0179,-0.0517,0.9789,0.4812,-0.5863,18.8125,1000.4634,ctr_clock_loop,4.74
80,2326802,-0.0093,-0.1066,0.9959,-1.05,0.5775,18.6812,1000.4524,ctr_clock_loop,4.8
81,2326862,-0.0088,-0.1084,0.9939,-0.4812,-0.21,19.0575,1000.4543,ctr_clock_loop,4.86
82,2326922,-0.0107,-0.1125,0.9931,-0.07,0.385,18.6287,1000.4319,ctr_clock_loop,4.92
83,2326982,0.0003,-0.0914,0.9919,-0.07,1.3825,19.0487,1000.4573,ctr_clock_loop,4.98
84,2327042,-0.0068,-0.0922,1.0094,-0.56,0.1225,19.3463,1000.4238,ctr_clock_loop,5.04
85,2327102,0.03,-0.0688,1.0484,0.7875,0.63,19.5125,1000.446,ctr_clock_loop,5.1
86,2327162,-0.0546,-0.164,0.8348,0.8575,0.07,19.39,1000.4348,ctr_clock_loop,5.16
87,2327222,0.0459,-0.0647,1.0465,0.3675,-0.1138,19.6437,1000.446,ctr_clock_loop,5.22
88,2327282,0.0357,-0.0698,1.0055,0.0613,-0.0437,19.8275,1000.4333,ctr_clock_loop,5.28
89,2327342,-0.0341,-0.0834,0.9658,1.7413,-0.1312,19.5475,1000.4514,ctr_clock_loop,5.34
90,2327402,0.0522,-0.099,1.0318,0.6125,-0.9013,19.6087,1000.4507,ctr_clock_loop,5.4
91,2327462,-0.0088,-0.0817,0.9706,0.1575,1.4262,20.0025,1000.3979,ctr_clock_loop,5.46
92,2327522,-0.0163,-0.0849,0.9783,0.6913,1.5312,20.4487,1000.4504,ctr_clock_loop,5.52
93,2327582,0.035,-0.0654,1.013,-0.9275,1.3125,20.2388,1000.4521,ctr_clock_loop,5.58
94,2327642,0.0365,-0.106,1.0004,-1.4438,0.5337,20.3263,1000.4568,ctr_clock_loop,5.64
95,2327702,0.0009,-0.0891,1.0155,-1.5662,2.1962,20.4837,1000.449,ctr_clock_loop,5.7
96,2327762,0.0167,-0.096,0.9804,-0.8925,0.0437,20.1863,1000.4482,ctr_clock_loop,5.76
97,2327822,0.059,-0.0542,1.0892,-0.5512,-0.3413,20.72,1000.4282,ctr_clock_loop,5.82
98,2327882,0.0084,-0.1501,1.0136,-0.2975,-0.4812,20.7638,1000.4346,ctr_clock_loop,5.88
99,2327942,0.02,-0.1883,0.9717,-0.4375,0.315,20.895,1000.4331,ctr_clock_loop,5.94
100,2328002,0.0336,-0.1171,0.9063,0.07,0.245,20.93,1000.4463,ctr_clock_loop,6.0
101,2328062,0.0093,-0.1516,0.9943,-0.4112,2.2662,21.7,1000.4314,ctr_clock_loop,6.06
102,2328122,0.0504,-0.1157,1.1223,0.3762,0.7875,22.1375,1000.4368,ctr_clock_loop,6.12
103,2328182,0.0437,-0.0856,1.0699,1.1463,3.4125,22.4613,1000.4324,ctr_clock_loop,6.18
104,2328242,0.0088,-0.0946,0.9806,-0.0525,1.4438,22.1025,1000.4365,ctr_clock_loop,6.24
105,2328302,0.0335,-0.1663,1.0319,0.5863,1.54,22.6537,1000.4338,ctr_clock_loop,6.3
106,2328362,0.023,-0.0874,0.9559,-0.6562,0.385,22.8375,1000.4275,ctr_clock_loop,6.36
107,2328422,0.0612,-0.1762,1.0411,-0.4288,-0.9538,23.3188,1000.4463,ctr_clock_loop,6.42
108,2328482,0.0594,-0.1625,0.9554,-0.7175,1.3475,23.8175,1000.4331,ctr_clock_loop,6.48
109,2328542,0.042,-0.1879,0.9951,-1.6013,-0.9362,23.94,1000.4353,ctr_clock_loop,6.54
110,2328602,0.0069,-0.173,0.9462,-0.245,-0.4375,23.9312,1000.4338,ctr_clock_loop,6.6
111,2328662,0.0808,-0.1549,1.0745,0.875,-0.98,23.7038,1000.4517,ctr_clock_loop,6.66
112,2328722,0.069,-0.2022,0.9809,2.5725,0.2713,23.695,1000.4568,ctr_clock_loop,6.72
113,2328782,0.0527,-0.1767,0.9963,2.8087,-0.8662,23.7738,1000.4526,ctr_clock_loop,6.78
114,2328842,0.0579,-0.1,1.0179,2.1875,0.7088,24.2812,1000.4404,ctr_clock_loop,6.84
115,2328902,0.0369,-0.0983,1.0069,1.085,0.6913,24.15,1000.4529,ctr_clock_loop,6.9
116,2328962,0.063,-0.1359,1.0616,1.645,0.0088,23.975,1000.4441,ctr_clock_loop,6.96
117,2329022,0.0795,-0.0872,1.0319,0.0088,0.2975,23.9312,1000.4465,ctr_clock_loop,7.02
118,2329082,0.0501,-0.161,1.017,0.4638,1.6187,23.695,1000.4373,ctr_clock_loop,7.08
119,2329142,0.0321,-0.1892,0.9518,-0.42,-1.4875,24.0012,1000.3916,ctr_clock_loop,7.14
120,2329202,0.0246,-0.1545,1.0075,0.8138,0.1838,24.2463,1000.4617,ctr_clock_loop,7.2
121,2329262,0.0445,-0.1281,1.0277,1.715,0.4462,24.1325,1000.4395,ctr_clock_loop,7.26
122,2329322,0.0626,-0.1255,1.0099,0.0175,-1.5225,24.325,1000.4395,ctr_clock_loop,7.32
123,2329382,0.029,-0.1628,1.0439,-0.28,-1.6975,24.395,1000.4377,ctr_clock_loop,7.38
124,2329442,0.0168,-0.1569,1.0097,-0.4988,-0.4638,24.185,1000.4441,ctr_clock_loop,7.44
125,2329502,0.0293,-0.1584,1.0462,0.0088,-0.1225,23.8875,1000.4526,ctr_clock_loop,7.5
126,2329562,0.0153,-0.1586,0.9909,0.9187,-0.5688,24.22,1000.4558,ctr_clock_loop,7.56
127,2329622,0.0645,-0.1693,1.0554,1.4963,-0.4462,24.29,1000.4443,ctr_clock_loop,7.62
128,2329682,0.0559,-0.1251,0.9645,0.3325,-0.0088,24.2987,1000.4631,ctr_clock_loop,7.68
129,2329742,0.0451,-0.1574,1.0558,2.3012,1.1988,24.3512,1000.4785,ctr_clock_loop,7.74
130,2329802,0.0515,-0.1466,1.0473,1.3825,-0.3063,24.2725,1000.4629,ctr_clock_loop,7.8
131,2329862,0.0207,-0.1665,0.9958,1.0063,0.7262,24.465,1000.4626,ctr_clock_loop,7.86
132,2329922,0.0063,-0.1172,0.966,1.8725,0.7088,24.0537,1000.4644,ctr_clock_loop,7.92
133,2329982,0.0417,-0.1586,0.9328,1.4787,-0.0175,23.7388,1000.4612,ctr_clock_loop,7.98
134,2330042,0.0806,-0.0734,1.0241,0.6125,0.6475,24.3512,1000.4487,ctr_clock_loop,8.04
135,2330102,0.0378,-0.0891,1.0712,1.2513,0.3237,24.4037,1000.4482,ctr_clock_loop,8.1
136,2330162,-0.0193,-0.1926,0.9185,0.8313,-0.5512,24.0975,1000.4487,ctr_clock_loop,8.16
137,2330222,0.0084,-0.2012,0.9482,-1.7675,-2.3888,24.4037,1000.4578,ctr_clock_loop,8.22
138,2330282,-0.0029,-0.1266,0.9983,-0.2537,-2.8175,24.6225,1000.4463,ctr_clock_loop,8.28
139,2330342,0.0423,-0.1199,1.0202,-0.5163,-2.1613,24.0187,1000.4531,ctr_clock_loop,8.34
140,2330402,0.0419,-0.1071,1.0712,0.98,-1.8725,23.52,1000.4761,ctr_clock_loop,8.4
141,2330462,0.048,-0.1042,1.0899,2.17,-1.6013,23.6425,1000.4663,ctr_clock_loop,8.46
142,2330522,0.0573,-0.1427,1.0619,0.735,-1.3038,23.625,1000.4746,ctr_clock_loop,8.52
143,2330582,0.0488,-0.1057,0.9443,1.4088,-1.5488,23.7475,1000.4807,ctr_clock_loop,8.58
144,2330642,0.0464,-0.1581,1.0038,1.6013,-0.6913,23.4675,1000.48,ctr_clock_loop,8.64
145,2330702,0.0073,-0.1959,1.0104,1.7675,0.3063,23.415,1000.4792,ctr_clock_loop,8.7
146,2330762,0.0517,-0.1457,1.0053,1.9863,-2.4762,23.7738,1000.4702,ctr_clock_loop,8.76
147,2330822,0.0645,-0.1904,0.9917,2.0125,-0.7088,24.15,1000.4443,ctr_clock_loop,8.82
148,2330882,0.0651,-0.1888,0.9464,1.6275,0.1488,23.6425,1000.458,ctr_clock_loop,8.88
149,2330942,0.0685,-0.1237,1.0568,2.7562,2.415,24.1238,1000.4558,ctr_clock_loop,8.94
150,2331002,0.0242,-0.1173,0.877,-0.4812,0.0613,24.1063,1000.4636,ctr_clock_loop,9.0
151,2331062,0.0803,-0.1501,1.1136,0.3938,1.5575,24.5175,1000.4497,ctr_clock_loop,9.06
152,2331122,0.0642,-0.1801,0.9941,0.49,0.5075,23.9312,1000.4666,ctr_clock_loop,9.12
153,2331182,0.0913,-0.153,0.9772,1.4,1.0938,23.4062,1000.4741,ctr_clock_loop,9.18
154,2331242,0.0503,-0.1528,0.916,0.455,-1.2775,23.5462,1000.4688,ctr_clock_loop,9.24
155,2331302,0.0667,-0.1637,1.0121,2.7562,-1.05,23.9925,1000.4792,ctr_clock_loop,9.3
156,2331362,0.0895,-0.1091,1.0023,2.2662,0.4725,23.905,1000.4988,ctr_clock_loop,9.36
157,2331422,0.0886,-0.1243,1.0055,2.8,0.7,24.1413,1000.4844,ctr_clock_loop,9.42
158,2331482,0.1024,-0.1767,0.982,0.9712,-0.1138,24.325,1000.4966,ctr_clock_loop,9.48
159,2331542,0.0954,-0.1767,1.0394,0.2975,0.7788,24.5875,1000.4973,ctr_clock_loop,9.54
160,2331602,0.0387,-0.1225,0.906,1.0762,0.0525,24.3075,1000.4995,ctr_clock_loop,9.6
161,2331662,0.0232,-0.1273,0.9411,-0.8138,0.49,24.3425,1000.4951,ctr_clock_loop,9.66
162,2331722,0.0628,-0.1183,1.0333,1.7237,1.3563,24.5088,1000.5056,ctr_clock_loop,9.72
163,2331782,0.1074,-0.1257,1.098,0.6913,0.98,25.0775,1000.5042,ctr_clock_loop,9.78
164,2331842,0.0329,-0.2023,0.9973,0.245,-0.9013,24.885,1000.5044,ctr_clock_loop,9.84
165,2331902,0.0813,-0.1459,0.9922,1.3737,-1.1025,25.165,1000.4878,ctr_clock_loop,9.9
166,2331962,0.0681,-0.1344,1.0124,1.015,-0.6212,25.235,1000.5024,ctr_clock_loop,9.96
167,2332022,0.0481,-0.1508,0.9729,2.0825,0.525,25.2437,1000.5073,ctr_clock_loop,10.02
168,2332082,0.0856,-0.1622,1.0826,1.855,-0.5163,25.5675,1000.5005,ctr_clock_loop,10.08
169,2332142,0.0752,-0.1598,1.0268,1.75,0.4638,26.0225,1000.4985,ctr_clock_loop,10.14
170,2332202,0.0417,-0.1173,1.0416,2.0475,-0.84,25.34,1000.5081,ctr_clock_loop,10.2
171,2332262,0.072,-0.1108,1.007,2.5638,0.805,25.8563,1000.5164,ctr_clock_loop,10.26
172,2332322,0.0659,-0.1608,0.9931,0.4812,-0.1663,25.2525,1000.5066,ctr_clock_loop,10.32
173,2332382,0.0351,-0.0878,0.9899,0.9887,1.8112,25.6637,1000.5056,ctr_clock_loop,10.38
174,2332442,0.0537,-0.1374,0.9809,1.05,0.5512,25.2525,1000.5063,ctr_clock_loop,10.44
175,2332502,0.0476,-0.1901,0.9614,1.015,-1.0588,25.5763,1000.5098,ctr_clock_loop,10.5
176,2332562,0.0351,-0.1183,1.0445,1.295,-0.21,25.62,1000.5181,ctr_clock_loop,10.56
177,2332622,0.0672,-0.1446,0.9916,-0.0875,-0.5863,25.34,1000.5176,ctr_clock_loop,10.62
178,2332682,0.1066,-0.1061,1.0428,0.175,1.1638,25.69,1000.5149,ctr_clock_loop,10.68
179,2332742,0.0037,-0.1297,0.9881,1.4612,0.805,25.4538,1000.5273,ctr_clock_loop,10.74
180,2332802,0.0476,-0.1218,1.0405,0.3762,-0.9887,25.3137,1000.5225,ctr_clock_loop,10.8
181,2332862,0.0579,-0.1735,1.0043,0.525,-1.2687,25.1388,1000.5161,ctr_clock_loop,10.86
182,2332922,0.0454,-0.1418,0.9816,1.8375,0.7437,25.1125,1000.5193,ctr_clock_loop,10.92
183,2332982,0.0602,-0.1101,1.0285,1.7413,0.245,24.6575,1000.5234,ctr_clock_loop,10.98
184,2333042,0.0653,-0.1113,1.0177,0.6388,0.8313,24.8062,1000.5098,ctr_clock_loop,11.04
185,2333102,0.0437,-0.1577,1.0189,2.3537,0.2013,24.9725,1000.5181,ctr_clock_loop,11.1
186,2333162,0.0569,-0.0968,1.0399,2.1525,-0.1138,24.5788,1000.5249,ctr_clock_loop,11.16
187,2333222,0.0535,-0.103,0.9646,1.8463,0.7437,25.025,1000.5117,ctr_clock_loop,11.22
188,2333282,0.0437,-0.1183,0.9597,0.7,0.6475,24.6138,1000.5203,ctr_clock_loop,11.28
189,2333342,-0.0088,-0.1681,0.9456,0.98,-0.8225,24.675,1000.5388,ctr_clock_loop,11.34
190,2333402,0.0525,-0.0933,1.068,2.4938,0.5425,25.06,1000.5183,ctr_clock_loop,11.4
191,2333462,0.0152,-0.1596,0.9695,-0.91,0.175,24.8675,1000.5383,ctr_clock_loop,11.46
192,2333522,0.0339,-0.1792,1.067,0.7962,-0.385,25.0688,1000.5466,ctr_clock_loop,11.52
193,2333582,0.0695,-0.1276,1.0688,0.7088,0.805,25.3487,1000.543,ctr_clock_loop,11.58
194,2333642,0.0244,-0.1566,1.0106,-0.0437,-0.5163,25.3662,1000.5527,ctr_clock_loop,11.64
195,2333702,0.0411,-0.174,0.9931,0.49,-0.945,25.3925,1000.5447,ctr_clock_loop,11.7
196,2333762,0.0622,-0.1401,1.0431,1.1463,-0.7175,25.6637,1000.5378,ctr_clock_loop,11.76
197,2333822,0.0544,-0.1333,1.038,1.2075,-0.21,25.585,1000.5408,ctr_clock_loop,11.82
198,2333882,0.0181,-0.1555,0.9892,1.6187,1.4262,25.1213,1000.5535,ctr_clock_loop,11.88
199,2333942,0.0328,-0.1496,0.9195,0.875,-1.05,25.0075,1000.5596,ctr_clock_loop,11.94
200,2334002,0.0796,-0.133,1.0272,1.8725,-0.4025,25.2525,1000.5605,ctr_clock_loop,12.0
201,2334062,0.0736,-0.1669,1.0155,0.5688,-0.4025,25.4538,1000.552,ctr_clock_loop,12.06
202,2334122,0.0534,-0.1515,1.0907,1.225,-1.2513,25.4538,1000.5508,ctr_clock_loop,12.12
203,2334182,0.04,-0.1355,1.0565,0.455,-0.35,25.8125,1000.5625,ctr_clock_loop,12.18
204,2334242,0.0615,-0.1515,0.9776,-0.42,-0.91,25.795,1000.5618,ctr_clock_loop,12.24
205,2334302,0.0098,-0.1344,0.9862,-0.3413,1.015,25.9438,1000.5737,ctr_clock_loop,12.3
206,2334362,-0.0098,-0.1576,0.9698,0.7437,1.8112,25.5413,1000.5876,ctr_clock_loop,12.36
207,2334422,0.0353,-0.1358,1.0116,0.6737,-0.2275,25.515,1000.5818,ctr_clock_loop,12.42
208,2334482,0.0529,-0.1205,1.1325,0.7,-0.1663,25.7162,1000.585,ctr_clock_loop,12.48
209,2334542,0.021,-0.1462,0.9365,0.6475,-0.77,25.8738,1000.5718,ctr_clock_loop,12.54
210,2334602,0.058,-0.0791,1.0063,1.0762,-0.98,25.6112,1000.5825,ctr_clock_loop,12.6
211,2334662,0.0412,-0.1405,0.953,0.1312,-0.2013,25.305,1000.5728,ctr_clock_loop,12.66
212,2334722,0.0239,-0.1432,0.9928,0.1488,-0.07,25.5938,1000.5676,ctr_clock_loop,12.72
213,2334782,0.0068,-0.1749,0.976,0.5688,0.21,25.2787,1000.5803,ctr_clock_loop,12.78
214,2334842,0.078,-0.1261,1.0338,0.7525,-0.1312,25.6112,1000.5603,ctr_clock_loop,12.84
215,2334902,0.0398,-0.156,0.9692,-0.49,0.7175,25.6375,1000.5588,ctr_clock_loop,12.9
216,2334962,0.0063,-0.1588,0.9409,-0.175,-0.5337,25.48,1000.5505,ctr_clock_loop,12.96
217,2335022,-0.0359,-0.1166,0.9092,0.28,0.4288,25.41,1000.5564,ctr_clock_loop,13.02
218,2335082,0.0214,-0.1047,1.0114,0.3762,0.8838,25.1475,1000.5837,ctr_clock_loop,13.08
219,2335142,0.0283,-0.1521,1.0383,-0.0962,0.77,25.3225,1000.5803,ctr_clock_loop,13.14
220,2335202,0.0325,-0.1542,1.0563,-0.07,-1.0063,25.2,1000.5852,ctr_clock_loop,13.2
221,2335262,0.0093,-0.1761,0.9811,0.7262,-0.6037,25.2437,1000.5596,ctr_clock_loop,13.26
222,2335322,-0.0056,-0.1915,0.9672,1.2862,-0.6037,25.55,1000.5645,ctr_clock_loop,13.32
223,2335382,0.0349,-0.1589,1.0738,0.6388,0.8225,25.4713,1000.5469,ctr_clock_loop,13.38
224,2335442,0.0515,-0.1673,1.0278,0.7613,-0.6825,25.4625,1000.4368,ctr_clock_loop,13.44
225,2335502,0.0264,-0.1693,1.0246,0.84,0.4988,25.5763,1000.3308,ctr_clock_loop,13.5
226,2335562,0.0195,-0.2003,1.0335,0.8575,-0.98,25.3925,1000.0071,ctr_clock_loop,13.56
227,2335622,0.0166,-0.1624,0.8737,1.0675,-0.8313,25.41,999.8755,ctr_clock_loop,13.62
228,2335682,-0.0242,-0.1315,1.0233,1.82,1.0063,25.2612,999.7534,ctr_clock_loop,13.68
229,2335742,0.0836,-0.1325,1.0531,1.6537,-0.525,25.1562,999.7979,ctr_clock_loop,13.74
230,2335802,0.0578,-0.181,0.9973,0.5512,-1.225,25.6375,999.678,ctr_clock_loop,13.8
231,2335862,0.0551,-0.1623,1.0224,0.77,-1.4525,25.7425,999.885,ctr_clock_loop,13.86
232,2335922,0.0529,-0.143,1.0123,1.3913,1.0938,25.655,1000.0981,ctr_clock_loop,13.92
233,2335982,0.0612,-0.1906,1.0746,1.0325,1.1638,26.075,999.6523,ctr_clock_loop,13.98
234,2336042,0.0173,-0.1269,0.9928,0.2362,-0.5337,25.9875,999.4897,ctr_clock_loop,14.04
235,2336102,0.0302,-0.1541,0.9587,-0.8925,-1.05,26.2763,1000.3562,ctr_clock_loop,14.1
236,2336162,0.0332,-0.1703,0.9481,0.1663,-0.9975,25.725,1000.1565,ctr_clock_loop,14.16
237,2336222,0.0598,-0.113,0.9955,0.9625,-0.1925,26.0837,999.7505,ctr_clock_loop,14.22
238,2336282,0.0803,-0.1596,1.087,0.6913,0.42,26.355,1000.5144,ctr_clock_loop,14.28
239,2336342,0.0012,-0.1852,0.9682,1.6187,-0.385,26.9762,1000.5386,ctr_clock_loop,14.34
240,2336402,0.0878,-0.1473,1.1707,2.1263,0.455,27.37,1000.5144,ctr_clock_loop,14.4
241,2336462,-0.001,-0.1833,0.9353,0.9538,0.7,27.1513,1000.5178,ctr_clock_loop,14.46
242,2336522,0.0176,-0.1513,0.9643,1.225,1.0938,27.1775,1000.5251,ctr_clock_loop,14.52
243,2336582,0.0142,-0.185,1.0102,2.45,0.9013,27.3875,1000.5251,ctr_clock_loop,14.58
244,2336642,0.0892,-0.1137,1.0488,0.4375,0.07,27.3438,1000.5076,ctr_clock_loop,14.64
245,2336702,0.0683,-0.1401,1.0289,-0.1838,0.07,27.0987,1000.5093,ctr_clock_loop,14.7
246,2336762,0.0288,-0.1762,1.0135,0.5425,1.0588,27.3438,1000.5178,ctr_clock_loop,14.76
247,2336822,0.0586,-0.1672,1.072,0.7613,0.0875,27.6763,1000.5186,ctr_clock_loop,14.82
248,2336882,0.0146,-0.1588,0.9796,-0.4638,0.98,27.6325,1000.5188,ctr_clock_loop,14.88
249,2336942,0.0764,-0.1249,1.0597,1.2075,0.3938,27.7987,1000.5203,ctr_clock_loop,14.94
250,2337002,0.0204,-0.2012,1.0585,0.245,-0.3762,27.6063,1000.5139,ctr_clock_loop,15.0
251,2337062,0.0285,-0.1374,0.9616,1.6625,-0.595,27.8862,1000.5205,ctr_clock_loop,15.06
252,2337122,0.0159,-0.1955,0.954,0.6212,-0.2013,27.6413,1000.5186,ctr_clock_loop,15.12
253,2337182,0.04,-0.1418,1.059,0.1138,1.47,27.9037,1000.5168,ctr_clock_loop,15.18
254,2337242,0.0083,-0.1333,0.9962,0.595,-0.6388,27.8512,1000.5225,ctr_clock_loop,15.24
255,2337302,0.0545,-0.1419,1.0526,1.12,0.385,27.195,1000.5249,ctr_clock_loop,15.3
256,2337362,0.0029,-0.1466,0.8847,2.345,1.8637,27.09,1000.5139,ctr_clock_loop,15.36
257,2337422,0.0922,-0.1633,1.1017,1.54,-0.2537,27.1775,1000.5212,ctr_clock_loop,15.42
258,2337482,0.0529,-0.1422,1.0206,1.9075,1.5488,28.35,1000.5105,ctr_clock_loop,15.48
259,2337542,-0.04,-0.2049,0.9068,1.0938,1.015,27.3962,1000.533,ctr_clock_loop,15.54
260,2337602,0.019,-0.1249,0.9506,2.7912,1.4438,27.93,1000.5159,ctr_clock_loop,15.6
261,2337662,0.0144,-0.1449,0.9938,0.1575,0.91,27.9212,1000.5227,ctr_clock_loop,15.66
262,2337722,-0.0066,-0.162,0.8703,0.1488,-1.0325,27.7113,1000.5142,ctr_clock_loop,15.72
263,2337782,0.0623,-0.1405,1.0353,1.225,0.0787,27.6588,1000.5173,ctr_clock_loop,15.78
264,2337842,0.0816,-0.1491,1.0214,1.12,0.1925,27.5713,1000.5095,ctr_clock_loop,15.84
265,2337902,0.0566,-0.1527,1.0446,1.6625,-0.1488,27.5713,1000.5083,ctr_clock_loop,15.9
266,2337962,0.0432,-0.1219,1.0038,2.1263,0.665,28.0963,1000.5125,ctr_clock_loop,15.96
267,2338022,0.0685,-0.131,1.0573,0.245,-0.6125,28.1575,1000.5122,ctr_clock_loop,16.02
268,2338082,0.0801,-0.1322,1.0736,0.5075,0.805,28.175,1000.5117,ctr_clock_loop,16.08
269,2338142,0.0101,-0.1657,0.917,0.7088,0.0088,27.3962,1000.5078,ctr_clock_loop,16.14
270,2338202,-0.0088,-0.193,0.9506,0.9625,0.8662,27.3612,1000.5266,ctr_clock_loop,16.2
271,2338262,0.0939,-0.1044,1.0961,2.9925,-0.98,27.2388,1000.512,ctr_clock_loop,16.26
272,2338322,0.0409,-0.0553,0.9927,0.91,-0.7262,26.9675,1000.5032,ctr_clock_loop,16.32
273,2338382,0.0151,-0.1559,0.9401,0.2713,-0.6388,26.6,1000.5012,ctr_clock_loop,16.38
274,2338442,0.0478,-0.073,0.9579,1.155,-0.2275,26.495,1000.4951,ctr_clock_loop,16.44
275,2338502,0.0219,-0.0929,0.9416,-0.7437,2.03,26.8888,1000.4944,ctr_clock_loop,16.5
276,2338562,-0.0461,-0.1884,0.8957,-1.4875,1.5488,26.3288,1000.4978,ctr_clock_loop,16.56
277,2338622,0.0525,-0.1381,1.0675,1.8112,0.6037,26.3988,1000.4829,ctr_clock_loop,16.62
278,2338682,0.0966,-0.0905,1.0966,0.0437,1.855,26.2763,1000.4961,ctr_clock_loop,16.68
279,2338742,0.0349,-0.1402,1.0099,0.2013,-0.6037,26.6,1000.5081,ctr_clock_loop,16.74
280,2338802,0.03,-0.1691,0.9043,1.1988,-0.4812,26.6,1000.5015,ctr_clock_loop,16.8
281,2338862,0.0676,-0.0969,1.0773,1.0938,1.1287,27.1338,1000.4939,ctr_clock_loop,16.86
282,2338922,-0.0248,-0.1269,0.9121,-0.3325,0.3675,26.7138,1000.4917,ctr_clock_loop,16.92
283,2338982,0.0093,-0.1663,1.0014,0.1838,1.1812,27.0987,1000.4846,ctr_clock_loop,16.98
284,2339042,0.0139,-0.1469,1.0734,0.6388,1.5137,26.9937,1000.4966,ctr_clock_loop,17.04
285,2339102,0.0001,-0.1715,0.9948,-0.2013,-0.1312,26.9237,1000.4924,ctr_clock_loop,17.1
286,2339162,-0.0079,-0.142,0.9794,-0.8313,0.0,26.6963,1000.4939,ctr_clock_loop,17.16
287,2339222,-0.019,-0.1293,0.9553,-0.2362,0.1312,26.2675,1000.4941,ctr_clock_loop,17.22
288,2339282,0.0381,-0.1532,0.9751,0.3325,-0.6825,26.985,1000.4812,ctr_clock_loop,17.28
289,2339342,-0.0037,-0.162,1.017,-0.035,-0.105,27.02,1000.4873,ctr_clock_loop,17.34
290,2339402,0.0386,-0.1199,0.9997,-1.12,-0.0262,26.8975,1000.4861,ctr_clock_loop,17.4
291,2339462,-0.0149,-0.1705,0.9185,0.175,-0.4812,26.6875,1000.478,ctr_clock_loop,17.46
292,2339522,0.0209,-0.1469,1.0428,0.8838,0.3063,26.7138,1000.4766,ctr_clock_loop,17.52
293,2339582,0.0415,-0.1908,1.0285,0.2625,1.05,26.565,1000.4871,ctr_clock_loop,17.58
294,2339642,0.0747,-0.0888,1.0175,0.3325,-0.91,26.5737,1000.4785,ctr_clock_loop,17.64
295,2339702,0.037,-0.1889,1.0724,1.9512,0.0088,27.0112,1000.4941,ctr_clock_loop,17.7
