index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
1272,4396382,0.0686,0.0188,1.0524,0.4025,-2.4413,0.1488,996.3706,smooth_constant_speed,76.32
1273,4396442,0.0098,0.0321,1.0693,-2.2313,4.5062,-0.6212,996.2488,smooth_constant_speed,76.38
1274,4396502,-0.083,0.0556,0.9337,1.26,2.205,0.2713,996.2463,smooth_constant_speed,76.44
1275,4396562,-0.0024,-0.0842,0.9033,-0.5688,-2.6075,0.6737,996.3418,smooth_constant_speed,76.5
1276,4396622,0.0267,0.0737,1.1023,0.525,2.485,0.3063,996.4124,smooth_constant_speed,76.56
1277,4396682,0.0498,0.0498,0.9386,1.4,-2.4762,-0.0437,996.3755,smooth_constant_speed,76.62
1278,4396742,0.009,-0.0212,1.1819,0.6388,0.0962,0.4638,996.3096,smooth_constant_speed,76.68
1279,4396802,0.079,-0.0195,1.1681,-0.6825,-0.8487,0.6037,996.2478,smooth_constant_speed,76.74
1280,4396862,-0.0007,0.0795,0.9619,1.5575,-1.3737,-0.0525,996.3022,smooth_constant_speed,76.8
1281,4396922,0.0223,-0.0886,1.2291,-0.2275,3.255,0.3325,996.3625,smooth_constant_speed,76.86
1282,4396982,-0.0054,0.0251,0.9643,0.6825,-1.295,0.3762,996.3916,smooth_constant_speed,76.92
1283,4397042,0.0535,0.0522,0.9206,2.31,-5.18,0.4288,996.4185,smooth_constant_speed,76.98
1284,4397102,-0.0214,-0.034,0.9919,0.2975,-0.6125,0.0437,996.478,smooth_constant_speed,77.04
1285,4397162,0.009,0.0129,1.0224,-0.3938,1.575,-0.07,996.4788,smooth_constant_speed,77.1
1286,4397222,-0.0171,0.0104,0.9489,0.35,-1.0325,0.0962,996.5459,smooth_constant_speed,77.16
1287,4397282,0.0515,-0.043,1.1511,-1.4612,4.095,0.1575,996.5593,smooth_constant_speed,77.22
1288,4397342,-0.0445,-0.0468,0.921,-1.9162,0.5688,0.0525,996.5479,smooth_constant_speed,77.28
1289,4397402,0.0242,0.0501,1.1284,4.2875,2.7738,-0.5075,996.5168,smooth_constant_speed,77.34
1290,4397462,0.1301,0.0424,1.1844,0.735,-0.9187,0.035,996.5322,smooth_constant_speed,77.4
1291,4397522,0.0897,-0.0222,1.1627,3.4037,1.5838,-0.0962,996.5544,smooth_constant_speed,77.46
1292,4397582,0.0336,0.1364,1.1222,1.645,2.1263,-0.4112,996.5898,smooth_constant_speed,77.52
1293,4397642,0.019,-0.0647,0.9407,-0.525,-1.2862,0.3675,996.6372,smooth_constant_speed,77.58
1294,4397702,-0.0363,-0.0785,0.8039,-0.2188,0.0088,-0.14,996.6006,smooth_constant_speed,77.64
1295,4397762,0.038,0.0775,1.079,2.73,-3.465,-0.2362,996.6013,smooth_constant_speed,77.7
1296,4397822,-0.0256,-0.0774,0.9559,1.3563,-1.8463,0.5775,996.605,smooth_constant_speed,77.76
1297,4397882,0.021,0.0637,1.2276,-1.19,3.85,-0.21,996.6184,smooth_constant_speed,77.82
1298,4397942,0.01,0.0822,0.9718,3.29,-2.24,-0.455,996.6418,smooth_constant_speed,77.88
1299,4398002,0.0107,-0.0008,1.1151,2.0475,4.305,-0.3325,996.6545,smooth_constant_speed,77.94
1300,4398062,-0.0628,-0.0478,0.8994,0.0088,2.6512,0.1138,996.6184,smooth_constant_speed,78.0
1301,4398122,0.0335,0.0432,1.0602,3.64,0.5163,-0.2188,996.6526,smooth_constant_speed,78.06
1302,4398182,0.0471,-0.0013,1.14,-0.1925,2.6512,-0.105,996.6917,smooth_constant_speed,78.12
1303,4398242,0.0115,0.0359,1.1931,0.8575,4.0075,0.1663,996.7275,smooth_constant_speed,78.18
1304,4398302,0.0552,0.0779,1.1348,2.7475,0.0,-0.2713,996.7236,smooth_constant_speed,78.24
1305,4398362,0.0562,0.0159,1.0633,-1.155,2.5287,-0.2362,996.6082,smooth_constant_speed,78.3
1306,4398422,-0.0016,0.0071,1.0731,0.6475,2.6425,0.735,996.5842,smooth_constant_speed,78.36
1307,4398482,0.0232,0.1107,0.9564,1.3913,0.6737,-0.2275,996.5127,smooth_constant_speed,78.42
1308,4398542,0.0029,-0.0752,0.986,-2.2137,1.8637,0.1838,996.5088,smooth_constant_speed,78.48
1309,4398602,-0.0532,-0.082,0.9232,-0.7613,0.7525,0.49,996.5786,smooth_constant_speed,78.54
1310,4398662,0.0505,0.0795,1.0328,-0.105,-0.4988,-0.245,996.6201,smooth_constant_speed,78.6
1311,4398722,0.0605,-0.1244,0.9792,0.0088,1.575,0.1225,996.6033,smooth_constant_speed,78.66
1312,4398782,-0.0167,-0.0346,1.0227,-1.2862,1.155,0.5863,996.5898,smooth_constant_speed,78.72
1313,4398842,0.0129,0.1354,0.8826,1.0588,-0.4288,-0.2975,996.5901,smooth_constant_speed,78.78
1314,4398902,-0.0044,-0.0539,0.9731,0.0088,0.105,0.105,996.5774,smooth_constant_speed,78.84
1315,4398962,0.0366,-0.0088,0.9475,0.9625,-2.835,0.6475,996.6362,smooth_constant_speed,78.9
1316,4399022,0.0431,0.103,0.8832,-0.0262,-0.175,-0.1925,996.6687,smooth_constant_speed,78.96
1317,4399082,-0.0287,-0.0888,0.8555,0.6037,0.6825,-0.0787,996.7268,smooth_constant_speed,79.02
1318,4399142,-0.0398,-0.0778,0.8613,-0.6037,-2.3975,0.3762,996.7368,smooth_constant_speed,79.08
1319,4399202,0.1135,0.1347,0.8855,-0.0613,-5.4862,-0.4025,996.7886,smooth_constant_speed,79.14
1320,4399262,0.0854,-0.0318,1.128,0.8925,-0.77,0.3063,996.7954,smooth_constant_speed,79.2
1321,4399322,0.0054,-0.0612,1.087,-0.4025,0.6825,0.9625,996.7473,smooth_constant_speed,79.26
1322,4399382,-0.0134,0.0703,0.9057,-0.6212,-0.9625,-0.21,996.7695,smooth_constant_speed,79.32
1323,4399442,0.0005,-0.0246,1.076,1.6013,1.4438,0.2887,996.7593,smooth_constant_speed,79.38
1324,4399502,-0.039,-0.0888,0.8198,-1.8288,0.0437,0.2013,996.728,smooth_constant_speed,79.44
1325,4399562,0.0872,0.0902,1.0396,-0.1488,-1.0237,-0.1925,996.7034,smooth_constant_speed,79.5
1326,4399622,-0.0088,-0.0877,0.9611,-0.2275,0.21,0.0,996.4734,smooth_constant_speed,79.56
1327,4399682,-0.0151,-0.0364,0.9941,-0.2275,-0.4638,0.4375,996.5752,smooth_constant_speed,79.62
1328,4399742,0.0569,0.0676,1.025,-0.5775,-0.455,0.2975,996.6812,smooth_constant_speed,79.68
1329,4399802,-0.0486,-0.1579,0.893,0.7613,1.785,0.3675,996.6929,smooth_constant_speed,79.74
1330,4399862,0.04,0.04,1.0314,-0.0787,-0.0787,0.77,996.6316,smooth_constant_speed,79.8
1331,4399922,0.0734,0.0669,0.9495,-1.3125,-4.6375,-0.1225,996.5837,smooth_constant_speed,79.86
1332,4399982,0.0717,-0.0773,0.9958,0.245,-0.4462,0.1312,996.6191,smooth_constant_speed,79.92
1333,4400042,-0.0583,-0.0354,0.8828,0.1838,-2.065,0.6825,996.6499,smooth_constant_speed,79.98
1334,4400102,-0.0076,0.064,0.8782,0.2013,1.2687,0.0088,996.7017,smooth_constant_speed,80.04
1335,4400162,-0.1347,-0.0554,0.7081,-1.8112,3.3863,0.0088,996.752,smooth_constant_speed,80.1
1336,4400222,0.0583,-0.1149,1.0504,0.8838,-0.5425,0.9187,996.7632,smooth_constant_speed,80.16
1337,4400282,0.0081,0.0642,0.9997,-0.6125,-1.6712,-0.4375,996.7549,smooth_constant_speed,80.22
1338,4400342,-0.0204,-0.0808,1.0795,3.885,4.4363,0.1925,996.7532,smooth_constant_speed,80.28
1339,4400402,0.0151,0.0307,1.0655,3.2812,1.0063,0.2013,996.741,smooth_constant_speed,80.34
1340,4400462,0.0545,0.0229,0.9265,0.4638,-2.24,0.2188,996.7527,smooth_constant_speed,80.4
1341,4400522,0.0264,-0.0146,1.126,3.3863,-0.4638,0.1138,996.7688,smooth_constant_speed,80.46
1342,4400582,-0.0035,-0.0881,0.9338,1.5575,0.2013,0.5163,996.7898,smooth_constant_speed,80.52
1343,4400642,-0.0122,-0.0056,0.883,-0.5163,-1.8025,0.0525,996.8208,smooth_constant_speed,80.58
1344,4400702,0.0205,0.039,0.9651,1.8112,0.9275,0.3675,996.856,smooth_constant_speed,80.64
1345,4400762,0.1013,0.0698,1.0533,-0.8925,-2.1962,0.9275,996.8762,smooth_constant_speed,80.7
1346,4400822,0.0162,0.0143,1.0097,-3.7188,1.75,-0.3938,996.8823,smooth_constant_speed,80.76
1347,4400882,0.0129,-0.0671,1.035,2.5725,2.2225,0.5337,996.9475,smooth_constant_speed,80.82
1348,4400942,-0.029,0.0337,0.9457,0.0787,0.1312,1.0063,996.9688,smooth_constant_speed,80.88
1349,4401002,0.0292,-0.0717,0.993,-1.9425,-3.465,0.5337,996.9258,smooth_constant_speed,80.94
1350,4401062,0.0844,0.0565,1.1261,3.0975,-1.3388,0.21,996.8909,smooth_constant_speed,81.0
1351,4401122,0.0461,0.0951,1.1852,1.1287,-2.8087,0.4812,996.7686,smooth_constant_speed,81.06
1352,4401182,-0.0165,-0.0342,1.129,-1.4088,2.5113,0.1225,996.7271,smooth_constant_speed,81.12
1353,4401242,-0.0232,0.0143,1.0406,3.15,1.4963,-0.2625,996.853,smooth_constant_speed,81.18
1354,4401302,-0.063,0.0713,1.0672,2.8263,-0.14,0.63,996.8623,smooth_constant_speed,81.24
1355,4401362,0.112,0.0542,1.218,-0.3413,-3.1588,0.1575,996.8855,smooth_constant_speed,81.3
1356,4401422,0.0758,0.0428,1.02,2.345,-0.8925,0.0262,996.8896,smooth_constant_speed,81.36
1357,4401482,0.1044,-0.0863,1.1551,-0.63,2.3975,0.315,996.937,smooth_constant_speed,81.42
1358,4401542,0.0051,0.0229,0.9868,-2.4325,2.7475,0.595,996.8523,smooth_constant_speed,81.48
1359,4401602,-0.03,-0.0061,0.9628,1.855,-2.59,0.3325,996.74,smooth_constant_speed,81.54
1360,4401662,0.1269,0.1152,1.0848,0.7175,-0.2537,0.1838,996.7571,smooth_constant_speed,81.6
1361,4401722,0.0679,0.0126,1.1774,-0.8838,-1.12,-0.1575,996.7493,smooth_constant_speed,81.66
1362,4401782,0.0195,0.052,1.2295,3.36,0.5075,-0.1575,996.7214,smooth_constant_speed,81.72
1363,4401842,-0.0254,-0.0607,0.9726,-0.21,0.8662,-0.1925,996.7224,smooth_constant_speed,81.78
1364,4401902,-0.042,-0.0793,0.9819,-2.5025,1.715,0.5163,996.7156,smooth_constant_speed,81.84
1365,4401962,0.0127,0.1591,0.8748,1.6975,-1.2513,0.0962,996.814,smooth_constant_speed,81.9
1366,4402022,0.0202,0.0112,0.8933,-0.4025,-1.365,-0.1663,996.7478,smooth_constant_speed,81.96
1367,4402082,-0.0285,-0.0647,0.9406,-2.9575,-1.3913,-0.2362,996.71,smooth_constant_speed,82.02
1368,4402142,0.0572,0.0281,1.0685,0.5775,0.6737,-0.2713,996.7466,smooth_constant_speed,82.08
1369,4402202,0.0205,-0.0388,0.8427,0.4988,-1.7675,-0.5775,996.7856,smooth_constant_speed,82.14
1370,4402262,0.0585,0.0517,1.1226,-1.2425,1.4875,0.175,996.8022,smooth_constant_speed,82.2
1371,4402322,0.0554,0.0608,1.1487,1.9162,-0.4375,-0.3413,996.7136,smooth_constant_speed,82.26
1372,4402382,0.082,0.0412,1.105,0.5075,0.28,0.0,996.6921,smooth_constant_speed,82.32
1373,4402442,0.0532,-0.1042,1.2032,1.8288,0.245,0.385,996.7197,smooth_constant_speed,82.38
1374,4402502,0.0183,0.0902,0.992,0.8487,1.6625,0.0787,996.4993,smooth_constant_speed,82.44
1375,4402562,-0.0014,-0.0243,0.8077,-0.3675,-0.2713,-0.5163,996.5027,smooth_constant_speed,82.5
1376,4402622,-0.0822,-0.0681,0.8982,-2.0038,3.0887,0.2887,996.7295,smooth_constant_speed,82.56
1377,4402682,0.0015,0.0786,0.9226,0.35,0.5688,-0.07,996.7363,smooth_constant_speed,82.62
1378,4402742,0.1191,0.0615,1.2424,1.1113,-2.905,0.4988,996.6743,smooth_constant_speed,82.68
1379,4402802,0.0408,-0.0212,1.3291,-2.1875,4.7162,0.3413,996.665,smooth_constant_speed,82.74
1380,4402862,-0.0127,0.0819,1.1044,1.3563,3.1762,0.1312,996.7119,smooth_constant_speed,82.8
1381,4402922,-0.0598,-0.0775,0.786,0.2975,1.47,-0.3413,996.603,smooth_constant_speed,82.86
1382,4402982,-0.0059,-0.0736,1.0287,-0.1575,4.0512,-0.0613,996.6453,smooth_constant_speed,82.92
1383,4403042,0.0488,0.0847,1.0899,1.505,-1.5925,0.2013,996.6511,smooth_constant_speed,82.98
1384,4403102,0.0466,-0.0346,0.9938,1.33,0.6913,-0.1488,996.666,smooth_constant_speed,83.04
1385,4403162,0.0346,-0.0163,1.0301,0.105,-0.4988,0.5688,996.6143,smooth_constant_speed,83.1
1386,4403222,0.0052,0.1166,0.9307,0.9712,-1.2425,0.035,996.5522,smooth_constant_speed,83.16
1387,4403282,-0.032,-0.0478,0.9792,-0.1925,0.735,0.0787,996.5518,smooth_constant_speed,83.22
1388,4403342,-0.0054,-0.0486,1.0729,-1.6537,0.8487,0.7875,996.3438,smooth_constant_speed,83.28
1389,4403402,-0.0505,0.1052,0.8918,0.8487,-0.0787,0.0,996.4067,smooth_constant_speed,83.34
1390,4403462,0.002,-0.0097,1.0243,1.8112,2.4237,0.0962,996.5308,smooth_constant_speed,83.4
1391,4403522,0.0635,0.0101,1.1753,-0.6737,3.4213,0.07,996.5483,smooth_constant_speed,83.46
1392,4403582,0.0175,0.0084,1.0392,0.3237,0.385,0.385,996.2502,smooth_constant_speed,83.52
1393,4403642,0.0202,-0.0119,0.9196,0.9887,1.12,-0.1312,996.3799,smooth_constant_speed,83.58
1394,4403702,-0.0095,-0.0321,0.8658,0.9887,-1.5312,0.2713,996.4548,smooth_constant_speed,83.64
1395,4403762,-0.0403,0.0129,0.8974,0.2713,-2.5025,0.6562,996.4424,smooth_constant_speed,83.7
1396,4403822,-0.0457,-0.0242,0.8739,1.0938,1.7237,0.0,996.4771,smooth_constant_speed,83.76
1397,4403882,-0.0102,-0.0729,0.9223,0.4462,1.61,0.5512,996.3074,smooth_constant_speed,83.82
1398,4403942,0.0212,0.0264,1.1302,-0.3675,-1.3388,0.035,996.2725,smooth_constant_speed,83.88
1399,4404002,0.0032,-0.0159,1.0114,1.6363,1.4612,-0.3762,996.2114,smooth_constant_speed,83.94
1400,4404062,0.0483,-0.0874,0.9424,-0.1838,-0.4638,0.315,996.1516,smooth_constant_speed,84.0
1401,4404122,0.0328,-0.0049,0.9659,-1.3125,-3.395,0.3762,996.1902,smooth_constant_speed,84.06
1402,4404182,-0.0071,0.039,1.0365,1.645,2.9925,0.0525,996.1741,smooth_constant_speed,84.12
1403,4404242,0.04,-0.1008,1.0005,-0.665,-0.4288,0.6388,996.1636,smooth_constant_speed,84.18
1404,4404302,-0.0593,-0.0051,0.9747,-1.7675,-0.2887,0.7088,996.2617,smooth_constant_speed,84.24
1405,4404362,0.0368,-0.0286,1.1368,2.2225,1.8987,0.0262,996.2756,smooth_constant_speed,84.3
1406,4404422,0.031,-0.0673,0.9163,-0.2713,-1.0063,0.6825,996.3674,smooth_constant_speed,84.36
1407,4404482,0.0724,0.1074,0.9882,1.4262,-5.32,0.5075,996.3135,smooth_constant_speed,84.42
1408,4404542,0.0989,0.0593,1.1148,2.1263,-2.975,0.0262,996.3281,smooth_constant_speed,84.48
1409,4404602,0.0648,-0.0722,1.0873,-0.4462,0.4812,0.6913,996.249,smooth_constant_speed,84.54
1410,4404662,-0.0678,0.0371,0.7996,-1.1375,-1.365,0.6125,996.2144,smooth_constant_speed,84.6
1411,4404722,0.0038,0.0589,0.9121,1.295,-1.435,-0.6475,996.1294,smooth_constant_speed,84.66
1412,4404782,0.0689,-0.0695,1.1151,-0.2625,0.8925,0.3675,996.156,smooth_constant_speed,84.72
1413,4404842,0.0188,0.0317,1.1556,1.0762,0.595,0.4812,996.3125,smooth_constant_speed,84.78
1414,4404902,-0.0368,-0.0317,1.0463,-1.2075,-2.5287,0.0,996.3342,smooth_constant_speed,84.84
1415,4404962,-0.0952,-0.1603,0.8923,0.4638,-0.0088,0.0,996.3633,smooth_constant_speed,84.9
1416,4405022,0.0229,0.155,1.1885,1.995,1.4262,-0.28,996.3369,smooth_constant_speed,84.96
1417,4405082,0.0078,-0.1513,0.911,0.1225,2.9137,-0.28,996.3997,smooth_constant_speed,85.02
1418,4405142,0.0079,-0.0151,0.9152,0.4725,1.26,0.2537,996.1909,smooth_constant_speed,85.08
1419,4405202,0.0504,0.0326,1.0521,-0.0525,1.2775,0.5425,996.1067,smooth_constant_speed,85.14
1420,4405262,0.011,-0.0612,0.7139,2.2575,-4.7337,0.595,996.2131,smooth_constant_speed,85.2
1421,4405322,0.0373,-0.11,1.0629,-1.9338,0.4812,0.7437,996.1936,smooth_constant_speed,85.26
1422,4405382,0.0398,0.0597,1.0121,0.2275,-4.0075,1.015,996.2939,smooth_constant_speed,85.32
1423,4405442,0.0324,-0.0234,1.0574,1.33,-0.2188,0.3063,996.2571,smooth_constant_speed,85.38
1424,4405502,-0.0486,-0.0483,0.8658,-0.3063,0.7088,0.2975,996.2258,smooth_constant_speed,85.44
1425,4405562,0.0722,0.012,1.092,-0.8487,1.1025,0.4812,996.3132,smooth_constant_speed,85.5
1426,4405622,0.0342,0.0173,0.8816,0.2188,-3.4037,0.3063,996.3391,smooth_constant_speed,85.56
1427,4405682,0.0801,-0.0467,1.0451,1.085,-1.2337,0.6913,996.3918,smooth_constant_speed,85.62
1428,4405742,0.0534,0.1504,1.2029,1.5225,-0.21,0.4812,996.4111,smooth_constant_speed,85.68
1429,4405802,0.0005,0.059,0.9923,0.7262,3.3338,0.455,996.4351,smooth_constant_speed,85.74
1430,4405862,0.0505,-0.0766,1.0558,-0.42,1.8288,0.9362,996.4075,smooth_constant_speed,85.8
1431,4405922,-0.0286,0.0683,0.8714,-0.0262,-2.24,0.4462,996.4236,smooth_constant_speed,85.86
1432,4405982,-0.0376,-0.0401,0.8433,0.9975,3.4562,0.1575,996.3308,smooth_constant_speed,85.92
1433,4406042,-0.0093,-0.0203,0.8774,-0.2275,1.3563,0.3587,996.2959,smooth_constant_speed,85.98
1434,4406102,-0.0359,-0.026,0.8262,-1.715,-1.4787,0.315,996.3159,smooth_constant_speed,86.04
1435,4406162,-0.0708,-0.0444,0.9765,0.8225,-2.275,-0.1488,996.2432,smooth_constant_speed,86.1
1436,4406222,0.0542,-0.1303,0.9362,-1.6013,-1.5312,0.4112,996.0337,smooth_constant_speed,86.16
1437,4406282,-0.0476,-0.121,0.9802,1.75,0.0613,0.07,995.9714,smooth_constant_speed,86.22
1438,4406342,0.0045,0.1181,1.2979,4.9,7.7525,0.2013,995.9883,smooth_constant_speed,86.28
1439,4406402,0.0855,0.0332,0.9955,-0.945,-2.1437,0.7962,996.1238,smooth_constant_speed,86.34
1440,4406462,0.0659,0.0424,1.0221,1.5575,1.0325,-0.1663,996.1851,smooth_constant_speed,86.4
1441,4406522,-0.0175,0.0098,0.7993,0.245,-2.5375,-0.3237,996.2092,smooth_constant_speed,86.46
1442,4406582,0.0883,-0.0204,1.1932,-0.5688,-3.2113,0.4112,996.2878,smooth_constant_speed,86.52
1443,4406642,-0.0281,0.0246,0.9534,0.0875,0.315,-0.2537,996.3225,smooth_constant_speed,86.58
1444,4406702,-0.0173,-0.0422,0.9123,1.2687,4.83,-0.0088,996.303,smooth_constant_speed,86.64
1445,4406762,0.1134,-0.0427,1.0556,-2.135,0.4375,0.28,996.1179,smooth_constant_speed,86.7
1446,4406822,-0.1405,-0.0488,0.3798,-0.7,-6.5188,0.0875,996.0876,smooth_constant_speed,86.76
1447,4406882,-0.0284,-0.0835,1.019,0.525,-1.4787,-0.3762,996.137,smooth_constant_speed,86.82
1448,4406942,-0.0168,-0.049,0.8495,0.0175,-1.8813,0.84,996.1707,smooth_constant_speed,86.88
1449,4407002,0.0617,0.156,1.3191,2.345,4.6375,-0.4025,996.0928,smooth_constant_speed,86.94
1450,4407062,0.1061,-0.0564,1.0477,0.5775,3.3775,-0.0437,995.9783,smooth_constant_speed,87.0
1451,4407122,0.0442,-0.0393,1.0432,0.385,-0.1488,0.6388,995.9546,smooth_constant_speed,87.06
1452,4407182,-0.0935,0.0256,0.9687,0.245,3.3075,-0.1663,996.1521,smooth_constant_speed,87.12
1453,4407242,0.0356,-0.0609,1.0085,2.3625,-0.5163,-0.035,996.2534,smooth_constant_speed,87.18
1454,4407302,0.0229,0.0063,1.0219,-0.0088,-2.6512,0.91,996.2974,smooth_constant_speed,87.24
1455,4407362,-0.0002,0.0392,1.0294,-0.525,0.8575,-0.07,996.3218,smooth_constant_speed,87.3
1456,4407422,0.0601,-0.0502,1.0158,0.8838,0.8575,-0.2887,996.2075,smooth_constant_speed,87.36
1457,4407482,0.0524,0.0027,1.1286,0.14,4.375,0.8925,996.0667,smooth_constant_speed,87.42
1458,4407542,-0.0354,0.0312,1.039,-0.0613,2.87,-0.2625,996.0049,smooth_constant_speed,87.48
1459,4407602,0.0057,-0.1664,0.8918,1.1113,-1.5838,-0.1312,996.178,smooth_constant_speed,87.54
1460,4407662,0.053,0.0439,1.0491,0.4462,-3.0538,0.2975,996.2297,smooth_constant_speed,87.6
1461,4407722,0.0081,-0.0082,1.1305,1.8987,1.9775,0.1488,996.2773,smooth_constant_speed,87.66
1462,4407782,0.0029,-0.0891,0.9684,0.56,0.3762,-0.2188,996.2856,smooth_constant_speed,87.72
1463,4407842,0.0136,0.0527,0.876,0.2188,2.66,0.6125,996.2837,smooth_constant_speed,87.78
1464,4407902,-0.0976,0.0226,0.7504,-0.945,3.7188,0.0613,996.0432,smooth_constant_speed,87.84
1465,4407962,0.0283,-0.0922,1.0199,-0.3237,-3.4213,-0.105,995.9585,smooth_constant_speed,87.9
1466,4408022,0.0037,-0.0449,0.9414,-0.5863,-1.1638,1.155,996.0288,smooth_constant_speed,87.96
1467,4408082,0.0137,0.0407,0.9496,-1.4875,0.7,0.35,996.0662,smooth_constant_speed,88.02
1468,4408142,0.0581,-0.0856,0.9701,0.2887,-0.77,-0.0437,996.0732,smooth_constant_speed,88.08
1469,4408202,0.0163,-0.0671,1.0859,-0.7788,2.5988,1.0938,996.1431,smooth_constant_speed,88.14
1470,4408262,-0.0019,-0.0102,0.9828,0.6388,4.1562,0.0962,996.1797,smooth_constant_speed,88.2
1471,4408322,0.0971,0.0056,0.8635,-0.8662,1.1287,-0.3938,996.0889,smooth_constant_speed,88.26
1472,4408382,0.0188,-0.1081,0.9927,-0.7088,-2.0387,1.0938,996.053,smooth_constant_speed,88.32
1473,4408442,-0.0371,0.0354,1.0131,-0.1838,1.2337,-0.3237,995.8071,smooth_constant_speed,88.38
1474,4408502,0.0822,0.0263,1.1453,3.9462,-0.4375,0.2625,995.6794,smooth_constant_speed,88.44
1475,4408562,0.1644,0.0207,1.3238,1.9075,-2.0475,0.7175,995.9043,smooth_constant_speed,88.5
1476,4408622,0.0214,0.1279,1.0038,-1.2075,0.6037,-0.35,995.9971,smooth_constant_speed,88.56
1477,4408682,-0.0296,-0.1269,0.8333,0.8487,-2.0475,-0.0262,996.0842,smooth_constant_speed,88.62
1478,4408742,0.019,0.0158,0.8122,0.2362,-4.4713,1.1287,996.2708,smooth_constant_speed,88.68
1479,4408802,0.0429,0.0278,1.1193,1.015,0.0088,0.1312,996.301,smooth_constant_speed,88.74
1480,4408862,0.0188,-0.0973,1.1348,-0.6562,6.5012,0.07,996.3088,smooth_constant_speed,88.8
1481,4408922,0.0525,0.0649,1.007,0.2188,-0.9538,0.84,996.2988,smooth_constant_speed,88.86
1482,4408982,-0.0261,0.0442,1.0824,-0.8487,3.43,0.0525,996.2983,smooth_constant_speed,88.92
1483,4409042,0.0465,-0.04,0.9479,-0.945,-0.56,-0.0787,996.2393,smooth_constant_speed,88.98
1484,4409102,0.0693,-0.0601,0.9189,-1.8112,-3.2113,0.7262,996.0698,smooth_constant_speed,89.04
1485,4409162,-0.0276,-0.0244,1.01,-0.9712,1.0588,0.1312,996.0645,smooth_constant_speed,89.1
1486,4409222,0.0085,-0.1517,1.0141,3.3075,0.1838,-0.035,996.0833,smooth_constant_speed,89.16
1487,4409282,0.0703,-0.0076,0.978,-0.945,0.2887,0.3063,996.0745,smooth_constant_speed,89.22
1488,4409342,-0.0256,0.029,0.9623,-0.0613,1.8725,0.28,996.0562,smooth_constant_speed,89.28
1489,4409402,0.0052,-0.0771,0.8623,1.5662,-1.3388,-0.1925,995.9634,smooth_constant_speed,89.34
1490,4409462,0.0322,-0.0667,0.8913,-0.9275,-3.99,0.2975,995.8848,smooth_constant_speed,89.4
1491,4409522,0.0203,0.0693,1.0243,-0.2975,0.5775,-0.1925,995.8499,smooth_constant_speed,89.46
1492,4409582,0.0956,0.01,1.208,3.2113,2.135,-0.4025,995.8015,smooth_constant_speed,89.52
1493,4409642,0.091,0.0156,1.1246,0.5163,-1.3038,0.5075,995.8877,smooth_constant_speed,89.58
1494,4409702,0.0321,0.0166,1.1509,0.35,0.175,0.1925,995.9224,smooth_constant_speed,89.64
1495,4409762,0.0424,-0.0364,1.0322,1.7587,4.4187,-0.7175,995.9939,smooth_constant_speed,89.7
1496,4409822,0.0117,-0.0053,0.7854,-1.7587,-0.56,0.6037,996.0095,smooth_constant_speed,89.76
1497,4409882,-0.0337,0.007,0.8195,-0.77,-3.9725,0.7437,995.9402,smooth_constant_speed,89.82
1498,4409942,0.0612,0.0747,0.9402,1.3125,-0.3063,-0.525,995.9299,smooth_constant_speed,89.88
1499,4410002,0.0551,-0.0709,0.9887,-1.365,0.4812,0.1925,995.8872,smooth_constant_speed,89.94
1500,4410062,-0.0603,-0.0735,0.6993,-1.3825,-2.0738,-0.3063,995.9773,smooth_constant_speed,90.0
1501,4410122,-0.029,0.0063,1.0331,2.5812,-3.2113,-0.6388,996.0361,smooth_constant_speed,90.06
1502,4410182,0.081,0.0149,0.9714,-1.1113,-0.1312,0.21,996.0232,smooth_constant_speed,90.12
1503,4410242,0.0051,0.0013,0.9377,0.28,0.4112,0.3063,996.1379,smooth_constant_speed,90.18
1504,4410302,0.0611,0.1171,1.0241,2.4325,-1.3913,-0.21,996.2068,smooth_constant_speed,90.24
1505,4410362,0.0456,-0.0415,0.9109,-1.015,0.6125,0.56,996.2834,smooth_constant_speed,90.3
1506,4410422,-0.0066,0.0293,0.9783,-0.3938,-0.7875,0.245,996.2566,smooth_constant_speed,90.36
1507,4410482,-0.0171,-0.019,0.9899,1.7938,-0.6212,0.2625,996.2695,smooth_constant_speed,90.42
1508,4410542,0.0246,-0.0897,0.957,1.61,-1.2425,0.42,996.2261,smooth_constant_speed,90.48
1509,4410602,0.0061,-0.0093,0.9926,1.0063,-3.9462,-0.315,996.0339,smooth_constant_speed,90.54
1510,4410662,0.0347,0.0685,0.889,1.2425,3.1675,-0.6388,995.8738,smooth_constant_speed,90.6
1511,4410722,0.2115,-0.0057,1.24,-0.9013,1.0588,0.6562,995.9026,smooth_constant_speed,90.66
1512,4410782,0.0395,0.0992,0.9623,-1.8025,-2.625,0.6388,995.9412,smooth_constant_speed,90.72
1513,4410842,0.0832,-0.0078,1.0062,-0.3325,1.1113,-0.2887,995.8899,smooth_constant_speed,90.78
1514,4410902,0.0244,0.1169,0.921,-1.89,-1.7587,0.3762,995.7495,smooth_constant_speed,90.84
1515,4410962,-0.0205,-0.0466,1.1879,1.3737,1.8813,0.385,995.8582,smooth_constant_speed,90.9
1516,4411022,-0.0624,0.0791,0.6544,2.9575,-3.5438,-0.91,995.7432,smooth_constant_speed,90.96
