timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
366422,0.0708,0.1113,1.0680,1.9075,0.0350,1.4875,1000.8699,left_turn
366482,0.0753,-0.0054,0.9911,1.0150,0.0787,1.7150,1000.8701,left_turn
366542,0.0570,0.0642,1.0807,0.6125,1.3388,1.6537,1000.8787,left_turn
366602,0.0199,0.0584,0.9916,0.5425,1.1025,1.4262,1000.8701,left_turn
366662,0.0503,0.0120,1.0607,1.2337,3.4125,1.4438,1000.8638,left_turn
366722,0.0529,0.0334,0.9721,0.1138,0.6562,1.1375,1000.8716,left_turn
366782,0.0837,0.0798,0.9757,-0.1400,0.0088,1.1988,1000.8757,left_turn
366842,0.0395,0.0476,1.0157,0.2188,-0.8838,0.9975,1000.8833,left_turn
366902,0.0212,-0.0662,0.9596,-0.6212,-2.4237,1.1725,1000.8772,left_turn
366962,-0.0057,0.0718,1.0092,-0.3850,0.9362,0.9450,1000.8726,left_turn
367022,0.0476,0.0179,0.9672,-0.2800,1.4438,0.5512,1000.8650,left_turn
367082,0.0256,-0.0059,1.0164,-0.9975,1.0762,0.5425,1000.8679,left_turn
367142,0.0217,0.0359,1.0197,0.2188,-0.5950,0.7525,1000.8630,left_turn
367202,0.0592,-0.0025,1.0760,-0.9975,-0.3938,1.0938,1000.8606,left_turn
367262,0.0381,0.0359,0.9862,-0.2537,-1.2337,0.8662,1000.8745,left_turn
367322,0.0286,-0.0056,0.9557,0.5863,-0.9975,0.5863,1000.8748,left_turn
367382,0.0872,0.0366,1.0058,0.1575,-0.9187,0.6562,1000.8723,left_turn
367442,0.0634,0.0190,0.9712,0.8662,0.3500,0.6125,1000.8638,left_turn
367502,0.0352,0.0439,0.9889,1.5137,-0.4112,0.7350,1000.8647,left_turn
367562,0.0661,0.0503,1.0415,0.1225,0.0613,1.0150,1000.8743,left_turn
367622,0.0700,-0.0149,1.0139,1.9162,2.3100,0.6125,1000.8784,left_turn
367682,0.0465,-0.0034,1.0321,0.9187,1.5050,0.5688,1000.8782,left_turn
367742,0.0166,-0.0068,0.9614,0.0088,-0.0787,0.5688,1000.8804,left_turn
367802,0.0331,-0.0080,1.0556,0.6212,-1.3300,0.9275,1000.8687,left_turn
367862,0.0601,0.0626,0.9946,-0.5688,-0.2887,0.8575,1000.8708,left_turn
367922,0.0525,-0.0149,0.9972,-1.3650,-0.1575,1.2513,1000.8870,left_turn
367982,0.0428,0.0127,1.0241,-1.0675,0.2188,1.3737,1000.8845,left_turn
368042,0.0400,-0.0087,1.0363,-0.7788,-0.0875,1.7850,1000.8828,left_turn
368102,0.0361,-0.0237,0.9667,-0.5775,0.8662,1.8550,1000.8792,left_turn
368162,0.0037,-0.0412,1.0244,1.8637,1.5838,2.1525,1000.8896,left_turn
368222,0.0008,-0.0188,0.9734,-1.4963,1.0500,2.7650,1000.8699,left_turn
368282,-0.0109,-0.0124,1.0060,-0.2800,0.4375,3.0450,1000.8865,left_turn
368342,0.0057,-0.0034,1.0599,0.0437,0.8400,3.4650,1000.8882,left_turn
368402,-0.0090,-0.0395,1.0163,0.4375,0.5950,3.5525,1000.8870,left_turn
368462,-0.0213,-0.1050,0.9825,0.0525,1.3388,4.0687,1000.8843,left_turn
368522,-0.0217,-0.0871,0.9470,-1.3475,0.2537,5.5912,1000.8826,left_turn
368582,-0.0156,-0.0359,1.0287,0.4550,1.7850,6.7112,1000.8811,left_turn
368642,0.0432,-0.0115,1.0019,-2.3537,1.1812,7.9450,1000.8792,left_turn
368702,-0.0266,-0.1554,0.9118,1.0762,-0.2362,8.6450,1000.8767,left_turn
368762,-0.0051,-0.0508,0.8730,1.6537,-1.6100,9.7212,1000.8906,left_turn
368822,0.0687,-0.1005,0.9511,-0.5075,-4.1825,11.0425,1000.8889,left_turn
368882,0.0339,-0.1345,0.9538,-0.3587,-2.7738,11.5588,1000.8906,left_turn
368942,0.0481,-0.0827,0.9731,0.8750,-2.2137,11.9963,1000.9009,left_turn
369002,0.0772,-0.1332,1.0092,-1.7237,-1.3038,13.2125,1000.8875,left_turn
369062,0.0830,-0.0669,1.0314,-1.9775,0.0350,13.7638,1000.8965,left_turn
369122,0.0618,-0.1505,1.0563,-1.0938,-0.9013,14.8837,1000.8992,left_turn
369182,0.0381,-0.1679,0.9980,-0.9275,0.9712,14.9712,1000.8911,left_turn
369242,0.0859,-0.1535,1.0180,-0.2100,0.5688,16.3100,1000.8928,left_turn
369302,0.0328,-0.1630,0.9659,1.2337,-0.2013,17.4650,1000.8855,left_turn
369362,0.0881,-0.0772,1.0287,1.1900,0.2800,18.3925,1000.8899,left_turn
369422,0.1098,-0.0334,0.9487,-2.3012,1.0500,19.1100,1000.8943,left_turn
369482,0.0315,-0.1549,0.8325,0.1400,1.0675,19.4425,1000.8804,left_turn
369542,0.0598,-0.1342,0.8872,-0.9538,0.9100,19.6787,1000.8860,left_turn
369602,0.1196,-0.1042,1.0917,-0.0262,3.0275,20.9650,1000.9021,left_turn
369662,-0.0034,-0.1340,0.9553,-1.6537,2.8963,21.8750,1000.9043,left_turn
369722,0.1393,-0.1884,1.0260,-1.6275,1.5312,22.4875,1000.8928,left_turn
369782,0.0847,-0.2889,0.8623,-1.3650,2.2925,22.7588,1000.9180,left_turn
369842,0.0630,-0.1737,1.0914,2.2487,0.3675,24.5175,1000.9028,left_turn
369902,0.0322,-0.1890,0.9908,1.3300,-0.9538,25.0513,1000.9170,left_turn
369962,0.0349,-0.1774,1.0375,-0.2100,-0.8138,25.7862,1000.9065,left_turn
370022,0.0120,-0.2294,0.9750,1.4963,0.2450,26.9150,1000.9150,left_turn
370082,0.0237,-0.1250,1.0011,-0.8313,0.7262,27.8337,1000.9041,left_turn
370142,0.0168,-0.2258,0.9689,-0.3587,0.9625,29.1200,1000.8982,left_turn
370202,-0.0098,-0.2428,0.8962,0.1663,0.0350,30.0125,1000.9026,left_turn
370262,0.0708,-0.1947,1.0838,0.2800,0.8662,31.2025,1000.8994,left_turn
370322,-0.0005,-0.2100,0.8800,-0.6475,-0.2188,32.2525,1000.9050,left_turn
370382,0.0198,-0.2482,0.9872,-0.0700,1.8112,32.9963,1000.9058,left_turn
370442,0.0407,-0.1845,1.0591,2.0650,-0.1750,33.5737,1000.9082,left_turn
370502,0.0283,-0.1842,0.9218,-0.2887,0.5425,33.2238,1000.9146,left_turn
370562,-0.0004,-0.1677,0.9669,0.4462,0.8925,33.4338,1000.9033,left_turn
370622,0.0334,-0.1991,1.0060,-0.6913,0.2887,33.8013,1000.9077,left_turn
370682,0.0134,-0.2186,1.0011,0.4988,0.0437,33.7487,1000.9119,left_turn
370742,-0.0098,-0.2447,0.9634,1.3825,-0.1050,33.6437,1000.9119,left_turn
370802,0.0088,-0.1996,0.9438,1.5575,-0.7262,34.0462,1000.9045,left_turn
370862,0.0307,-0.1652,1.0307,0.1663,-0.1750,33.8713,1000.9075,left_turn
370922,-0.0120,-0.1903,0.9131,0.9100,1.4262,33.1100,1000.9067,left_turn
370982,-0.0001,-0.2040,0.9828,-0.0437,0.6037,32.6900,1000.9031,left_turn
371042,0.0001,-0.1282,1.0458,0.5600,0.6212,31.9550,1000.9065,left_turn
371102,0.0448,-0.1333,1.0853,0.0700,0.2013,31.7188,1000.9009,left_turn
371162,-0.0124,-0.2465,0.9963,-1.5488,-0.7437,31.5525,1000.8928,left_turn
371222,-0.0131,-0.1543,1.0480,-0.4375,-1.0588,31.1850,1000.8923,left_turn
371282,-0.0083,-0.2201,0.9406,-0.6475,-1.2250,30.4500,1000.8892,left_turn
371342,0.0490,-0.1914,1.0746,-1.5488,1.2162,29.9862,1000.8984,left_turn
371402,-0.0406,-0.2191,0.8911,0.3150,0.7088,29.0588,1000.8960,left_turn
371462,0.0056,-0.1983,1.0094,0.4112,0.4288,28.7350,1000.8972,left_turn
371522,-0.0240,-0.1610,0.9679,1.5750,0.2975,27.6500,1000.8882,left_turn
371582,0.0007,-0.1437,1.0386,1.2687,2.2400,26.8188,1000.8884,left_turn
371642,0.0026,-0.1222,1.0136,1.5838,0.3587,25.7512,1000.8984,left_turn
371702,-0.0657,-0.0744,0.9739,1.8987,1.6712,24.4825,1000.8943,left_turn
371762,0.0087,-0.0876,1.0313,0.0875,0.4112,22.8813,1000.8896,left_turn
371822,-0.0342,-0.1327,1.0129,0.6125,0.1225,22.0238,1000.8838,left_turn
371882,-0.0193,-0.0891,0.9733,-0.2450,-0.1575,20.9300,1000.8867,left_turn
371942,-0.0173,-0.1037,0.9855,-0.2362,0.9975,19.6525,1000.8860,left_turn
372002,-0.0249,-0.1301,0.9516,-0.2713,-1.8725,18.9088,1000.8860,left_turn
372062,-0.0282,-0.1534,1.0829,0.6300,0.6650,17.9550,1000.8860,left_turn
372122,0.0108,-0.1203,0.9940,-0.6300,-0.7875,17.4737,1000.8899,left_turn
372182,-0.0146,-0.1166,0.9678,-0.8050,0.3938,17.0625,1000.8906,left_turn
372242,-0.0581,-0.0805,0.9869,0.6212,-0.3675,16.1350,1000.8850,left_turn
372302,0.0000,-0.1469,0.9685,-0.2537,1.6975,15.4700,1000.8767,left_turn
372362,-0.0724,-0.0196,0.9584,0.5163,-0.4812,15.1112,1000.8806,left_turn
