,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
111,16922,0.0857,0.0188,1.0663,0.1312,-1.2075,3.64,1001.0305,left_turn,10.92,0,6.66
112,16982,0.05,0.0084,0.9334,-0.2975,0.9538,3.6662,1001.043,left_turn,10.98,0,6.72
113,17042,0.0759,-0.022,1.0621,0.0525,-0.0787,2.9225,1001.0312,left_turn,11.04,0,6.78
114,17102,0.0886,0.0162,1.0171,-0.9538,0.8313,3.0013,1001.0403,left_turn,11.1,0,6.84
115,17162,0.0507,-0.0241,1.0377,-0.6475,0.7525,2.9225,1001.0225,left_turn,11.16,0,6.9
116,17222,0.0136,-0.0408,1.0246,0.1225,0.7875,2.6688,1001.0461,left_turn,11.22,0,6.96
117,17282,0.0181,0.0266,0.9848,-0.2188,-0.1488,3.3425,1001.0442,left_turn,11.28,0,7.02
118,17342,0.0074,0.0103,0.9657,-1.54,-2.0912,2.5812,1001.0417,left_turn,11.34,0,7.08
119,17402,0.0054,-0.0141,0.9617,1.1638,-1.5838,2.555,1001.0425,left_turn,11.4,0,7.14
120,17462,0.0439,-0.0256,1.0011,-0.4288,-1.4525,2.6425,1001.0432,left_turn,11.46,0,7.2
121,17522,0.0068,-0.0276,0.9499,0.2537,-1.68,2.4588,1001.0408,left_turn,11.52,0,7.26
122,17582,-0.0065,0.0083,1.0162,-0.14,-0.2013,2.7562,1001.0469,left_turn,11.58,0,7.32
123,17642,0.0036,0.0381,0.9964,-0.2975,-0.0088,2.3625,1001.0405,left_turn,11.64,0,7.38
124,17702,-0.0117,-0.0544,1.0192,0.2013,-0.875,2.17,1001.0483,left_turn,11.7,0,7.44
125,17762,-0.0059,-0.0472,0.9536,1.7675,-0.4725,1.7763,1001.0352,left_turn,11.76,0,7.5
126,17822,0.028,-0.0137,1.0495,1.3737,1.1725,1.2775,1001.0371,left_turn,11.82,0,7.56
127,17882,0.002,0.0837,1.0213,1.435,0.5775,1.4262,1001.0366,left_turn,11.88,0,7.62
128,17942,0.0354,0.0461,1.0765,-0.2188,2.0387,0.7175,1001.0261,left_turn,11.94,0,7.68
129,18782,0.063,0.0029,0.9686,-0.7788,-0.6562,0.6475,1001.0452,left_turn,12.78,1,0.0
130,18842,0.0351,-0.03,0.9282,0.5075,0.805,1.4,1001.0542,left_turn,12.84,1,0.06
131,18902,0.0508,-0.0107,0.975,1.8112,0.805,1.6625,1001.0657,left_turn,12.9,1,0.12
132,18962,0.0534,-0.0015,0.9955,1.2425,0.7788,1.4612,1001.0603,left_turn,12.96,1,0.18
133,19022,0.069,-0.0149,1.0275,1.9512,0.6125,2.0563,1001.0752,left_turn,13.02,1,0.24
134,19082,0.0784,-0.0063,1.0919,0.525,1.1988,2.4675,1001.0662,left_turn,13.08,1,0.3
135,19142,0.0361,0.0298,1.0077,1.3737,2.2662,2.5113,1001.0762,left_turn,13.14,1,0.36
136,19202,0.059,0.027,1.0018,-0.8313,1.1025,3.3512,1001.0725,left_turn,13.2,1,0.42
137,19262,0.0395,-0.0439,0.9677,-2.0563,-0.91,3.8238,1001.0796,left_turn,13.26,1,0.48
138,19322,0.0774,-0.0759,1.0462,-0.9275,0.525,4.9788,1001.0752,left_turn,13.32,1,0.54
139,19382,0.0224,-0.0518,0.8991,-0.735,0.7875,5.6962,1001.0703,left_turn,13.38,1,0.6
140,19442,0.0637,-0.1039,0.9681,-1.7062,-0.2887,6.405,1001.072,left_turn,13.44,1,0.66
141,19502,0.0803,-0.1132,0.9958,0.3938,-0.7875,7.875,1001.0706,left_turn,13.5,1,0.72
142,19562,0.06,-0.0627,1.0011,1.6888,0.1575,8.365,1001.0815,left_turn,13.56,1,0.78
143,19622,0.0583,-0.0986,0.9806,1.4438,0.0437,9.24,1001.0906,left_turn,13.62,1,0.84
144,19682,0.0649,-0.0689,1.0369,2.5725,0.4112,9.7388,1001.0928,left_turn,13.68,1,0.9
145,19742,0.0534,-0.0456,1.0268,2.5988,0.6125,10.7975,1001.0894,left_turn,13.74,1,0.96
146,19802,0.0748,-0.0524,1.0521,0.3675,-0.14,11.6375,1001.1023,left_turn,13.8,1,1.02
