index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,segment_id
2790,3590522,0.1505,0.0752,1.0689,-1.0762,0.4550,0.0350,1000.2202,smooth_accel_decel,4
2791,3590582,0.0456,-0.0217,0.9279,-1.9250,-1.9600,0.4462,1000.2207,smooth_accel_decel,4
2792,3590642,-0.0120,-0.0088,0.9764,-0.7175,1.0325,-0.3063,1000.2097,smooth_accel_decel,4
2793,3590702,0.0002,-0.0846,0.8930,-1.9075,-1.0150,-0.7788,1000.2007,smooth_accel_decel,4
2794,3590762,0.0332,-0.0400,0.9765,0.6037,-0.0875,-0.0875,1000.2173,smooth_accel_decel,4
2795,3590822,0.0281,0.0833,1.0030,0.4988,-1.4175,0.0525,1000.2083,smooth_accel_decel,4
2796,3590882,0.0376,-0.0542,0.8337,-0.9275,-1.9950,-0.0613,1000.2131,smooth_accel_decel,4
2797,3590942,0.0603,0.0341,1.0188,0.7000,-0.5688,0.4375,1000.2305,smooth_accel_decel,4
2798,3591002,0.0634,0.0615,1.1456,0.0525,0.2362,-0.2013,1000.1978,smooth_accel_decel,4
2799,3591062,0.0281,-0.0777,0.8312,-0.3938,0.3500,-1.4000,1000.2026,smooth_accel_decel,4
2800,3591122,0.0103,0.0173,1.0648,0.9100,-1.8637,-0.2188,1000.2017,smooth_accel_decel,4
2801,3591182,0.0459,-0.0008,0.9552,0.7700,-0.5863,-0.2625,1000.2065,smooth_accel_decel,4
2802,3591242,0.0478,0.0179,1.0592,-0.7350,1.9250,0.5600,1000.2051,smooth_accel_decel,4
2803,3591302,0.0208,-0.0694,0.9699,-1.5750,0.0000,0.2887,1000.2097,smooth_accel_decel,4
2804,3591362,0.0276,0.0574,0.9955,0.4900,-0.6913,0.0175,1000.2061,smooth_accel_decel,4
2805,3591422,0.0244,0.0022,0.9784,-0.6300,-1.3563,-0.0088,1000.2124,smooth_accel_decel,4
2806,3591482,0.0557,-0.0048,0.9482,0.9625,-1.0500,-0.5863,1000.2178,smooth_accel_decel,4
2807,3591542,0.0800,0.0387,0.9872,0.4550,0.4112,0.0962,1000.2153,smooth_accel_decel,4
2808,3591602,0.0261,-0.0571,0.9135,-0.0525,-0.4812,0.2537,1000.2156,smooth_accel_decel,4
2809,3591662,0.0257,-0.0713,1.0482,0.1312,1.2862,-0.5337,1000.2122,smooth_accel_decel,4
2810,3591722,0.0630,0.0614,1.0019,0.8400,1.7325,0.2362,1000.2214,smooth_accel_decel,4
2811,3591782,0.0603,0.0032,0.9035,-0.6125,-1.5137,0.5600,1000.2148,smooth_accel_decel,4
2812,3591842,0.0901,0.0043,1.0090,-1.0938,-0.0787,-0.1838,1000.2175,smooth_accel_decel,4
2813,3591902,0.0645,0.0223,1.0058,0.7700,0.9975,-0.2625,1000.2283,smooth_accel_decel,4
2814,3591962,0.0288,0.0117,0.9569,0.2188,-0.3413,-0.2100,1000.2283,smooth_accel_decel,4
2815,3592022,0.0658,-0.0666,0.9369,-1.0762,0.0525,-0.1225,1000.2224,smooth_accel_decel,4
2816,3592082,0.0876,-0.0402,0.9997,0.6212,1.6800,-0.1050,1000.2249,smooth_accel_decel,4
2817,3592142,0.0961,0.0539,1.0599,0.3237,0.9975,-0.0962,1000.2161,smooth_accel_decel,4
2818,3592202,0.1188,0.0174,1.0843,-0.6475,0.3063,0.4462,1000.2266,smooth_accel_decel,4
2819,3592262,0.0720,-0.0301,1.0030,-1.1550,1.4175,0.5425,1000.2278,smooth_accel_decel,4
2820,3592322,0.0214,0.0515,1.0467,-0.1488,0.2537,0.0875,1000.2051,smooth_accel_decel,4
2821,3592382,0.1071,0.0173,1.0992,0.0613,-0.2537,0.1400,1000.2175,smooth_accel_decel,4
2822,3592442,0.1049,0.0461,1.0590,1.2075,-0.9800,-0.0525,1000.2217,smooth_accel_decel,4
2823,3592502,0.1213,-0.0144,0.9982,-0.5425,-1.1200,0.1925,1000.2239,smooth_accel_decel,4
2824,3592562,0.0459,0.0654,1.1112,1.4262,2.8175,-0.1925,1000.2236,smooth_accel_decel,4
2825,3592622,0.0411,0.0207,1.0080,1.2425,-0.0787,0.0787,1000.2300,smooth_accel_decel,4
2826,3592682,0.0777,-0.0547,0.9517,-0.4025,-0.1488,0.0088,1000.2263,smooth_accel_decel,4
2827,3592742,0.0612,0.0132,0.9460,1.0237,-0.4025,-0.0437,1000.2249,smooth_accel_decel,4
2828,3592802,0.0160,-0.0227,0.9811,0.5163,-0.6913,0.0350,1000.2373,smooth_accel_decel,4
2829,3592862,0.0045,0.0056,0.9216,0.3237,-1.1550,0.3938,1000.2368,smooth_accel_decel,4
2830,3592922,0.0464,-0.0085,0.9570,0.6475,-1.2862,0.3325,1000.2351,smooth_accel_decel,4
2831,3592982,0.0188,-0.0185,0.9370,0.1138,1.3475,0.0787,1000.2329,smooth_accel_decel,4
2832,3593042,0.0872,0.0087,1.0380,-0.6737,0.8487,-0.1750,1000.2195,smooth_accel_decel,4
2833,3593102,0.0766,0.0505,0.9764,-2.0475,0.5075,-0.0088,1000.2146,smooth_accel_decel,4
2834,3593162,-0.0008,-0.0692,0.9956,2.3450,-1.3913,-0.2188,1000.2224,smooth_accel_decel,4
2835,3593222,0.0484,0.0137,1.0780,2.6425,0.0088,-0.0350,1000.2358,smooth_accel_decel,4
2836,3593282,0.0557,-0.0159,0.9545,-0.7262,0.3762,-0.0088,1000.2434,smooth_accel_decel,4
2837,3593342,0.0266,-0.0085,0.9355,1.0325,0.6825,0.0437,1000.2493,smooth_accel_decel,4
2838,3593402,0.0708,0.0068,1.0074,-0.5425,-0.7262,0.0262,1000.2393,smooth_accel_decel,4
2839,3593462,0.0300,0.0376,0.9829,-1.3038,0.5512,-0.2013,1000.2295,smooth_accel_decel,4
2840,3593522,0.0877,0.0510,0.9650,-2.9050,-1.6187,-0.0613,1000.2307,smooth_accel_decel,4
2841,3593582,0.1078,-0.0680,1.1031,-2.6425,-0.5075,0.4988,1000.2446,smooth_accel_decel,4
2842,3593642,0.0351,-0.0251,1.0611,-0.6825,1.6712,-0.6475,1000.2485,smooth_accel_decel,4
2843,3593702,0.0552,0.0284,1.0108,1.0063,1.2162,-0.3237,1000.2356,smooth_accel_decel,4
2844,3593762,0.0186,0.0154,0.9077,0.6388,-0.3413,-0.0962,1000.2458,smooth_accel_decel,4
2845,3593822,0.0411,-0.0142,0.9408,0.1663,-1.0938,0.3325,1000.2341,smooth_accel_decel,4
2846,3593882,0.0617,0.0110,0.9837,1.2950,-0.5688,-0.0088,1000.2368,smooth_accel_decel,4
2847,3593942,0.2133,0.0220,1.0843,0.7088,0.7700,-0.0962,1000.2300,smooth_accel_decel,4
2848,3594002,0.1569,-0.0317,1.0167,-0.2100,1.0150,-0.0088,1000.2454,smooth_accel_decel,4
2849,3594062,0.0907,0.0793,0.9784,-1.7325,-2.7037,-0.5163,1000.2466,smooth_accel_decel,4
2850,3594122,0.1235,-0.0236,1.0375,-0.3150,-0.8225,0.0875,1000.2458,smooth_accel_decel,4
2851,3594182,0.0671,-0.0810,0.9963,0.0437,0.5775,-0.0437,1000.2468,smooth_accel_decel,4
2852,3594242,0.0927,-0.0308,0.9440,-0.9362,-1.2950,0.0613,1000.2417,smooth_accel_decel,4
2853,3594302,0.1001,0.0102,0.9781,-0.3063,1.1550,0.4550,1000.2458,smooth_accel_decel,4
2854,3594362,0.0671,0.0505,0.9428,-2.9575,-0.5950,0.3675,1000.2336,smooth_accel_decel,4
2855,3594422,0.1158,0.0176,1.0875,-2.9575,1.1550,0.3500,1000.2468,smooth_accel_decel,4
2856,3594482,0.0803,-0.0486,0.9938,-0.4725,-1.2950,-0.3675,1000.2571,smooth_accel_decel,4
2857,3608942,0.0700,0.0364,0.9926,0.0525,-1.3913,-1.0150,1000.3977,smooth_accel_decel,5
2858,3609002,0.0686,0.0056,1.0621,1.8375,0.4725,-0.4288,1000.4021,smooth_accel_decel,5
2859,3609062,0.0429,-0.0129,1.0016,1.1113,0.0787,-0.5250,1000.3962,smooth_accel_decel,5
2860,3609122,0.0844,0.0132,1.0056,1.5750,-1.6275,-0.2713,1000.3899,smooth_accel_decel,5
2861,3609182,0.0508,-0.0471,1.0185,0.9712,0.3325,-0.2537,1000.3933,smooth_accel_decel,5
2862,3609242,0.0395,-0.0051,0.9862,1.1812,-1.0675,-0.4812,1000.4045,smooth_accel_decel,5
2863,3609302,0.0337,-0.0083,0.9828,0.4812,-1.5575,-0.5600,1000.3936,smooth_accel_decel,5
2864,3609362,0.0424,0.0321,1.0317,1.1550,-0.2975,-0.1050,1000.4036,smooth_accel_decel,5
2865,3609422,0.0312,0.0143,1.0021,1.1550,-0.4462,-0.1663,1000.3936,smooth_accel_decel,5
2866,3609482,0.0237,-0.0320,0.9858,-0.2800,-0.3500,0.1575,1000.3899,smooth_accel_decel,5
2867,3609542,0.0434,0.0085,0.9858,0.9538,-0.0175,-0.1050,1000.3918,smooth_accel_decel,5
2868,3609602,0.0275,-0.0041,1.0590,0.2450,1.0588,-0.1050,1000.3975,smooth_accel_decel,5
2869,3609662,0.0190,-0.0283,0.9838,0.2013,-0.1400,0.0875,1000.3979,smooth_accel_decel,5
2870,3609722,0.0149,-0.0392,1.0350,-0.1400,-0.2275,0.2625,1000.3911,smooth_accel_decel,5
2871,3609782,-0.0010,0.0115,0.9955,0.7000,-0.2625,-0.1050,1000.4009,smooth_accel_decel,5
2872,3609842,-0.0370,-0.0183,0.9891,0.6562,1.3737,-0.1050,1000.3909,smooth_accel_decel,5
2873,3609902,-0.0754,0.0420,0.9606,1.4787,1.2250,-0.3500,1000.3972,smooth_accel_decel,5
2874,3609962,-0.0223,-0.0287,1.0082,-0.4812,-0.4550,-0.2800,1000.3911,smooth_accel_decel,5
2875,3610022,-0.0420,0.0086,1.0599,0.5250,1.6625,-0.2100,1000.3931,smooth_accel_decel,5
2876,3610082,-0.0528,-0.0215,1.0060,0.8138,0.0700,-0.1050,1000.3967,smooth_accel_decel,5
2877,3610142,-0.0757,0.0005,0.9941,-0.2362,-0.0350,-0.0962,1000.3848,smooth_accel_decel,5
2878,3610202,-0.1039,0.0071,1.0148,0.4375,1.4438,-0.2188,1000.3840,smooth_accel_decel,5
2879,3610262,-0.0932,0.0686,1.0499,0.2362,-0.0525,-0.3587,1000.3899,smooth_accel_decel,5
2880,3610322,-0.0949,-0.0550,0.9797,0.2887,1.1725,0.0088,1000.3857,smooth_accel_decel,5
2881,3610382,-0.0989,0.0178,0.9611,0.4725,0.1050,-0.3325,1000.3848,smooth_accel_decel,5
2882,3610442,-0.1366,-0.0508,0.9173,0.5425,-0.6650,-0.0613,1000.3757,smooth_accel_decel,5
2883,3610502,-0.1640,-0.0249,1.0099,0.1400,-0.5425,0.0437,1000.3892,smooth_accel_decel,5
2884,3610562,-0.1032,0.0420,1.0893,0.8225,0.9450,-0.1225,1000.3816,smooth_accel_decel,5
2885,3610622,-0.1222,-0.0357,0.9719,-0.4375,0.5425,-0.5075,1000.3984,smooth_accel_decel,5
2886,3610682,-0.1588,-0.0237,0.9602,0.9187,-0.3063,-0.3237,1000.3821,smooth_accel_decel,5
2887,3610742,-0.1676,0.0061,1.0404,1.0063,0.9887,-0.0875,1000.3787,smooth_accel_decel,5
2888,3610802,-0.1598,-0.0126,0.9701,1.1113,1.2513,-0.6737,1000.3748,smooth_accel_decel,5
2889,3610862,-0.1254,-0.0066,0.9942,1.9512,-0.2887,-0.3850,1000.3708,smooth_accel_decel,5
2890,3610922,-0.1110,-0.0132,0.9356,-0.8575,-2.0300,-0.0875,1000.3752,smooth_accel_decel,5
2891,3610982,-0.1735,0.0373,0.9342,-0.5512,-0.0962,0.1400,1000.3667,smooth_accel_decel,5
2892,3611042,-0.0618,0.0512,1.0829,1.7938,-0.0787,-0.4112,1000.3691,smooth_accel_decel,5
2893,3611102,-0.1588,0.0052,1.0533,0.5075,1.6100,-0.1925,1000.3647,smooth_accel_decel,5
2894,3611162,-0.0944,0.0541,1.0782,1.0150,-0.9100,-0.8138,1000.3640,smooth_accel_decel,5
2895,3611222,-0.1408,0.0144,1.0004,1.0063,1.8550,-0.3850,1000.3569,smooth_accel_decel,5
2896,3611282,-0.1499,-0.0744,0.9819,-0.0175,1.0938,0.0962,1000.3716,smooth_accel_decel,5
2897,3611342,-0.1484,-0.0118,1.0329,-0.5512,-2.1700,-0.4550,1000.3645,smooth_accel_decel,5
2898,3611402,-0.1411,-0.0236,0.9755,1.3038,-0.2100,-0.2013,1000.3577,smooth_accel_decel,5
2899,3611462,-0.2189,-0.0145,0.8569,0.4638,0.0787,-0.3063,1000.3528,smooth_accel_decel,5
2900,3611522,-0.1207,0.0744,0.9362,1.0500,2.4938,-0.3325,1000.3574,smooth_accel_decel,5
2901,3611582,-0.0859,0.0527,0.9360,-0.6125,-1.3212,-0.3413,1000.3445,smooth_accel_decel,5
2902,3611642,-0.1056,0.0061,1.1147,3.6400,1.3125,0.0437,1000.3452,smooth_accel_decel,5
2903,3611702,-0.1554,0.0941,0.8667,0.4112,-3.9288,-0.4200,1000.3489,smooth_accel_decel,5
2904,3611762,-0.1330,0.0598,1.0550,0.4988,-2.7825,-0.3413,1000.3474,smooth_accel_decel,5
2905,3611822,-0.1051,0.0124,1.1525,-0.0088,3.6225,-0.5425,1000.3411,smooth_accel_decel,5
2906,3611882,-0.1820,-0.0376,0.9060,1.5750,-2.6425,-0.5688,1000.3467,smooth_accel_decel,5
2907,3611942,-0.1805,-0.0698,0.8784,-1.6187,-1.9863,-0.3063,1000.3445,smooth_accel_decel,5
2908,3612002,-0.1118,-0.0300,1.0382,2.3363,0.0437,0.1225,1000.3354,smooth_accel_decel,5
2909,3612062,-0.1785,-0.0068,1.0138,0.3237,-2.1875,-0.2975,1000.3279,smooth_accel_decel,5
2910,3612122,-0.2049,-0.0534,1.0663,2.0038,2.8788,-0.2013,1000.3281,smooth_accel_decel,5
2911,3612182,-0.1510,-0.0637,1.0297,1.0063,2.8788,-0.3325,1000.3242,smooth_accel_decel,5
2912,3612242,-0.2562,0.0447,0.7088,0.4550,-0.2188,-0.2887,1000.3342,smooth_accel_decel,5
2913,3612302,-0.1928,-0.0196,1.0033,1.6975,0.7962,-0.3938,1000.3159,smooth_accel_decel,5
2914,3612362,-0.1476,-0.0015,0.9067,-1.4088,-0.4200,-0.1925,1000.3218,smooth_accel_decel,5
2915,3612422,-0.1571,-0.0437,1.1018,0.4288,1.1550,-0.5075,1000.3149,smooth_accel_decel,5
2916,3612482,-0.0961,0.0407,0.9748,0.5863,-2.7912,-0.6037,1000.3018,smooth_accel_decel,5
2917,3612542,-0.0217,0.0308,1.2357,2.1350,-1.8025,-0.4112,1000.3088,smooth_accel_decel,5
2918,3612602,-0.0678,0.0786,1.1936,-0.6913,1.8725,-1.0150,1000.3020,smooth_accel_decel,5
2919,3612662,-0.1084,-0.0076,0.9601,0.3237,-1.7150,-0.6388,1000.2993,smooth_accel_decel,5
2920,3612722,-0.0212,0.1208,1.0499,0.3762,-0.8750,-0.4550,1000.2952,smooth_accel_decel,5
2921,3612782,-0.0992,-0.1007,0.9787,-0.9100,-2.1175,-0.6037,1000.3013,smooth_accel_decel,5
2922,3612842,-0.0600,0.0774,1.1583,0.7350,1.3125,-0.5512,1000.2883,smooth_accel_decel,5
2923,3612902,-0.1677,-0.0476,0.8625,-1.1025,0.1750,-0.8400,1000.2861,smooth_accel_decel,5
2924,3612962,-0.0710,0.0222,1.1080,2.2925,-3.5700,-0.0962,1000.2866,smooth_accel_decel,5
2925,3613022,-0.0659,-0.0275,0.9846,-0.1488,-2.4675,0.3850,1000.2903,smooth_accel_decel,5
2926,3613082,-0.0978,0.1208,1.0795,3.6488,1.6363,0.3762,1000.2844,smooth_accel_decel,5
2927,3613142,-0.1452,0.0032,1.0328,-2.5025,-1.0675,-0.1663,1000.2783,smooth_accel_decel,5
2928,3613202,-0.1737,-0.0861,0.9453,1.8463,-0.0262,-0.2362,1000.2776,smooth_accel_decel,5
2929,3613262,-0.0393,0.1103,1.1206,-1.7062,2.0650,0.4638,1000.2783,smooth_accel_decel,5
2930,3613322,-0.1130,-0.0142,1.0892,0.8400,0.3500,-0.0700,1000.2866,smooth_accel_decel,5
2931,3613382,-0.1196,-0.0183,1.0277,-0.9100,-1.1287,-0.2537,1000.2886,smooth_accel_decel,5
2932,3613442,-0.0813,-0.0179,0.9835,1.4875,0.6562,0.0787,1000.2693,smooth_accel_decel,5
2933,3613502,-0.1222,0.0035,0.9909,-1.1200,-2.4062,-0.5250,1000.2625,smooth_accel_decel,5
2934,3613562,-0.2020,-0.1457,0.8549,2.8263,-0.8138,0.3237,1000.2783,smooth_accel_decel,5
2935,3613622,-0.1454,0.0417,1.0058,0.2887,-2.3012,-0.7350,1000.2771,smooth_accel_decel,5
2936,3613682,-0.0963,-0.0214,1.1004,-1.6013,0.6475,-0.1838,1000.2769,smooth_accel_decel,5
2937,3613742,-0.1386,0.0781,0.9634,1.0938,-0.9362,-0.1312,1000.2805,smooth_accel_decel,5
2938,3613802,-0.2287,-0.1425,0.8480,-1.2162,-0.4550,-0.9362,1000.2603,smooth_accel_decel,5
2939,3613862,-0.1096,0.0142,0.9809,-0.2100,-1.9075,-0.9625,1000.2507,smooth_accel_decel,5
2940,3613922,-0.1269,0.0086,0.9811,1.8025,1.0675,-0.7525,1000.2319,smooth_accel_decel,5
2941,3613982,-0.1454,-0.0434,0.9590,-0.9013,-0.3938,-0.0962,1000.2395,smooth_accel_decel,5
2942,3614042,-0.1729,-0.0034,0.9347,0.4638,-1.0412,-0.5337,1000.2253,smooth_accel_decel,5
2943,3614102,-0.1330,-0.0134,1.1671,-1.1550,2.4237,0.5250,1000.2185,smooth_accel_decel,5
2944,3614162,-0.1359,-0.0315,0.9731,0.0350,0.7962,0.5337,1000.2080,smooth_accel_decel,5
2945,3614222,-0.1932,-0.1193,0.9225,-1.8463,3.8500,-0.1138,1000.1965,smooth_accel_decel,5
2946,3614282,-0.1304,-0.0531,1.0795,3.5700,1.0938,-0.0700,1000.1934,smooth_accel_decel,5
2947,3614342,-0.0935,0.0452,1.1802,0.7700,1.4963,0.7525,1000.1765,smooth_accel_decel,5
2948,3614402,-0.1017,-0.0356,1.0605,2.3975,2.3275,0.6300,1000.1711,smooth_accel_decel,5
2949,3614462,-0.0344,0.1290,1.1082,0.2188,0.9975,-0.2887,1000.1716,smooth_accel_decel,5
2950,3614522,-0.0837,-0.0422,1.0734,1.7587,-3.2987,-0.2188,1000.1582,smooth_accel_decel,5
2951,3614582,-0.0755,-0.0932,1.1021,-0.7262,-0.9975,-0.1138,1000.1570,smooth_accel_decel,5
2952,3614642,-0.2098,0.0202,0.9013,1.5838,-1.0938,0.3237,1000.1436,smooth_accel_decel,5
2953,3614702,-0.0536,0.0343,0.9853,-0.8750,-1.6625,-0.5337,1000.1250,smooth_accel_decel,5
2954,3614762,-0.0628,-0.1342,0.9564,2.0125,-1.9600,-0.1750,1000.1265,smooth_accel_decel,5
2955,3614822,-0.1067,-0.0051,1.0353,-0.0962,-0.8225,0.2450,1000.1230,smooth_accel_decel,5
2956,3614882,-0.0871,0.0707,1.0377,1.4525,0.9800,-0.5512,1000.1257,smooth_accel_decel,5
2957,3614942,-0.1033,-0.1129,0.9417,-0.9538,-1.1375,-0.5775,1000.1201,smooth_accel_decel,5
2958,3615002,-0.0692,0.0859,1.1661,-0.1400,2.0563,-0.3063,1000.1091,smooth_accel_decel,5
2959,3615062,-0.1915,0.0300,0.8433,2.9750,-2.2925,-0.4375,1000.0833,smooth_accel_decel,5
2960,3615122,-0.1589,-0.0816,0.8173,0.5425,-1.4612,-0.7525,1000.0703,smooth_accel_decel,5
2961,3615182,-0.1210,0.0406,0.9805,0.2450,1.8200,-0.8575,1000.0767,smooth_accel_decel,5
2962,3615242,-0.0944,-0.0461,1.0992,1.4875,1.9425,0.6388,1000.0962,smooth_accel_decel,5
2963,3615302,-0.1861,-0.0654,1.0332,1.5575,-0.6388,-0.0525,1000.0977,smooth_accel_decel,5
2964,3615362,-0.1654,-0.0347,0.8813,0.9887,-2.6512,-0.1312,1000.0674,smooth_accel_decel,5
2965,3615422,-0.0371,0.0144,1.2634,3.1675,0.6650,0.2013,1000.0596,smooth_accel_decel,5
2966,3615482,-0.0949,0.0044,1.0846,0.7088,0.3325,0.0437,1000.0508,smooth_accel_decel,5
2967,3615542,-0.0867,0.0702,1.0097,3.9987,1.4175,-0.0613,1000.0527,smooth_accel_decel,5
2968,3615602,-0.0107,0.0215,1.0903,0.5950,-0.2013,0.0437,1000.0540,smooth_accel_decel,5
2969,3615662,-0.1412,0.0915,1.0561,1.5225,-0.4288,-0.4375,1000.0430,smooth_accel_decel,5
2970,3615722,-0.0917,-0.0287,1.0009,2.9750,-3.3600,-0.2713,1000.0222,smooth_accel_decel,5
2971,3615782,-0.0793,-0.0273,0.9540,0.4462,-1.7675,0.0525,1000.0283,smooth_accel_decel,5
2972,3615842,-0.0622,-0.0130,1.0507,0.3237,2.1613,0.1750,1000.0159,smooth_accel_decel,5
2973,3615902,-0.1120,0.0617,0.9250,0.8487,-0.3237,-0.0875,1000.0046,smooth_accel_decel,5
2974,3615962,-0.2150,0.0023,0.7713,1.0237,1.0237,-0.2188,1000.0164,smooth_accel_decel,5
2975,3616022,-0.0888,0.0592,1.0690,0.5950,0.1225,0.0175,1000.0037,smooth_accel_decel,5
2976,3616082,-0.0553,0.0395,1.0993,1.6712,0.8313,0.0000,1000.0073,smooth_accel_decel,5
2977,3616142,-0.1259,0.0127,1.0760,2.9925,-0.5337,-0.2625,1000.0115,smooth_accel_decel,5
2978,3616202,-0.1515,0.0561,0.9552,1.7850,1.4088,-0.2362,999.9929,smooth_accel_decel,5
2979,3616262,-0.1005,0.1093,0.9995,3.2462,-1.9512,-0.2800,1000.0083,smooth_accel_decel,5
2980,3616322,-0.0808,0.0930,1.1082,3.5087,0.1050,-0.6650,999.9995,smooth_accel_decel,5
2981,3616382,-0.0131,0.0711,1.2261,1.8288,-0.2800,0.5250,999.9958,smooth_accel_decel,5
2982,3616442,-0.0937,-0.0178,1.0826,2.1875,1.8637,0.0437,999.9873,smooth_accel_decel,5
2983,3616502,-0.1218,0.1406,0.8935,2.8087,-2.8788,-0.2625,999.9712,smooth_accel_decel,5
2984,3616562,-0.0687,0.0037,1.1176,-2.1962,-0.2275,-0.4112,999.9714,smooth_accel_decel,5
2985,3616622,-0.0746,0.0809,0.9924,-0.8225,-2.1263,-0.3063,999.9839,smooth_accel_decel,5
2986,3616682,0.0134,0.0834,1.1741,2.3100,2.3537,-0.5600,999.9785,smooth_accel_decel,5
2987,3616742,-0.0417,0.0310,1.0773,2.9575,1.9512,-0.4462,999.9612,smooth_accel_decel,5
2988,3616802,-0.0686,0.0756,1.0875,0.7613,4.1737,-0.4812,999.9226,smooth_accel_decel,5
2989,3616862,-0.1335,0.0229,0.8983,-1.4088,1.4612,0.6388,999.9253,smooth_accel_decel,5
2990,3616922,-0.0407,0.0451,1.1207,0.5425,-0.6650,-0.5250,999.9175,smooth_accel_decel,5
2991,3616982,-0.0692,0.1577,0.9887,1.1725,-0.3587,0.0700,999.9141,smooth_accel_decel,5
2992,3617042,-0.1103,-0.0059,0.8936,3.5262,-1.1900,-0.4988,999.9084,smooth_accel_decel,5
2993,3617102,-0.0852,-0.0204,0.9260,-1.7062,-2.7912,0.1138,999.8760,smooth_accel_decel,5
2994,3617162,-0.1144,-0.0254,0.9975,0.2800,-2.4325,-0.0875,999.8787,smooth_accel_decel,5
2995,3617222,-0.0049,0.1060,0.9848,-0.1575,-0.4200,-0.0875,999.8694,smooth_accel_decel,5
2996,3617282,-0.0329,0.0038,1.0860,3.2550,1.4000,-0.5600,999.8875,smooth_accel_decel,5
2997,3617342,-0.0764,0.0605,0.8425,1.4175,-3.8325,-0.6913,999.9028,smooth_accel_decel,5
2998,3617402,-0.0592,-0.0681,1.1004,-0.5512,0.0787,-0.2450,999.9397,smooth_accel_decel,5
2999,3617462,-0.0165,0.0507,1.1198,0.9800,-1.4262,0.0088,999.9268,smooth_accel_decel,5
3000,3617522,-0.1691,-0.0578,0.9086,-1.6800,1.1200,-0.2975,999.9243,smooth_accel_decel,5
3001,3617582,-0.0090,0.0335,0.9890,-1.4350,-0.9625,-0.3325,999.9412,smooth_accel_decel,5
3002,3617642,-0.1457,-0.0617,0.9335,1.2075,1.1812,-0.4988,999.9431,smooth_accel_decel,5
3003,3617702,-0.0095,0.0672,1.0050,2.3712,-0.1050,-0.1400,999.9426,smooth_accel_decel,5
3004,3617762,-0.0500,0.0312,0.9789,-0.6650,-0.0262,-0.7350,999.9346,smooth_accel_decel,5
3005,3617822,-0.0761,-0.0617,0.7888,0.2625,-1.9863,-0.9187,999.9136,smooth_accel_decel,5
3006,3617882,-0.1225,0.0365,0.9065,2.6425,1.1287,-0.6388,999.8806,smooth_accel_decel,5
3007,3617942,0.0469,0.0407,1.2500,-0.7000,2.4675,0.0350,999.8721,smooth_accel_decel,5
3008,3618002,-0.0313,0.0527,1.0526,2.4413,-0.0875,0.3587,999.9033,smooth_accel_decel,5
3009,3618062,0.0051,0.1061,0.9831,-1.8463,-0.9100,-0.0350,999.8833,smooth_accel_decel,5
3010,3618122,-0.0382,0.0286,0.8901,-0.1488,0.0787,0.1925,999.8860,smooth_accel_decel,5
3011,3618182,-0.0231,0.0632,1.0809,1.0675,-3.4300,-0.6825,999.8721,smooth_accel_decel,5
3012,3618242,0.0535,-0.0183,1.2551,-0.4200,1.4438,-0.5863,999.8599,smooth_accel_decel,5
3013,3618302,-0.0418,0.3199,0.9417,2.6600,-3.0187,-0.5863,999.8499,smooth_accel_decel,5
3014,3618362,-0.0473,0.0861,0.9724,3.9375,-1.2250,-1.1638,999.8630,smooth_accel_decel,5
3015,3618422,0.0486,0.1853,0.8857,4.8562,-6.3438,-0.1488,999.8801,smooth_accel_decel,5
3016,3618482,0.0651,0.0939,0.4429,-4.1213,-9.0650,-1.5838,999.8706,smooth_accel_decel,5
3017,3618542,-0.0914,-0.0657,1.0426,2.2313,0.2713,0.5775,999.9094,smooth_accel_decel,5
3018,3618602,-0.0673,-0.0063,1.0660,0.6037,1.5400,0.3675,999.9053,smooth_accel_decel,5
3019,3618662,0.0989,0.0415,1.1841,-0.8050,-3.6488,-0.7700,999.8843,smooth_accel_decel,5
3020,3618722,-0.0044,-0.1420,0.9492,-3.0187,5.8187,-0.8662,999.8821,smooth_accel_decel,5
3021,3618782,-0.0588,0.0428,0.8738,-1.1900,-1.9863,-0.3587,999.9075,smooth_accel_decel,5
3022,3618842,-0.0071,0.1036,1.1643,7.1137,-0.5163,-0.2100,999.8313,smooth_accel_decel,5
3023,3618902,0.1074,-0.0066,1.2197,0.0350,-0.9187,-0.1663,999.8496,smooth_accel_decel,5
3024,3618962,-0.0437,-0.0389,0.9455,-2.7825,-2.0387,-0.6737,999.8418,smooth_accel_decel,5
3025,3619022,-0.0298,0.0544,0.8511,0.6650,-1.3913,0.2887,999.8718,smooth_accel_decel,5
3026,3619082,-0.0701,-0.0107,0.8916,-1.2162,-0.1663,-0.2362,999.8674,smooth_accel_decel,5
3027,3619142,-0.0808,-0.1681,0.9983,2.5900,2.1525,0.2625,999.8660,smooth_accel_decel,5
3028,3619202,0.0013,0.0927,0.9914,-3.8150,-0.2537,0.5075,999.9026,smooth_accel_decel,5
3029,3619262,0.0500,-0.1591,1.3024,-1.5488,-0.7350,-0.2100,999.9028,smooth_accel_decel,5
3030,3619322,-0.0972,0.1769,0.5964,1.7237,-1.8288,-0.0175,999.8911,smooth_accel_decel,5
3031,3619382,-0.0229,-0.1588,0.8930,-2.0912,-0.7875,-0.7350,999.9050,smooth_accel_decel,5
