,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
169,1206602,0.0744,0.2622,0.9477,-0.14,1.5662,-30.5987,1000.7024,right_u_turn,10.14,0,10.14
170,1206662,0.0752,0.1742,1.0317,1.015,2.5375,-30.765,1000.7041,right_u_turn,10.2,0,10.2
171,1206722,0.0698,0.1893,0.9723,-0.1312,0.0962,-31.3425,1000.6934,right_u_turn,10.26,0,10.26
172,1206782,0.096,0.2262,1.0687,1.1375,0.5075,-30.9837,1000.7034,right_u_turn,10.32,0,10.32
173,1206842,0.0564,0.1857,0.9133,-0.595,-0.8225,-31.8062,1000.7102,right_u_turn,10.38,0,10.38
174,1206902,0.0681,0.2503,1.0308,0.8925,-0.91,-31.3425,1000.6951,right_u_turn,10.44,0,10.44
175,1206962,0.0691,0.2748,1.1019,0.1138,0.7788,-31.64,1000.6985,right_u_turn,10.5,0,10.5
176,1207022,0.0626,0.23,1.0102,-0.9538,-2.2925,-31.3425,1000.6926,right_u_turn,10.56,0,10.56
177,1207082,0.0691,0.2216,1.0458,0.0962,1.5312,-31.2725,1000.6843,right_u_turn,10.62,0,10.62
178,1207142,0.0452,0.1904,1.0039,-0.0088,-1.3737,-31.9725,1000.6792,right_u_turn,10.68,0,10.68
179,1207202,-0.0066,0.1759,0.8796,-1.2075,-2.7387,-32.0775,1000.6921,right_u_turn,10.74,0,10.74
180,1207262,0.0894,0.256,1.0304,0.35,-1.33,-31.5613,1000.6946,right_u_turn,10.8,0,10.8
181,1207322,0.0588,0.2264,1.018,0.2275,-1.0237,-31.4562,1000.6924,right_u_turn,10.86,0,10.86
182,1207382,0.0208,0.1835,0.9877,-0.3675,-0.7088,-32.2875,1000.6865,right_u_turn,10.92,0,10.92
183,1207442,0.0691,0.2195,1.0311,1.015,-1.19,-32.0163,1000.6995,right_u_turn,10.98,0,10.98
184,1207502,0.0411,0.1413,0.9304,0.1663,0.665,-32.13,1000.7107,right_u_turn,11.04,0,11.04
185,1207562,0.0525,0.2938,1.0186,0.6737,0.5512,-32.0513,1000.7004,right_u_turn,11.1,0,11.1
186,1207622,0.0291,0.1986,0.9409,-0.0088,0.0088,-31.92,1000.7004,right_u_turn,11.16,0,11.16
187,1207682,0.0469,0.2242,0.9313,0.28,-2.5287,-32.1475,1000.6819,right_u_turn,11.22,0,11.22
