,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_time_sec,segment_id
2775,4034582,-0.1776,0.0786,0.8669,-0.5775,5.5037,-0.4112,999.0264,hard_accel,3096.24,7.62,22
2776,4034642,-0.2162,-0.1566,0.883,1.4438,-0.7088,0.525,999.0129,hard_accel,3096.3,7.68,22
2777,4034702,-0.1113,-0.1093,1.0665,1.8025,1.4875,-1.05,998.9653,hard_accel,3096.36,7.74,22
2778,4034762,-0.3209,-0.0592,0.516,-0.7,0.1138,0.07,998.9675,hard_accel,3096.42,7.8,22
2779,4034822,-0.2555,-0.1543,0.6861,-1.3563,-2.6075,0.0962,998.9666,hard_accel,3096.48,7.86,22
2780,4034882,-0.1742,0.0983,1.0063,-0.2013,1.0063,-0.5775,998.9688,hard_accel,3096.54,7.92,22
2781,4034942,-0.1308,-0.0379,1.0693,3.9462,-0.9975,0.8662,998.9683,hard_accel,3096.6,7.98,22
2782,4035002,-0.2208,-0.0152,0.8923,-0.5337,1.5662,0.0525,998.9456,hard_accel,3096.66,8.04,22
2783,4035062,-0.1798,0.0366,0.9877,0.7088,0.6037,0.5512,998.9128,hard_accel,3096.72,8.1,22
2784,4035122,-0.2147,0.0023,0.9289,0.4375,5.6438,-0.2362,998.8967,hard_accel,3096.78,8.16,22
2785,4035182,-0.1761,-0.014,1.0168,1.4963,2.205,0.1488,998.8911,hard_accel,3096.84,8.22,22
2786,4035242,-0.1197,0.1294,0.8099,-2.4588,-5.1188,-0.35,998.8855,hard_accel,3096.9,8.28,22
2787,4035302,-0.0444,0.0343,1.088,0.4112,-3.9637,-0.0875,998.8374,hard_accel,3096.96,8.34,22
2788,4035362,-0.103,0.0319,0.8,0.6037,-3.1588,0.1575,998.8228,hard_accel,3097.02,8.4,22
2789,4035422,-0.0065,0.181,1.288,0.28,-4.4713,0.42,998.8328,hard_accel,3097.08,8.46,22
2790,4035482,-0.1024,-0.0171,0.8971,0.3938,0.14,-0.21,998.842,hard_accel,3097.14,8.52,22
2791,4035542,0.0207,-0.0412,0.9939,0.7962,-3.36,0.6037,998.866,hard_accel,3097.2,8.58,22
2792,4035602,0.0159,0.062,1.049,0.9975,-0.8838,0.8225,998.864,hard_accel,3097.26,8.64,22
2793,4035662,0.0066,0.022,0.9382,-0.8138,-2.17,0.0962,998.8145,hard_accel,3097.32,8.7,22
2794,4035722,0.0071,-0.004,1.0229,2.5638,1.7413,0.4725,998.8325,hard_accel,3097.38,8.76,22
2795,4035782,0.1116,0.091,1.0368,-2.66,-3.29,-0.4812,998.8364,hard_accel,3097.44,8.82,22
2796,4035842,-0.0041,-0.0123,0.8911,-0.525,-3.99,-0.3325,998.8157,hard_accel,3097.5,8.88,22
2797,4069262,0.0473,0.0195,0.9758,-0.3237,0.21,0.1925,1000.165,hard_accel,3130.92,0.0,23
2798,4069322,0.039,0.0124,1.0052,-0.2887,-0.07,-0.0613,1000.178,hard_accel,3130.98,0.06,23
2799,4069382,0.0085,0.0289,0.9794,-0.28,0.98,-0.1488,1000.1809,hard_accel,3131.04,0.12,23
2800,4069442,-0.0005,0.0286,1.0134,0.1225,0.7088,0.175,1000.1787,hard_accel,3131.1,0.18,23
2801,4069502,-0.0234,0.0239,1.0058,0.1575,1.1025,0.2275,1000.1797,hard_accel,3131.16,0.24,23
2802,4069562,-0.019,0.0107,0.995,0.3325,0.9887,0.3325,1000.165,hard_accel,3131.22,0.3,23
