timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
1129262,0.4675,0.0624,0.9808,0.6737,1.5400,-1.1287,1000.4451,hard_accel_decel3
1129322,0.4726,-0.0181,1.0038,-3.0887,0.5512,1.0850,1000.4883,hard_accel_decel3
1129382,0.4293,-0.1083,0.9872,3.7625,-5.3025,1.2337,1000.5017,hard_accel_decel3
1129442,0.4712,0.1307,1.0607,-0.0700,-3.8412,-0.7962,1000.5698,hard_accel_decel3
1129502,0.4904,-0.2208,1.0099,-1.5137,-0.3850,6.6675,1000.5864,hard_accel_decel3
1129562,0.3975,0.1645,0.7399,3.6050,-4.5150,-2.2750,1000.6011,hard_accel_decel3
1129622,0.5088,0.0237,1.1256,-7.1050,-5.4775,6.1600,1000.7114,hard_accel_decel3
1129682,0.5106,-0.1364,0.8684,3.5438,22.9163,-1.4175,1000.7715,hard_accel_decel3
1129742,0.4377,0.0285,0.9231,2.0475,2.8350,-0.8050,1000.7588,hard_accel_decel3
1129802,0.3841,0.0723,0.7683,-1.3125,-0.6300,0.0437,1000.7625,hard_accel_decel3
1129862,0.4568,-0.0869,0.9475,-0.0437,-1.3913,-0.1312,1000.7600,hard_accel_decel3
1129922,0.5615,0.0825,1.1985,7.1225,0.8575,-0.4462,1000.7769,hard_accel_decel3
1129982,0.5151,0.1933,1.2105,1.9250,6.6238,-0.8138,1000.8223,hard_accel_decel3
1130042,0.3584,-0.0671,0.7774,-4.2175,1.1287,0.2450,1000.8274,hard_accel_decel3
1130102,0.4663,-0.0466,0.8696,-5.1625,-3.3338,1.1900,1000.8394,hard_accel_decel3
1130162,0.4400,-0.1557,0.8169,-2.4325,-1.6187,3.2462,1000.8948,hard_accel_decel3
1130222,0.4457,0.0547,1.0028,-0.6650,8.7937,1.2687,1000.9148,hard_accel_decel3
1130282,0.4153,-0.1328,0.8162,1.8813,-3.1063,-0.5688,1000.8975,hard_accel_decel3
1130342,0.4541,-0.0903,0.8955,1.5312,-9.7037,2.8788,1000.9387,hard_accel_decel3
1130402,0.5325,0.0603,1.1739,-0.4988,3.1588,0.7525,1000.9929,hard_accel_decel3
1130462,0.2342,0.0729,0.8025,2.7738,3.2200,-0.1488,1000.9595,hard_accel_decel3
1130522,0.3509,0.0737,0.9708,-0.0613,-0.8138,0.0787,1001.0037,hard_accel_decel3
1130582,0.3129,-0.0002,0.8580,-1.3737,-3.2550,0.7962,1000.9817,hard_accel_decel3
1130642,0.3772,-0.1035,0.9863,0.7962,0.1400,-0.7525,1001.0061,hard_accel_decel3
1130702,0.3115,0.3497,1.0872,2.7738,4.2263,-2.7213,1001.0330,hard_accel_decel3
1130762,0.3697,-0.0464,1.0070,-1.4000,-1.3125,0.2975,1001.0469,hard_accel_decel3
1130822,0.4161,-0.0271,1.0102,2.5900,-1.3737,-0.2100,1001.0513,hard_accel_decel3
1130882,0.4079,-0.0630,0.8514,-2.3275,-4.8300,1.5750,1001.0657,hard_accel_decel3
1130942,0.3486,-0.1256,0.5285,-2.1263,-2.8700,0.6737,1001.1206,hard_accel_decel3
1131002,0.3487,-0.0315,0.9323,-3.6400,-2.1525,-1.0063,1001.1191,hard_accel_decel3
1131062,0.3464,0.0458,1.0151,0.2362,-0.2013,-0.3675,1001.1282,hard_accel_decel3
1131122,0.4347,0.0378,0.9878,1.9250,-2.0300,-0.1488,1001.1108,hard_accel_decel3
1131182,0.3409,0.1303,0.9242,4.8475,2.4413,-0.4725,1001.1321,hard_accel_decel3
1131242,0.3997,-0.0060,1.1380,-1.5312,0.4200,-0.2188,1001.1755,hard_accel_decel3
1131302,0.3985,0.0034,1.1092,-0.1138,0.2537,0.3150,1001.1658,hard_accel_decel3
1131362,0.4110,0.0612,0.8591,-3.6312,-0.8838,0.5250,1001.1860,hard_accel_decel3
1131422,0.3781,0.0285,0.9582,1.0675,0.5425,-0.2625,1001.1917,hard_accel_decel3
1131482,0.3592,-0.0215,0.9404,-2.5638,1.2862,0.7000,1001.1985,hard_accel_decel3
1131542,0.4746,0.1674,1.1080,3.9113,-2.5375,0.3762,1001.2139,hard_accel_decel3
