timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target
703322,0.0210,0.0110,1.0141,1.6800,0.0875,-0.5512,1000.8984,right_turn
703382,0.0437,0.0481,1.0400,0.7000,-0.6913,0.0262,1000.8931,right_turn
703442,0.0276,0.0390,0.9535,1.4612,-1.1550,-0.2537,1000.8938,right_turn
703502,0.0747,0.0012,1.1065,0.2188,-1.9425,-0.2887,1000.9026,right_turn
703562,0.0207,0.0112,0.9899,0.4462,0.4900,-0.3850,1000.8906,right_turn
703622,0.0825,0.0301,1.0541,0.3063,-1.5575,-0.4375,1000.8972,right_turn
703682,0.0622,0.0488,1.0499,1.2513,0.2188,-0.4112,1000.8916,right_turn
703742,0.0483,0.0303,1.0529,0.4375,-0.2100,-0.5775,1000.8992,right_turn
703802,0.0681,0.0386,1.0307,0.9800,-1.3825,-0.8225,1000.8975,right_turn
703862,0.0668,0.0400,1.0579,1.1725,-0.6475,-0.9887,1000.8926,right_turn
703922,0.0680,0.0664,1.0016,0.2188,-1.0588,-1.5662,1000.8953,right_turn
703982,0.0619,0.0478,0.9675,0.8838,-0.8138,-1.7500,1000.8933,right_turn
704042,0.0746,0.0365,0.9497,0.9013,-1.8463,-1.6888,1000.8960,right_turn
704102,0.0515,0.0428,0.9616,0.2887,-0.4725,-2.1175,1000.8882,right_turn
704162,0.0541,0.0573,0.9736,0.7437,-0.1838,-2.7213,1000.8906,right_turn
704222,0.0730,0.1098,1.0582,1.8550,0.3500,-3.6050,1000.8879,right_turn
704282,0.0741,0.0805,0.9630,0.2275,-0.7000,-3.9200,1000.8945,right_turn
704342,0.0844,0.0819,1.0333,0.8487,-0.7962,-4.6638,1000.8984,right_turn
704402,0.0449,0.1222,0.9545,2.2225,0.6737,-5.5475,1000.8943,right_turn
704462,0.0618,0.1407,0.9467,-0.3762,-0.9625,-6.4837,1000.8909,right_turn
704522,0.0571,0.1108,0.9691,1.6275,-1.1463,-7.1225,1000.9062,right_turn
704582,0.0534,0.1427,0.9551,1.5050,-0.8050,-8.2075,1000.8933,right_turn
704642,0.0739,0.1510,1.0109,0.9625,-0.3938,-9.0300,1000.8823,right_turn
704702,0.0847,0.0831,1.0599,1.1900,-0.5863,-10.0363,1000.8901,right_turn
704762,0.0648,0.1605,0.9785,0.6913,-2.9925,-10.9375,1000.8943,right_turn
704822,0.0597,0.1481,1.0106,0.6913,-0.3850,-11.7775,1000.8887,right_turn
704882,0.0476,0.1613,0.9867,1.8112,-0.6913,-13.4663,1000.9062,right_turn
704942,0.0778,0.1715,0.9941,1.4700,-1.1463,-14.4725,1000.9019,right_turn
705002,0.0747,0.1907,1.0454,-0.2188,-1.9075,-14.5513,1000.9067,right_turn
705062,0.0537,0.1598,0.9563,-0.0262,-0.4988,-15.7587,1000.9014,right_turn
705122,0.0783,0.1921,1.0138,0.2537,-0.7437,-16.3975,1000.8999,right_turn
705182,0.0428,0.1591,0.9848,0.3150,0.0262,-16.8875,1000.8848,right_turn
705242,0.0730,0.1543,1.0058,0.7875,-0.1925,-18.1038,1000.8850,right_turn
705302,0.0190,0.2125,0.9768,2.7037,0.9538,-19.2675,1000.8999,right_turn
705362,0.0185,0.2326,0.9648,2.5725,-0.3150,-20.6675,1000.9001,right_turn
705422,0.0820,0.2315,1.0619,2.5900,0.1750,-21.5513,1000.8879,right_turn
705482,0.0444,0.2054,0.9454,1.6275,-0.3500,-22.6887,1000.8884,right_turn
705542,0.0334,0.2694,0.9511,1.8288,-0.7525,-23.7125,1000.9006,right_turn
705602,0.0445,0.2557,0.9858,0.5688,-2.5812,-24.7275,1000.8970,right_turn
705662,0.0164,0.2106,0.9799,0.1663,-0.9362,-25.1125,1000.9128,right_turn
705722,0.0210,0.2318,1.0013,-0.7175,-0.5337,-25.9525,1000.9128,right_turn
705782,0.0590,0.2050,1.0856,-0.7700,-1.3825,-26.0925,1000.9028,right_turn
705842,0.0515,0.2042,0.9603,-1.3650,-0.8750,-26.4075,1000.9153,right_turn
705902,0.0503,0.2003,1.0821,-0.7262,-1.4525,-25.6637,1000.9080,right_turn
705962,0.0260,0.1993,0.9834,-1.0063,0.6650,-25.6550,1000.9197,right_turn
706022,0.0551,0.1952,1.0806,-1.6712,0.7613,-25.3312,1000.9324,right_turn
706082,0.0144,0.1472,1.0011,0.7788,-0.6562,-25.5675,1000.8982,right_turn
706142,0.0115,0.1501,1.0060,0.6212,0.1138,-25.2437,1000.8835,right_turn
706202,0.0195,0.1446,1.0085,0.8575,-0.7875,-24.3512,1000.8867,right_turn
706262,-0.0226,0.1850,0.9742,1.8987,-0.6650,-23.6863,1000.9028,right_turn
706322,0.0161,0.1381,1.0182,1.0500,-1.4350,-23.3888,1000.9060,right_turn
706382,0.0061,0.1805,0.9997,0.8400,-0.4900,-21.7175,1000.9067,right_turn
706442,0.0245,0.1623,1.0651,1.2600,-1.2950,-21.4375,1000.9080,right_turn
706502,0.0388,0.1313,1.0393,-0.5425,-1.5050,-20.3612,1000.8958,right_turn
706562,-0.0048,0.1635,0.9582,-1.0588,-0.1312,-19.9325,1000.9004,right_turn
706622,0.0100,0.1591,1.0589,-0.9800,-0.7788,-19.5212,1000.9077,right_turn
706682,0.0200,0.1118,1.0292,-1.3825,-0.5863,-18.1737,1000.8984,right_turn
706742,-0.0140,0.1038,1.0458,-0.6388,-0.5600,-16.9575,1000.8999,right_turn
706802,-0.0152,0.1227,1.0049,-1.6363,0.0875,-15.8900,1000.9001,right_turn
706862,-0.0729,0.0510,0.9418,-0.3325,-0.9275,-14.5513,1000.9048,right_turn
706922,-0.0290,0.0628,0.9862,0.3938,1.6275,-14.0000,1000.8909,right_turn
706982,0.0083,0.0371,1.0177,1.8200,0.3063,-12.1888,1000.8987,right_turn
707042,-0.0317,0.0744,0.9338,1.7325,-0.5950,-11.2000,1000.8928,right_turn
707102,-0.0165,0.0510,1.0779,1.1287,0.2537,-9.4850,1000.9043,right_turn
707162,-0.0598,0.0695,0.9801,0.1488,-0.0350,-8.2075,1000.8850,right_turn
707222,0.0098,0.0554,1.0000,-1.4350,-1.1025,-7.1312,1000.8828,right_turn
707282,-0.0215,-0.0056,1.0243,-1.2950,-0.4725,-5.6000,1000.8784,right_turn
707342,-0.0074,-0.0134,0.9747,-1.6275,-0.2713,-4.7425,1000.8945,right_turn
707402,-0.0041,-0.0010,0.9826,-0.5163,-0.3413,-3.1850,1000.8977,right_turn
707462,-0.0066,-0.0417,1.0635,0.3850,0.4375,-2.4850,1000.8804,right_turn
707522,0.0247,-0.0051,1.0585,0.3063,-0.3762,-1.0412,1000.8845,right_turn
707582,-0.0212,-0.0260,1.0568,0.8400,1.3388,0.4375,1000.8833,right_turn
707642,-0.0303,-0.0736,0.9734,0.7875,-0.1575,1.3650,1000.8860,right_turn
707702,-0.0159,-0.0198,1.0433,0.1925,1.2600,2.2487,1000.8870,right_turn
707762,-0.0147,-0.0040,1.0225,1.2337,0.2713,3.1150,1000.8982,right_turn
707822,-0.0483,-0.0124,0.9286,0.5512,0.0613,3.7100,1000.8801,right_turn
707882,-0.0058,-0.0195,0.9655,-0.1400,-0.6212,3.9900,1000.8723,right_turn
707942,-0.0332,-0.0047,0.9912,-0.1400,1.6888,4.9262,1000.8872,right_turn
708002,-0.0234,-0.0105,0.9529,-0.2887,-0.0437,5.3812,1000.8828,right_turn
708062,-0.0139,-0.0910,0.9697,-0.4988,-0.0613,6.6762,1000.8767,right_turn
708122,-0.0285,-0.0817,0.9679,-1.0588,-1.5838,6.7375,1000.8679,right_turn
708182,0.0041,-0.0947,1.0575,-0.9100,-1.0325,8.1375,1000.8835,right_turn
708242,-0.0200,-0.0598,0.9960,-1.5662,-1.3737,8.1025,1000.8821,right_turn
708302,-0.0239,-0.1015,0.9987,-0.7437,-0.2537,7.7875,1000.8826,right_turn
708362,0.0063,0.0005,1.0392,1.1638,-1.3913,8.5487,1000.8730,right_turn
708422,-0.0537,-0.1241,1.0321,0.6825,-1.2075,9.4237,1000.8811,right_turn
708482,-0.0381,-0.0798,1.0666,1.0588,-1.3913,9.4675,1000.8696,right_turn
708542,-0.0249,-0.0145,0.9679,0.9625,-3.4125,9.3450,1000.8816,right_turn
708602,-0.0054,-0.0326,0.9760,1.8550,-0.9450,9.7738,1000.8691,right_turn
708662,-0.0040,-0.0756,0.9562,0.8750,-2.3187,9.3625,1000.8823,right_turn
708722,-0.0236,-0.0874,0.9960,0.5425,0.0000,9.3975,1000.8806,right_turn
708782,-0.0269,-0.0583,0.9801,0.0350,-0.2013,9.7825,1000.8762,right_turn
708842,-0.0076,-0.0512,1.0084,1.4000,0.7437,9.7738,1000.8767,right_turn
708902,-0.0510,-0.0732,0.9298,0.2275,0.9187,9.5813,1000.8728,right_turn
708962,0.0154,-0.0675,0.9616,-0.1488,-1.0762,9.2750,1000.8809,right_turn
