duration,num_samples,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_num_peaks,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_num_peaks,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_num_peaks,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_num_peaks,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_num_peaks,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_num_peaks,dps_z_zero_crossings
2.34,40,0.9775153569924928,1.3193561839018304,0.651388332717128,0.6679678511847024,2.8709072847559263,4.939066853161638,0.2981001341831298,4.6409667189785075,0.01696,0.0585925863867365,-0.1134,0.1288,0.2422,0.1288,-0.0312999999999999,0.1656,-0.1948,-0.0008025641025641,0.3549999999999901,-0.4456944444444275,1,11,-0.0002399999999999,0.0692872275201995,-0.1195,0.1603,0.2798,0.1603,-0.066,0.2334999999999999,-0.2054,-0.0016923076923076,0.5061666666666775,-0.3328333333333028,1,17,0.973225,0.1640430755656137,0.6412,1.3156,0.6744000000000001,1.3156,0.1091999999999999,0.5082000000000001,-0.5719000000000001,0.0028,0.8845000000000258,-0.8913333333333533,1,0,0.2474099999999999,1.2962296314053825,-2.765,2.8,5.5649999999999995,2.8,-1.1199,3.255,-3.9462,-0.0287153846153846,9.814499999999702,-9.62499999999941,1,3,-0.3556825,2.8198286519035434,-4.9088,4.585,9.4938,4.9088,-0.3674999999999997,7.516299999999999,-8.898700000000002,-0.009423076923077,24.164666666666314,-15.064666666667383,1,16,0.1638475,0.3735325297250836,-0.7525,0.9013,1.6538,0.9013,1.085,0.9188,-1.1025,0.0278205128205128,2.318833333333383,-1.925166666666608,1,0
2.34,40,0.9731661392789388,1.3093869596112526,0.6326349105131648,0.6767520490980878,3.100391428222149,6.510609817060151,0.6847772922636964,5.825832524796454,0.00917,0.0590109820287715,-0.1181,0.1106,0.2287,0.1181,0.0424,0.1926,-0.1987,0.0010871794871794,0.3176666666666734,-0.6831944444444186,1,7,-0.016395,0.0563009721189471,-0.1489,0.0742,0.2231,0.1489,0.0174,0.1432,-0.1486,0.0004461538461538,0.3644999999999918,-0.491833333333332,1,7,0.96941,0.1478298203843588,0.6198,1.3061,0.6863,1.3061,-0.0637999999999999,0.5959,-0.455,-0.0016358974358974,0.8845000000000258,-1.0318055555555166,1,0,0.1879099999999999,1.3613968094269755,-2.765,2.7912,5.5562000000000005,2.7912,0.0611999999999999,3.255,-4.0601,0.0015692307692307,6.59150000000014,-9.62499999999941,1,2,-0.3001299999999999,3.0886838859426926,-5.7925,6.4225,12.215,6.4225,-3.4300000000000006,8.7062,-10.465,-0.0879487179487178,23.099999999999387,-21.534583333333792,0,16,0.47206,0.325746088627953,-0.1488,1.0762,1.225,1.0762,0.595,0.9713,-0.8049000000000001,0.0152564102564102,2.2604999999999515,-1.604166666666616,0,0
2.3400000000000034,40,1.0022763580962664,1.4014106428880866,0.6326349105131648,0.7687757323749218,2.7988339447782193,6.805523781458706,0.2739183272437242,6.531605454214981,0.0154674999999999,0.0642294380447039,-0.1181,0.1854,0.3035,0.1854,-0.0132,0.1926,-0.1987,-0.0003384615384615,0.4449999999999951,-0.3131666666666605,0,5,-0.0225074999999999,0.0684670888091497,-0.1732,0.1464,0.3196,0.1732,-0.1642,0.1797,-0.2256999999999999,-0.0042102564102564,0.3644999999999918,-0.7066666666666572,1,6,0.99744,0.1743080500369742,0.6198,1.3967,0.7769,1.3967,-0.4553,0.5959,-0.5024,-0.0116743589743589,0.7071666666666658,-0.799500000000009,0,0,0.0833425,1.2813956443574346,-1.9863,2.4062,4.3925,2.4062,-2.6337,2.4762,-4.0601,-0.0675307692307692,9.129000000000197,-8.180999999999981,1,0,0.1684275,2.9988095213137154,-5.7925,6.65,12.4425,6.65,-6.8687,8.7062,-11.165,-0.1761205128205127,23.09999999999938,-17.718666666666433,1,11,0.467895,0.363266956263325,-0.1663,1.0762,1.2425000000000002,1.0762,0.2625,0.9713,-1.2163,0.0067307692307692,2.0561666666667215,-3.1063333333334,1,0
2.34,40,1.0224849566560483,1.4014106428880866,0.691614965135949,0.7097956777521376,2.3198214337584213,6.805523781458706,0.2739183272437242,6.531605454214981,0.0260625,0.0520418997243862,-0.07,0.1854,0.2554,0.1854,-0.0763,0.1293,-0.1781,-0.0019564102564102,0.3759999999999884,-0.4285000000000419,1,1,-0.0187425,0.0705396083953129,-0.1732,0.1464,0.3196,0.1732,0.1376,0.1827,-0.2256999999999999,0.0035282051282051,0.6091666666666435,-0.7066666666666572,1,11,1.018345,0.1520825180027319,0.6795,1.3967,0.7172000000000001,1.3967,-0.3658,0.4253,-0.5024,-0.0093794871794871,0.7071666666666658,-0.8596666666667332,1,0,0.5195274999999999,1.149454895109428,-1.6187,2.4062,4.024900000000001,2.4062,-0.6562000000000001,2.6512,-3.1500000000000004,-0.016825641025641,9.070666666666323,-8.180999999999981,1,0,0.1734649999999999,2.40394736605101,-4.7688,6.65,11.4188,6.65,-0.5425,7.971299999999999,-11.165,-0.0139102564102562,11.156166666667062,-16.88750000000006,1,11,0.3587475,0.3406522559455158,-0.1663,1.05,1.2163,1.05,-0.6387,0.7175,-1.2163,-0.016376923076923,2.0561666666667215,-2.537499999999904,1,0
2.3399999999999963,40,1.0041783877089523,1.3717633943213383,0.6061136774566303,0.7656497168647083,2.6347937878890866,5.896531003903905,0.7140772017086107,5.182453802195295,0.01133,0.0421320159644749,-0.0851,0.1128,0.1979,0.1128,0.0453999999999999,0.1591,-0.1043,0.0011641025641025,0.2483333333333461,-0.2836666666667173,1,6,-0.00503,0.0576188412916718,-0.1266,0.1174,0.244,0.1266,-0.0938,0.2168,-0.1955,-0.0024051282051282,0.306666666666655,-0.3773333333333848,1,9,1.0015875,0.1442026799912771,0.6049,1.3669,0.762,1.3669,-0.046,0.762,-0.4501999999999999,-0.0011794871794871,0.6033333333333122,-1.217638888888987,1,0,0.0525025,1.6137743945980356,-3.2287,3.0275,6.2562,3.2287,2.3975,4.2174,-3.8937,0.0614743589743589,14.947666666666098,-15.22466666666746,0,7,0.0280049999999999,2.4921418960867316,-5.8888,3.9813,9.8701,5.8888,1.7325,7.6475,-7.883800000000001,0.0444230769230768,14.291666666666735,-30.187500000002434,1,10,0.1830925,0.3085997144983474,-0.4812,0.7,1.1812,0.7,0.1311999999999999,1.0412,-1.0238,0.0033641025641025,2.661388888889103,-2.4063333333333965,1,0
2.3400000000000034,40,1.0204919682259397,1.4783173069405635,0.6162774212966106,0.862039885643953,2.441345970313666,6.541091747560189,0.2535990930583152,6.2874926545018734,0.0304875,0.06521094444678,-0.1969,0.1872,0.3841,0.1969,0.0295,0.2983,-0.3841,0.0007564102564102,0.2506666666666571,-0.3920000000000024,1,4,-0.0083825,0.0685482457367782,-0.1344,0.2033,0.3377,0.2033,0.0465,0.245,-0.2752,0.0011923076923076,0.3359999999999553,-0.4943333333333146,1,10,1.0156525,0.1998050074928823,0.5683,1.4553,0.887,1.4553,-0.0991999999999999,0.6247,-0.6548,-0.0025435897435897,1.126666666666786,-1.55499999999994,1,0,0.3009925,1.1890228307284894,-2.59,2.8087,5.3987,2.8087,2.17,3.2112,-4.445,0.0556410256410256,8.19566666666681,-8.720666666667237,1,1,-0.1196575,2.523582990551077,-4.7775,6.51,11.2875,6.51,-0.8573999999999999,6.9125000000000005,-6.7725,-0.0219846153846155,11.608166666668522,-16.33316666666694,1,10,0.3104175,0.2751504137716641,-0.315,0.91,1.225,0.91,0.0175,0.7,-0.8138000000000001,0.0004487179487179,1.910499999999928,-2.596000000000152,1,0
2.3399999999999963,40,1.0353786184884817,1.4603898280938552,0.6162774212966106,0.8441124067972446,2.0470004806720596,6.541091747560189,0.2535990930583152,6.2874926545018734,0.0222825,0.051134036471781,-0.1969,0.1156,0.3125,0.1969,0.2321,0.2983,-0.1217,0.005951282051282,0.3762916666666523,-0.3920000000000024,1,1,-0.010195,0.0507019897955767,-0.1344,0.1041,0.2385,0.1344,0.1780999999999999,0.1581,-0.1161,0.0045666666666666,0.2812916666666807,-0.2669999999999872,1,8,1.032235,0.1554669452047027,0.5683,1.4553,0.887,1.4553,0.5582,0.5354999999999999,-0.4891000000000001,0.0143128205128205,1.000694444444525,-1.5061666666666105,1,0,0.6717825000000001,0.9670768521120882,-1.61,2.7387,4.3487,2.7387,0.4549999999999998,3.4825,-2.6775,0.0116666666666666,8.210499999999861,-4.9728333333327805,1,0,0.2213724999999999,2.0958128269563137,-3.8588,6.51,10.3688,6.51,1.4875,6.9125000000000005,-6.4662999999999995,0.0381410256410255,29.09388888889123,-12.658333333332852,1,5,0.3786625,0.2488467911803751,-0.2013,0.875,1.0763,0.875,0.3937,0.5950000000000001,-0.6038,0.0100948717948717,1.6624999999998766,-1.881333333333409,1,0
2.3400000000000034,40,1.0188956372514983,1.2235978873796731,0.8365841499813393,0.387013737398334,2.102470427214965,5.325897224881456,0.589964727759211,4.735932497122245,0.0156025,0.0332145742454677,-0.0392,0.102,0.1412,0.102,-0.004,0.0968,-0.1161,-0.0001025641025641,0.1916666666666593,-0.2420000000000121,1,0,-0.0076974999999999,0.0464906193322635,-0.0961,0.0974,0.1935,0.0974,-0.0839999999999999,0.1432,-0.1296,-0.0021538461538461,0.2313333333333343,-0.3262916666666845,1,6,1.0172150000000002,0.1030722140428365,0.8352,1.2215,0.3863,1.2215,0.1539999999999999,0.3232999999999999,-0.348,0.0039487179487179,0.5528333333333713,-0.723833333333376,1,0,0.4698724999999999,1.1410865200095195,-2.1788,3.1063,5.2851,3.1063,1.9163,3.4825,-2.8176,0.0491358974358974,9.46466666666591,-7.641833333333148,1,3,0.1183374999999999,1.965674292566072,-3.9288,4.725,8.6538,4.725,0.8575,7.0963,-5.3812999999999995,0.0219871794871795,9.435499999999555,-14.340277777777231,1,7,0.3825949999999999,0.229783272415664,-0.2013,0.875,1.0763,0.875,-0.1225,0.6563,-0.5687,-0.0031410256410256,1.502000000000061,-1.779333333333395,1,0
2.3399999999999963,40,1.0111352643944198,1.2235978873796731,0.8365841499813393,0.387013737398334,2.167657136387364,5.23533877891393,0.589964727759211,4.645374051154719,0.0126125,0.0341744708097756,-0.0403,0.102,0.1422999999999999,0.102,0.0146,0.0861,-0.1161,0.0003743589743589,0.2029999999999923,-0.3276388888889152,1,0,-0.012605,0.042458184255293,-0.0772,0.0974,0.1746,0.0974,0.1144999999999999,0.1432,-0.1296,0.0029358974358974,0.2263333333333445,-0.307333333333353,1,2,1.00958,0.099128231379412,0.8352,1.2215,0.3863,1.2215,0.1065999999999999,0.2805000000000001,-0.348,0.0027333333333333,0.5528333333333713,-0.5768055555556004,1,0,0.215025,1.0856023271402413,-2.1788,3.1063,5.2851,3.1063,-0.3412999999999999,2.8963,-2.8176,-0.008751282051282,9.46466666666591,-7.807111111110956,1,2,0.0214375,2.0950064846221776,-3.9288,5.1363,9.0651,5.1363,5.2238,7.0963,-5.346299999999999,0.1339435897435897,16.819583333334688,-18.253611111112587,1,7,0.39156,0.2610619071879607,-0.4288,0.9975,1.4263,0.9975,-0.3587,0.6563,-1.4263,-0.0091974358974359,1.5020000000000615,-2.012499999999925,1,0
2.3400000000000034,40,0.9890196154260325,1.2176222074190337,0.7381193738142903,0.4795028336047434,2.319429331881272,5.568701206744711,0.5198148131786935,5.0488863935660175,0.0265275,0.045687511548983,-0.0816,0.1204,0.202,0.1204,-0.1178,0.0988,-0.1386,-0.0030205128205128,0.2769999999999997,-0.2888333333333568,1,4,-0.0016125,0.0659353031290366,-0.1642,0.1266,0.2908,0.1642,-0.0172,0.1377,-0.2469,-0.0004410256410256,0.476111111111093,-0.4703333333333155,1,14,0.9855325,0.1295646386300418,0.7366,1.2125,0.4758999999999999,1.2125,-0.2617,0.3524,-0.3479000000000001,-0.0067102564102564,0.878833333333346,-0.8285000000000373,1,0,0.190965,1.268615177057857,-2.8525,3.535,6.3875,3.535,-0.21,2.5113000000000003,-3.3775,-0.0053846153846153,13.13966666666617,-14.029166666667177,1,2,0.3677274999999999,2.1769099360646913,-5.565,5.1363,10.7013,5.565,-1.0588,8.977500000000001,-5.3375,-0.0271487179487179,12.264833333333064,-18.60833333333296,1,8,0.1319199999999999,0.3860177697517338,-0.91,1.05,1.96,1.05,-0.525,0.8925,-1.0237,-0.0134615384615384,2.8144999999998936,-3.441666666666536,1,0
2.3399999999999963,40,0.9618314657982692,1.1534538482314756,0.7448573957476693,0.4085964524838062,2.273741645139439,5.568701206744711,0.4739191703233791,5.094782036421332,0.01449,0.0416034996062492,-0.0917,0.0874,0.1791,0.0917,-0.0009,0.0987,-0.1478,-2.3076923076923025e-05,0.417777777777762,-0.2853333333333352,1,7,0.000605,0.0697338307699079,-0.1642,0.1283,0.2925,0.1642,-0.0493999999999999,0.1552,-0.2469,-0.0012666666666666,0.36233333333341,-0.4703333333333155,1,14,0.95837,0.105785569758974,0.7443,1.1475,0.4032,1.1475,0.0458999999999998,0.3524,-0.3434999999999999,0.001176923076923,0.8788333333333478,-0.4613333333332967,1,0,0.1887675,1.2374838225075706,-2.8525,3.535,6.3875,3.535,-0.6299,2.625,-3.3775,-0.016151282051282,13.13966666666617,-14.029166666667177,1,2,-0.14021,2.2288532478407492,-5.565,4.13,9.695,5.565,0.0962,8.977500000000001,-5.3375,0.0024666666666666,11.024833333331935,-16.56416666666604,1,8,-0.0085299999999999,0.3630598786525158,-0.91,0.7875,1.6975,0.91,0.6912,1.0325,-1.0237,0.0177230769230769,2.8510833333332255,-1.7938333333335112,1,0
2.3400000000000034,40,0.958350319466895,1.1575103887222784,0.7843437830441445,0.3731666056781338,1.9675513277661183,4.95745922222261,0.3553004925411728,4.602158729681437,0.0090975,0.0411515117178781,-0.0917,0.1061,0.1978,0.1061,-0.0598,0.097,-0.1478,-0.0015333333333333,0.2451666666666573,-0.2853333333333352,1,6,-0.0008774999999999,0.0541755148000104,-0.1035,0.1283,0.2318,0.1283,-0.0296,0.1552,-0.2061,-0.0007589743589743,0.3198333333333288,-0.3869999999999927,1,11,0.9559775,0.099559150019293,0.7792,1.1525,0.3733000000000001,1.1525,-0.0166,0.2775999999999999,-0.279,-0.000425641025641,0.4853333333333154,-0.5993333333333455,1,0,-0.0853125,1.09769863460052,-3.15,2.0825,5.2325,3.15,-0.6212,2.625,-3.4737,-0.0159282051282051,7.247999999999931,-11.360333333333362,1,1,-0.4672499999999999,1.9026087136970375,-4.9,4.13,9.03,4.9,1.4262,6.265,-5.285,0.0365692307692307,9.172833333332989,-11.214666666666242,1,4,-0.0192525,0.3491230566885241,-0.56,0.77,1.33,0.77,0.2713,1.1113,-0.9975,0.0069564102564102,3.1840277777776578,-2.0706666666665883,1,0
2.3399999999999963,40,0.969230735192244,1.1575103887222784,0.6872420024998471,0.4702683862224313,2.1313332590036023,3.908341256850533,0.3553004925411728,3.5530407643093596,0.0109649999999999,0.047742834339503,-0.1115,0.1157,0.2272,0.1157,0.0688,0.1214,-0.2054,0.0017641025641025,0.3222777777777794,-0.4999999999999981,1,6,0.0034225,0.0547070730321371,-0.0717,0.1386,0.2103,0.1386,-0.0044,0.1377,-0.1903,-0.0001128205128205,0.4098333333333713,-0.4914999999999814,1,9,0.96651,0.1066629986548816,0.6756,1.1525,0.4769000000000001,1.1525,0.2630000000000001,0.2404999999999999,-0.3471999999999999,0.0067435897435897,0.8593055555556254,-0.8701666666666492,1,0,0.0026325,1.4241693392519672,-3.36,2.415,5.775,3.36,-2.135,3.85,-5.6875,-0.0547435897435897,7.539500000001029,-11.360333333333362,1,4,-0.1082824999999999,1.880499608722067,-3.5,3.5875,7.0875,3.5875,1.5662,4.4361999999999995,-5.285,0.0401589743589743,14.35016666666677,-12.347361111112104,1,5,-0.0984375,0.4754037154464155,-1.2687,0.77,2.0387,1.2687,0.4637,1.5225,-1.0763,0.0118897435897435,4.265555555555899,-4.243666666666586,1,0
2.3400000000000034,40,0.9771339503373372,1.230453802464765,0.5936315102822626,0.6368222921825027,2.208607645197206,6.946339481338354,0.3937444475798992,6.552595033758455,0.0096975,0.048269603364585,-0.0703,0.0972,0.1674999999999999,0.0972,0.0511,0.159,-0.1168,0.0013102564102564,0.2663888888888788,-0.2371666666666577,1,5,0.002655,0.0478415115853296,-0.1059,0.1179,0.2238,0.1179,-0.1212999999999999,0.1659999999999999,-0.1594,-0.0031102564102564,0.2875000000000001,-0.3541666666666278,1,9,0.9747225,0.1418404023442527,0.5866,1.2266,0.6399999999999999,1.2266,0.4145,0.4954,-0.308,0.0106282051282051,1.1983333333332888,-1.037833333333387,1,0,-0.1463475,1.28218222293639,-3.0625,2.2487,5.3111999999999995,3.0625,2.6163,2.6687,-3.6837,0.0670846153846153,10.00399999999962,-8.458333333333544,1,2,-0.591715,2.1396180050330336,-6.8075,3.1237,9.9312,6.8075,7.2974,7.6913,-6.09,0.1871128205128205,19.92099999999925,-16.566666666667622,1,5,-0.1594749999999999,0.4090543884281253,-0.8662,0.7613,1.6275,0.8662,-0.315,1.0237,-1.05,-0.008076923076923,2.758472222222118,-3.3538333333332493,1,0
2.3399999999999963,40,0.9918280095595072,1.2548931030171455,0.7539827650550112,0.5009103379621344,2.216403414201874,4.576079538207351,0.2957255991624668,4.2803539390448835,0.0147249999999999,0.0427391536697938,-0.0703,0.0972,0.1674999999999999,0.0972,-0.0818,0.159,-0.1168,-0.0020974358974358,0.2595000000000061,-0.2371666666666577,1,4,0.0010499999999999,0.0536391456747583,-0.1059,0.1179,0.2238,0.1179,-0.0869,0.1659999999999999,-0.173,-0.0022282051282051,0.3249999999999877,-0.3541666666666278,1,11,0.9893825,0.1254730983272755,0.7508,1.2515,0.5007,1.2515,-0.2458999999999999,0.3016,-0.3274,-0.0063051282051282,0.8134722222221915,-0.7679999999999705,0,0,-0.088805,1.3515195643404028,-3.5612,2.1088,5.67,3.5612,-2.7563,4.41,-4.13,-0.0706743589743589,6.751999999999744,-7.758333333333041,1,3,-0.0028399999999999,2.0109388808368935,-4.0775,4.5325,8.61,4.5325,-3.8413,7.2012,-4.7425,-0.0984948717948717,15.312500000001098,-19.322916666668224,1,5,-0.045945,0.3807603330921043,-0.735,0.7613,1.4963,0.7613,1.2075,0.9625,-1.05,0.0309615384615384,2.2166666666665824,-2.3188333333333917,0,0
2.3400000000000034,40,0.9862604033894666,1.2548931030171455,0.7539827650550112,0.5009103379621344,2.2255613373503964,4.72018184925115,0.2957255991624668,4.424456250088682,0.012605,0.03173053976607,-0.04,0.0922,0.1322,0.0922,0.0306,0.066,-0.0967,0.0007846153846153,0.2574999999999903,-0.2106666666666725,1,0,0.004145,0.0517395992273338,-0.1161,0.1037,0.2198,0.1161,-0.0815,0.2198,-0.173,-0.0020897435897435,0.3445833333333202,-0.2868333333333527,1,6,0.9843375,0.1151489708194095,0.7508,1.2515,0.5007,1.2515,0.1742,0.3037999999999999,-0.3274,0.0044666666666666,0.6668333333333578,-0.8418055555555244,1,0,0.0247249999999999,1.4284412045105634,-3.5612,3.29,6.8512,3.5612,1.925,4.41,-4.13,0.0493589743589743,8.968666666666413,-8.994250000000946,0,2,-0.0126825,2.0007203980627475,-4.69,4.5325,9.2225,4.69,-0.6826000000000001,5.390000000000001,-4.7425,-0.017502564102564,15.312500000001098,-14.670833333332778,1,5,0.1270875,0.3464588643858581,-0.7175,0.7962,1.5137,0.7962,0.7612,0.8663000000000001,-0.9625,0.0195179487179487,1.7208333333335464,-1.7063333333332689,0,0
2.3399999999999963,40,0.9932353192579444,1.2096275666501657,0.796233998269353,0.4133935683808124,2.2161155886217476,5.165643110978535,0.2747109935914469,4.890932117387088,0.0038674999999999,0.0399371454079198,-0.0942,0.085,0.1792,0.0942,0.0142,0.1229,-0.1293,0.0003641025641025,0.3269999999999876,-0.342499999999987,1,7,-0.0025799999999999,0.0633669986098482,-0.1754,0.1576,0.3329999999999999,0.1754,0.0785,0.2198,-0.1789,0.0020128205128205,0.544166666666646,-0.4576666666666493,1,8,0.9904475,0.1028940580066551,0.7945,1.207,0.4125000000000001,1.207,-0.1133,0.3037999999999999,-0.2406,-0.0029051282051282,0.6989999999999732,-0.6351666666666436,1,0,0.3703525,1.433444173827767,-2.9225,3.29,6.2125,3.29,0.6476000000000001,3.535,-3.605,0.0166051282051282,15.98316666666712,-11.265555555556464,1,3,0.0146575,1.9643196971885253,-4.69,3.2638,7.9538,4.69,-2.8262,5.3112,-4.8213,-0.0724666666666666,16.712499999999366,-14.670833333332778,1,5,0.2336224999999999,0.2972635724942619,-0.3762,0.7962,1.1724,0.7962,-0.6737,1.015,-1.0587,-0.0172743589743589,1.9396666666667477,-2.0999999999999206,1,0
2.3400000000000034,40,0.997842428284806,1.189603333048458,0.8399986726179989,0.349604660430459,1.9337139168103337,5.152651156443643,0.4127594699095346,4.739891686534108,0.0093225,0.0362048409250787,-0.0607,0.1022,0.1629,0.1022,-0.1532,0.1244,-0.0977,-0.0039282051282051,0.1966666666666579,-0.3594444444444307,1,1,-0.018305,0.0722389870942987,-0.2247,0.1252,0.3499,0.2247,-0.1253999999999999,0.2279,-0.2447,-0.0032153846153846,0.61533333333331,-0.3399999999999871,1,12,0.9944650000000002,0.0907274491300236,0.8358,1.1872,0.3514,1.1872,-0.2908,0.2923000000000001,-0.2794,-0.0074564102564102,0.4628333333333838,-0.6505555555555296,1,0,0.082905,1.3052363395284552,-2.5988,2.4762,5.075,2.5988,0.0786999999999999,4.0513,-3.6837,0.0020179487179486,10.193666666666171,-9.216833333333764,1,4,0.1327725,1.749782528756733,-3.6925,4.9,8.592500000000001,4.9,1.3826,5.775,-5.4512,0.035451282051282,14.860499999999693,-11.88549999999955,1,6,0.2946499999999999,0.2701695498034995,-0.07,0.77,0.8400000000000001,0.77,0.4025,0.7875,-0.8400000000000001,0.0103205128205128,1.9104999999999277,-2.1730000000000067,1,0
2.3399999999999963,40,1.0013635537692085,1.2006979345364095,0.8111005363085393,0.3895973982278702,1.9301886697012356,4.533362370250144,0.4127594699095346,4.120602900340609,0.0125575,0.0370487474268353,-0.0722,0.0964,0.1686,0.0964,0.0216,0.1048,-0.1003,0.0005538461538461,0.2048611111111276,-0.2495000000000096,0,3,-0.01219,0.0609476774341351,-0.1405,0.1013,0.2418,0.1405,0.0478,0.1691,-0.2418,0.001225641025641,0.2865277777778008,-0.3866666666666838,0,15,0.998675,0.088308264705998,0.8082,1.1944,0.3861999999999999,1.1944,0.0020999999999999,0.2532999999999998,-0.2794,5.384615384615361e-05,0.4704166666667036,-0.4656666666666051,1,0,0.0699975,1.3395888151157926,-3.2462,3.36,6.606199999999999,3.36,3.3249999999999997,4.2612,-4.1124,0.0852564102564102,7.379166666666386,-9.216833333333764,1,4,0.2082525,1.67538594114564,-3.7275,3.85,7.577500000000001,3.85,0.3675,4.8125,-5.4512,0.0094230769230769,9.522999999999271,-12.177166666666206,0,4,0.369245,0.2494045400343457,-0.1312,0.7788,0.91,0.7788,-0.3587,0.7875,-0.91,-0.0091974358974358,1.9104999999999277,-1.0500000000000125,1,0
2.3400000000000034,40,1.0275306524114745,1.4105386630645755,0.7616389827208164,0.6488996803437591,2.2052458573684555,6.234212691270646,0.6310536348045228,5.603159056466124,0.0163275,0.0469716553236752,-0.0873,0.1466,0.2339,0.1466,-0.0588,0.1249,-0.1415,-0.0015076923076923,0.2541666666666428,-0.3550000000000201,1,5,0.0008999999999999,0.0660883712956585,-0.1405,0.1013,0.2418,0.1405,0.0871,0.1874,-0.2418,0.0022333333333333,0.290999999999989,-0.4744999999999907,1,16,1.0242125000000002,0.1259269918470263,0.7537,1.4026,0.6489,1.4026,0.0075999999999999,0.3886,-0.3297999999999998,0.0001948717948717,0.6536666666666981,-1.088194444444401,1,0,0.2498125,1.4089440126794903,-3.2462,3.36,6.606199999999999,3.36,-0.4375,4.2612,-4.1124,-0.0112179487179487,7.539499999999265,-11.520833333333975,1,1,0.4460325,1.9775957850169144,-3.7275,5.81,9.5375,5.81,1.5663,4.8125,-7.971299999999999,0.0401615384615384,20.970833333332543,-13.183333333332834,1,5,0.405565,0.331750322048807,-0.8138,0.9275,1.7412999999999998,0.9275,-0.6213,1.7412999999999998,-1.5663,-0.0159307692307692,1.925166666666683,-1.8959999999996704,0,0
2.3399999999999963,40,1.0194272073188444,1.4105386630645755,0.7501985470527119,0.6603401160118636,2.3470988693107055,6.488593771380668,0.7578348698760172,5.73075890150465,0.0103225,0.0501566954269701,-0.1086,0.1466,0.2552,0.1466,-0.1698,0.1249,-0.1777,-0.0043538461538461,0.2999999999999887,-0.5541666666667112,1,5,-0.0025199999999999,0.0682136131988404,-0.1254,0.1579,0.2833,0.1579,-0.0829,0.2421,-0.2526,-0.002125641025641,0.3668333333333821,-0.4634722222222596,1,15,1.01586,0.146179876548355,0.7479,1.4026,0.6547000000000001,1.4026,-0.6547000000000001,0.3886,-0.4226999999999999,-0.0167871794871794,0.7933333333333294,-1.931666666666824,0,0,0.3987825,1.5126372098623837,-2.7912,3.5438,6.335,3.5438,-3.1674,3.36,-4.0863,-0.0812153846153846,8.953999999999464,-11.520833333333975,1,1,0.5783774999999999,2.083239078379123,-2.625,5.81,8.434999999999999,5.81,-4.1825,5.04,-7.971299999999999,-0.1072435897435897,10.6094444444453,-26.89444444444661,0,6,0.28219,0.3971483916946423,-0.8138,0.9275,1.7412999999999998,0.9275,-0.2099,1.7412999999999998,-1.5663,-0.0053820512820512,3.1112500000002505,-3.4126666666668264,1,0
