,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
787,1370762,0.0773,0.194,0.9864,-1.7237,-0.0262,-25.1213,1000.9644,clockwise_circle,47.22
788,1370822,0.0766,0.1513,1.0077,0.56,0.1138,-25.0075,1000.9558,clockwise_circle,47.28
789,1370882,0.0012,0.1645,0.9783,1.3825,-0.84,-25.305,1000.9514,clockwise_circle,47.34
790,1370942,0.0462,0.2093,1.006,0.4025,0.8487,-25.2437,1000.9678,clockwise_circle,47.4
791,1371002,0.0771,0.2067,1.0382,-0.42,-0.1488,-25.5763,1000.9634,clockwise_circle,47.46
792,1371062,0.0781,0.2225,0.9901,0.735,-0.4462,-25.4188,1000.9653,clockwise_circle,47.52
793,1371122,0.044,0.1825,1.0512,0.4988,0.945,-25.4888,1000.9749,clockwise_circle,47.58
794,1371182,0.0974,0.264,1.0558,-0.1925,0.07,-25.5325,1000.9658,clockwise_circle,47.64
795,1371242,0.0559,0.1846,1.0353,-0.07,0.6475,-25.0775,1000.9666,clockwise_circle,47.7
796,1371302,0.0057,0.1703,0.9633,-0.4288,-0.2275,-25.4538,1000.9651,clockwise_circle,47.76
797,1371362,0.0059,0.1605,0.9448,0.175,-1.54,-25.8913,1000.9583,clockwise_circle,47.82
798,1371422,0.0632,0.1603,0.9955,0.525,0.6212,-25.8475,1000.9561,clockwise_circle,47.88
799,1371482,0.0222,0.1979,0.9574,0.5337,-1.0412,-25.8913,1000.9619,clockwise_circle,47.94
800,1371542,0.0381,0.1781,0.9672,-1.0063,-1.0412,-25.795,1000.9548,clockwise_circle,48.0
801,1371602,0.0273,0.1513,0.9506,0.56,-1.0237,-25.795,1000.9539,clockwise_circle,48.06
802,1371662,0.0517,0.1786,0.9859,0.8138,0.4375,-26.005,1000.9468,clockwise_circle,48.12
803,1371722,0.0149,0.2128,0.963,0.2362,-0.3413,-26.4775,1000.948,clockwise_circle,48.18
804,1371782,0.0348,0.1811,0.9776,0.35,-0.6825,-26.1625,1000.9524,clockwise_circle,48.24
805,1371842,0.0315,0.2303,1.0383,-1.0237,-0.4375,-26.0138,1000.9595,clockwise_circle,48.3
806,1371902,0.0266,0.2142,0.9521,0.5863,0.9625,-25.935,1000.9614,clockwise_circle,48.36
807,1371962,0.0633,0.2294,0.9994,-0.3237,-0.8838,-25.8563,1000.9575,clockwise_circle,48.42
808,1372022,0.032,0.2011,1.0482,-0.5688,-0.1225,-26.4688,1000.9561,clockwise_circle,48.48
809,1372082,0.0978,0.2887,1.0504,-1.8813,0.0088,-25.8037,1000.9553,clockwise_circle,48.54
810,1372142,0.0583,0.1857,1.0407,-1.19,-0.105,-26.3988,1000.9517,clockwise_circle,48.6
811,1372202,0.061,0.2167,0.9882,-0.6913,0.4638,-26.3375,1000.9563,clockwise_circle,48.66
812,1372262,0.0451,0.203,1.0153,0.7175,1.0325,-26.2588,1000.9668,clockwise_circle,48.72
813,1372322,0.0181,0.1418,0.995,0.735,0.1925,-26.4775,1000.9805,clockwise_circle,48.78
814,1372382,-0.0096,0.2214,0.9565,0.6125,0.0262,-26.7225,1000.9741,clockwise_circle,48.84
815,1372442,0.0244,0.1794,0.9201,-0.0787,-0.7962,-26.7838,1000.9756,clockwise_circle,48.9
816,1372502,0.0731,0.2513,1.0545,-1.155,0.035,-26.1362,1000.9814,clockwise_circle,48.96
817,1372562,0.0527,0.1694,0.9934,-2.0825,0.3237,-26.3725,1000.9822,clockwise_circle,49.02
818,1372622,-0.0146,0.2303,0.9638,-1.6712,0.7788,-25.9875,1000.9851,clockwise_circle,49.08
819,1372682,-0.0115,0.1812,0.969,-3.57,0.6212,-25.6287,1000.9861,clockwise_circle,49.14
820,1372742,0.0095,0.1875,1.0799,-1.9688,0.5163,-26.5387,1000.9907,clockwise_circle,49.2
821,1372802,-0.0518,0.1752,0.9462,0.8138,0.7437,-26.81,1000.9995,clockwise_circle,49.26
822,1372862,0.0678,0.2021,1.0305,-1.2337,-1.575,-26.5387,1000.9873,clockwise_circle,49.32
823,1372922,0.0496,0.1976,1.0699,0.6562,0.0262,-25.9438,1000.9858,clockwise_circle,49.38
824,1372982,0.0379,0.2211,0.9623,-0.6388,-0.8487,-26.075,1000.9946,clockwise_circle,49.44
825,1373042,-0.0082,0.1588,0.9033,0.0787,-1.6187,-26.9675,1000.9956,clockwise_circle,49.5
826,1373102,0.032,0.1723,0.9811,-0.5775,-0.2625,-26.74,1001.0,clockwise_circle,49.56
827,1373162,0.0287,0.1549,0.9633,0.245,-0.5863,-27.2563,1000.9949,clockwise_circle,49.62
828,1373222,0.0727,0.1376,1.0487,0.56,-0.7,-26.2675,1000.9993,clockwise_circle,49.68
829,1373282,0.0371,0.211,1.0313,0.665,0.8225,-26.7925,1000.9951,clockwise_circle,49.74
830,1373342,0.0559,0.1771,1.0243,-0.5863,1.9162,-25.9613,1000.9976,clockwise_circle,49.8
831,1373402,0.061,0.2164,1.0413,-1.0412,0.595,-25.3925,1000.9912,clockwise_circle,49.86
832,1373462,-0.0039,0.2179,0.906,-1.2425,-0.3587,-25.7862,1000.9927,clockwise_circle,49.92
833,1373522,0.0264,0.1742,0.9928,-1.3737,-0.7788,-26.0575,1000.9915,clockwise_circle,49.98
834,1373582,0.0635,0.1171,0.9374,-0.4812,-0.8925,-25.6462,1000.9885,clockwise_circle,50.04
835,1373642,-0.0307,0.2367,0.9972,1.4612,0.3325,-25.865,1000.9895,clockwise_circle,50.1
836,1373702,0.0052,0.1549,0.9655,-0.35,-0.4638,-25.6462,1001.0132,clockwise_circle,50.16
837,1373762,0.0503,0.193,1.0192,2.0563,0.2188,-25.8475,1001.0056,clockwise_circle,50.22
838,1373822,0.048,0.2008,0.9748,0.2975,-0.6125,-25.2787,1000.9976,clockwise_circle,50.28
839,1373882,-0.0073,0.1652,0.9235,0.1575,-1.3388,-25.8125,1001.0022,clockwise_circle,50.34
840,1373942,-0.0104,0.2355,0.9426,2.1088,-0.84,-26.005,1001.0005,clockwise_circle,50.4
841,1374002,0.0609,0.1613,1.0146,-0.805,-1.6625,-25.4625,1000.9985,clockwise_circle,50.46
842,1374062,0.0908,0.1549,0.9779,-1.7938,-1.7587,-25.3575,1001.0088,clockwise_circle,50.52
843,1374122,0.0647,0.2195,1.0436,0.7875,0.7962,-25.7687,1001.0085,clockwise_circle,50.58
844,1374182,0.0717,0.131,1.0775,0.1925,-1.0588,-25.8125,1001.002,clockwise_circle,50.64
845,1374242,0.06,0.1798,0.9803,1.4088,1.715,-25.3925,1001.0227,clockwise_circle,50.7
846,1374302,0.0626,0.1696,0.8796,1.575,1.645,-25.5325,1001.0249,clockwise_circle,50.76
847,1374362,0.0658,0.2132,0.9399,1.0412,-0.9975,-24.92,1001.021,clockwise_circle,50.82
848,1374422,0.1202,0.1787,1.1034,0.9275,1.7325,-24.4912,1001.0352,clockwise_circle,50.88
849,1374482,0.06,0.2508,1.0297,1.05,2.4237,-24.5438,1001.0234,clockwise_circle,50.94
850,1374542,0.104,0.2145,1.029,-1.505,1.015,-25.0338,1001.032,clockwise_circle,51.0
851,1374602,0.0632,0.1816,0.9484,-0.7262,-3.3512,-25.2875,1001.0249,clockwise_circle,51.06
852,1374662,0.1083,0.1976,1.0914,1.0938,1.2425,-24.7362,1001.0352,clockwise_circle,51.12
853,1374722,0.077,0.1579,1.0417,-0.4812,0.2013,-24.4475,1001.0247,clockwise_circle,51.18
854,1374782,0.0495,0.2082,0.9531,0.1225,1.855,-24.5613,1001.0334,clockwise_circle,51.24
855,1374842,0.1162,0.1701,0.9719,-2.6075,-0.2975,-24.7188,1001.0359,clockwise_circle,51.3
856,1374902,0.0829,0.167,1.0073,-0.3587,0.665,-25.13,1001.0312,clockwise_circle,51.36
857,1374962,0.1064,0.1555,1.0526,-1.0588,0.8487,-24.7188,1001.0359,clockwise_circle,51.42
858,1375022,0.0563,0.1427,0.9124,-0.35,-0.0962,-24.8237,1001.0354,clockwise_circle,51.48
859,1375082,0.0556,0.1921,1.0136,0.4462,0.0787,-24.15,1001.0376,clockwise_circle,51.54
860,1375142,0.049,0.1785,0.9618,0.245,-0.4375,-24.43,1001.0378,clockwise_circle,51.6
861,1375202,0.1118,0.1642,0.9365,0.63,-1.575,-24.7275,1001.0391,clockwise_circle,51.66
862,1375262,0.1438,0.1118,0.9808,0.07,-2.7562,-24.4212,1001.0298,clockwise_circle,51.72
863,1375322,0.0932,0.2031,1.0324,-0.4462,-0.14,-24.2638,1001.0452,clockwise_circle,51.78
864,1375382,0.0839,0.1513,0.9987,-1.1725,-0.4112,-24.15,1001.0415,clockwise_circle,51.84
865,1375442,0.0197,0.1803,0.9072,0.5425,-0.875,-24.0888,1001.041,clockwise_circle,51.9
866,1375502,0.0864,0.1479,1.0385,-0.9013,-0.1925,-24.0362,1001.0413,clockwise_circle,51.96
867,1375562,0.0695,0.2113,0.9828,1.9075,-0.9013,-24.7275,1001.0327,clockwise_circle,52.02
868,1375622,0.0461,0.1584,0.9589,1.2687,-0.7875,-24.6313,1001.0378,clockwise_circle,52.08
869,1375682,0.0547,0.1778,0.9903,1.26,-0.5337,-24.4562,1001.0474,clockwise_circle,52.14
870,1375742,0.0988,0.1488,1.016,1.05,0.2013,-24.3512,1001.0469,clockwise_circle,52.2
871,1375802,0.0459,0.163,0.9426,-0.175,0.0175,-23.9225,1001.0491,clockwise_circle,52.26
872,1375862,0.0766,0.1825,0.9425,-0.1225,-0.9362,-24.0713,1001.0427,clockwise_circle,52.32
873,1375922,0.0678,0.1533,0.975,-0.9625,-2.38,-23.7738,1001.0383,clockwise_circle,52.38
874,1375982,0.0139,0.1928,0.9945,-0.875,0.5075,-23.9312,1001.0439,clockwise_circle,52.44
875,1376042,0.0461,0.1864,1.0463,-0.7962,0.49,-24.01,1001.0391,clockwise_circle,52.5
876,1376102,0.0171,0.1584,0.987,-1.0588,0.98,-24.4387,1001.051,clockwise_circle,52.56
877,1376162,0.0398,0.1515,1.0087,-0.2887,-0.5775,-24.0275,1001.053,clockwise_circle,52.62
878,1376222,0.0343,0.1701,1.0073,0.6125,0.4638,-24.5175,1001.0659,clockwise_circle,52.68
879,1376282,0.0449,0.1716,1.0368,1.19,0.2013,-24.6138,1001.0613,clockwise_circle,52.74
880,1376342,0.0509,0.121,1.0,0.4375,-1.4875,-24.7188,1001.0649,clockwise_circle,52.8
881,1376402,0.0195,0.1551,1.0217,3.1063,-0.3325,-24.7188,1001.0571,clockwise_circle,52.86
882,1376462,0.031,0.1954,1.0241,2.2487,-1.2513,-24.9813,1001.0569,clockwise_circle,52.92
883,1376522,0.01,0.1947,1.0128,0.7788,-1.295,-24.5263,1001.0537,clockwise_circle,52.98
884,1376582,0.0466,0.2008,0.9723,0.4025,-1.5838,-24.7712,1001.0554,clockwise_circle,53.04
885,1376642,0.0437,0.1876,0.9961,0.9187,-0.8487,-24.85,1001.0659,clockwise_circle,53.1
886,1376702,0.0834,0.179,1.0194,0.1575,-0.3587,-24.9813,1001.0483,clockwise_circle,53.16
887,1376762,0.05,0.1947,0.9264,-0.98,-1.5838,-24.9638,1001.0439,clockwise_circle,53.22
888,1376822,0.039,0.2386,0.9452,-0.6475,1.4438,-24.8325,1001.043,clockwise_circle,53.28
889,1376882,0.0127,0.1704,0.9421,-0.98,-0.35,-24.955,1001.0496,clockwise_circle,53.34
890,1376942,0.0093,0.1605,0.9973,1.5662,-0.6388,-25.41,1001.0466,clockwise_circle,53.4
891,1377002,0.0461,0.1476,1.0258,1.6975,0.0613,-25.2525,1001.0488,clockwise_circle,53.46
892,1377062,0.0497,0.1632,0.9917,0.8225,0.6212,-25.1125,1001.0547,clockwise_circle,53.52
893,1377122,0.0626,0.2419,1.056,0.8225,0.2188,-25.0688,1001.0557,clockwise_circle,53.58
894,1377182,0.0719,0.1984,1.0175,-0.7788,-0.42,-24.9112,1001.0518,clockwise_circle,53.64
895,1377242,0.0418,0.2006,1.0199,0.6737,0.6125,-25.2262,1001.0562,clockwise_circle,53.7
896,1377302,0.0586,0.2311,0.9707,0.665,-1.7325,-25.5675,1001.0566,clockwise_circle,53.76
897,1377362,0.0619,0.2006,0.9979,0.0962,-2.1788,-25.27,1001.0535,clockwise_circle,53.82
898,1377422,0.0093,0.1906,0.9223,-1.05,-0.2625,-25.2525,1001.0474,clockwise_circle,53.88
899,1377482,0.062,0.1721,0.9945,0.0,-0.1838,-25.2,1001.0483,clockwise_circle,53.94
900,1377542,0.0525,0.1925,0.956,0.0875,-0.9538,-25.41,1001.051,clockwise_circle,54.0
901,1377602,0.0179,0.1869,0.9797,-0.8487,-0.3587,-25.3225,1001.0574,clockwise_circle,54.06
902,1377662,0.019,0.1381,0.925,-0.1575,-0.0962,-25.6812,1001.0581,clockwise_circle,54.12
903,1377722,0.0284,0.1581,1.0228,-0.4638,1.33,-25.4275,1001.0601,clockwise_circle,54.18
904,1377782,0.1099,0.2194,1.078,-0.6037,2.695,-25.1213,1001.054,clockwise_circle,54.24
905,1377842,0.0054,0.1622,1.0065,-0.9975,0.0,-25.515,1001.0608,clockwise_circle,54.3
906,1377902,0.0605,0.1964,0.9733,-0.5512,-1.2775,-25.76,1001.0535,clockwise_circle,54.36
907,1377962,0.0681,0.1588,0.9924,-1.3913,-1.4525,-25.2787,1001.05,clockwise_circle,54.42
908,1378022,0.0542,0.1846,0.9561,0.35,0.735,-25.3662,1001.0496,clockwise_circle,54.48
909,1378082,0.0354,0.2078,0.9897,-0.2887,-0.3325,-25.6375,1001.0576,clockwise_circle,54.54
910,1378142,0.0423,0.204,0.9848,0.4025,0.0875,-25.6637,1001.063,clockwise_circle,54.6
911,1378202,0.0576,0.2023,0.9598,-0.91,-0.56,-25.7162,1001.0591,clockwise_circle,54.66
912,1378262,0.0122,0.1421,0.9004,-0.4288,-0.6475,-25.7512,1001.0615,clockwise_circle,54.72
913,1378322,0.0486,0.1908,0.9933,-0.455,-0.3587,-25.8213,1001.0571,clockwise_circle,54.78
914,1378382,0.0686,0.2211,1.0856,-0.6475,0.07,-25.305,1001.0515,clockwise_circle,54.84
915,1378442,0.0103,0.1273,0.8791,-1.5925,-0.91,-25.5675,1001.0591,clockwise_circle,54.9
916,1378502,0.0944,0.2171,1.0416,1.1113,-0.28,-24.99,1001.0564,clockwise_circle,54.96
917,1378562,0.0293,0.2003,0.9743,-1.82,-0.5425,-25.1125,1001.0469,clockwise_circle,55.02
918,1378622,0.0362,0.1523,1.0087,-0.3413,0.77,-24.7188,1001.0564,clockwise_circle,55.08
919,1378682,0.0861,0.1994,1.0369,-0.595,0.245,-24.4037,1001.0527,clockwise_circle,55.14
920,1378742,0.0374,0.1929,0.9623,-0.3938,0.07,-24.5788,1001.0581,clockwise_circle,55.2
921,1378802,0.012,0.1718,0.9003,0.455,-1.0588,-24.9025,1001.0435,clockwise_circle,55.26
922,1378862,0.059,0.1901,0.9872,0.7788,0.5075,-24.8237,1001.0459,clockwise_circle,55.32
923,1378922,0.0752,0.2194,1.077,1.3125,1.0762,-24.5963,1001.0405,clockwise_circle,55.38
924,1378982,0.0702,0.2669,0.977,0.8925,0.665,-24.7362,1001.0464,clockwise_circle,55.44
925,1379042,-0.0459,0.1687,0.9072,0.0262,0.7262,-24.9638,1001.0459,clockwise_circle,55.5
926,1379102,0.007,0.2308,0.9565,-0.0875,-0.7437,-24.9112,1001.041,clockwise_circle,55.56
927,1379162,0.1225,0.1393,1.056,-1.5225,0.28,-24.7975,1001.0461,clockwise_circle,55.62
928,1379222,0.0461,0.1987,0.977,-0.9975,0.07,-24.7188,1001.0393,clockwise_circle,55.68
929,1379282,0.0581,0.2223,0.9577,-0.8487,-0.4462,-24.7013,1001.0422,clockwise_circle,55.74
930,1379342,0.0597,0.1771,0.9518,0.4025,0.98,-24.955,1001.0374,clockwise_circle,55.8
931,1379402,0.0869,0.1989,1.0527,-0.28,1.2862,-25.0163,1001.0425,clockwise_circle,55.86
932,1379462,0.0666,0.1977,1.0494,0.0787,0.5163,-25.0775,1001.0332,clockwise_circle,55.92
933,1379522,0.0641,0.185,0.9394,-0.42,-0.595,-25.5063,1001.0325,clockwise_circle,55.98
934,1379582,0.0203,0.1684,0.8716,0.8313,-0.7437,-25.4275,1001.0254,clockwise_circle,56.04
935,1379642,0.1005,0.2221,1.0575,0.98,0.5688,-24.9638,1001.0312,clockwise_circle,56.1
936,1379702,0.0405,0.1745,0.9831,0.3237,0.1663,-25.3925,1001.0264,clockwise_circle,56.16
937,1379762,0.051,0.1854,0.9733,-1.0237,-1.1638,-25.4013,1001.033,clockwise_circle,56.22
938,1379822,0.0459,0.2133,0.9784,0.5863,0.1488,-25.1388,1001.0347,clockwise_circle,56.28
939,1379882,0.0595,0.2355,1.0216,-0.3063,-0.4462,-25.3838,1001.0312,clockwise_circle,56.34
940,1379942,0.0551,0.1709,0.9733,-1.7237,-0.875,-25.1475,1001.0315,clockwise_circle,56.4
941,1380002,0.0093,0.2035,0.9542,0.3762,-0.1225,-25.1562,1001.0278,clockwise_circle,56.46
942,1380062,0.0647,0.1489,1.0722,0.1488,0.4025,-25.2,1001.0388,clockwise_circle,56.52
943,1380122,0.0175,0.1817,0.9694,0.5163,0.3938,-25.0338,1001.0337,clockwise_circle,56.58
944,1380182,0.0498,0.1376,0.9692,0.7613,-0.49,-25.1038,1001.0369,clockwise_circle,56.64
945,1380242,0.1025,0.1673,1.0719,0.3938,-1.015,-24.8675,1001.032,clockwise_circle,56.7
946,1380302,0.0293,0.1947,0.9336,0.07,-1.435,-24.9813,1001.0413,clockwise_circle,56.76
947,1380362,0.0661,0.2018,1.0209,0.8662,0.14,-24.7188,1001.0391,clockwise_circle,56.82
948,1380422,0.0508,0.2033,1.004,0.9975,0.4288,-25.0163,1001.0237,clockwise_circle,56.88
949,1380482,0.0245,0.2282,0.9476,-0.56,-0.7962,-25.2612,1001.0259,clockwise_circle,56.94
950,1380542,0.0708,0.1813,0.9809,-0.3762,-0.84,-25.06,1001.0244,clockwise_circle,57.0
951,1380602,0.0291,0.1862,0.9975,0.0613,0.4112,-24.8675,1001.031,clockwise_circle,57.06
952,1380662,0.0496,0.1945,0.9433,-1.2513,-0.42,-24.9813,1001.0332,clockwise_circle,57.12
953,1380722,0.0725,0.1632,1.0451,-1.1812,-0.2362,-24.6488,1001.0256,clockwise_circle,57.18
954,1380782,-0.0115,0.1362,0.9404,1.505,1.3388,-24.5963,1001.021,clockwise_circle,57.24
955,1380842,0.0737,0.1562,1.0043,-0.4025,0.1488,-24.2288,1001.0291,clockwise_circle,57.3
956,1380902,0.0332,0.1698,0.9274,-0.21,-1.4963,-24.2288,1001.0293,clockwise_circle,57.36
957,1380962,0.0403,0.1207,0.9675,1.19,-0.5425,-24.3687,1001.0293,clockwise_circle,57.42
958,1381022,0.0608,0.1927,1.038,1.7587,1.2162,-24.36,1001.0173,clockwise_circle,57.48
959,1381082,0.0391,0.1923,1.0626,0.3413,0.9362,-24.1238,1001.0286,clockwise_circle,57.54
960,1381142,0.0348,0.1977,0.965,0.7262,-0.3237,-24.5963,1001.0317,clockwise_circle,57.6
961,1381202,0.0349,0.1584,0.9841,-1.61,-2.3012,-24.2288,1001.0276,clockwise_circle,57.66
962,1381262,0.0367,0.1892,0.9653,-0.805,-1.1375,-24.2375,1001.0264,clockwise_circle,57.72
963,1381322,0.0315,0.1618,0.9631,-1.7062,0.6913,-24.2725,1001.0273,clockwise_circle,57.78
964,1381382,0.019,0.151,0.964,-1.3212,0.245,-24.045,1001.0237,clockwise_circle,57.84
965,1381442,0.075,0.1509,1.0275,-1.9863,-0.3938,-23.7388,1001.0337,clockwise_circle,57.9
966,1381502,0.0374,0.174,0.947,1.435,-0.5688,-23.9662,1001.0295,clockwise_circle,57.96
967,1381562,0.0436,0.18,1.0629,0.7788,0.1575,-23.87,1001.0193,clockwise_circle,58.02
968,1381622,0.0154,0.1625,0.9258,1.5925,0.0175,-24.115,1001.0132,clockwise_circle,58.08
969,1381682,0.0883,0.2306,1.0527,1.015,-0.6737,-24.1675,1001.0159,clockwise_circle,58.14
970,1381742,0.0606,0.1975,0.9536,-0.3587,-0.175,-24.0625,1001.0127,clockwise_circle,58.2
971,1381802,0.0228,0.1532,0.9606,0.245,-0.8313,-24.2725,1000.9983,clockwise_circle,58.26
972,1381862,0.0206,0.1621,0.9409,0.525,-1.8112,-24.6838,1001.0103,clockwise_circle,58.32
973,1381922,0.0268,0.1814,0.9858,-0.2975,1.6712,-24.605,1001.0044,clockwise_circle,58.38
974,1381982,0.0597,0.2174,0.9772,-0.3413,0.6037,-24.045,1000.9951,clockwise_circle,58.44
975,1382042,0.0305,0.1823,0.9611,-0.0437,-0.0437,-24.01,1000.9968,clockwise_circle,58.5
976,1382102,0.0428,0.184,1.0143,-0.3762,-0.035,-24.255,1000.999,clockwise_circle,58.56
977,1382162,0.0245,0.1422,1.0394,0.14,0.6737,-24.22,1000.9988,clockwise_circle,58.62
978,1382222,-0.0241,0.2028,0.9452,0.595,0.07,-24.3775,1001.001,clockwise_circle,58.68
979,1382282,0.0422,0.1654,0.9924,0.9712,-0.0262,-24.4737,1001.0066,clockwise_circle,58.74
980,1382342,0.028,0.2145,0.9894,0.4462,-0.35,-24.5175,1001.0032,clockwise_circle,58.8
981,1382402,0.0285,0.2031,0.9967,1.4525,-0.0175,-24.605,1001.0005,clockwise_circle,58.86
982,1382462,0.059,0.2228,0.9886,1.4787,-0.2275,-24.8325,1000.9958,clockwise_circle,58.92
983,1382522,0.0861,0.2249,1.0263,0.7613,-1.2513,-24.5963,1000.9998,clockwise_circle,58.98
984,1382582,0.0409,0.1757,1.0067,0.35,0.3587,-24.4037,1001.0007,clockwise_circle,59.04
985,1382642,0.0029,0.1786,0.9828,0.63,-0.5512,-24.9463,1001.0005,clockwise_circle,59.1
986,1382702,0.0817,0.1479,1.0261,-0.105,-0.175,-24.325,1000.9951,clockwise_circle,59.16
987,1382762,0.0049,0.2182,1.0167,-2.135,-1.8813,-24.6575,1000.9995,clockwise_circle,59.22
988,1382822,0.0376,0.1257,0.9819,-0.455,-0.4375,-24.9725,1000.9802,clockwise_circle,59.28
989,1382882,0.0727,0.2174,0.9664,-1.2513,-0.1312,-24.6663,1000.9917,clockwise_circle,59.34
990,1382942,0.0422,0.1879,0.9775,-1.7587,-0.6125,-24.8675,1000.9824,clockwise_circle,59.4
991,1383002,0.0222,0.1815,0.972,0.63,1.33,-24.6488,1000.978,clockwise_circle,59.46
992,1383062,0.0512,0.2176,1.0195,1.0412,-0.0262,-24.885,1000.9871,clockwise_circle,59.52
993,1383122,0.0554,0.1527,0.9298,-0.1838,-1.6625,-24.9725,1000.9829,clockwise_circle,59.58
994,1383182,0.06,0.2377,0.9521,2.1875,-1.3737,-24.5963,1000.9944,clockwise_circle,59.64
995,1383242,0.0237,0.184,0.9155,0.4112,-1.925,-24.8937,1000.9783,clockwise_circle,59.7
996,1383302,0.0803,0.1845,1.0297,1.1113,-0.5512,-24.8062,1000.9739,clockwise_circle,59.76
997,1383362,0.0908,0.2014,1.0533,0.3237,-1.225,-24.5088,1000.9668,clockwise_circle,59.82
998,1383422,0.0613,0.2064,0.9731,0.3413,-1.9425,-24.3687,1000.9646,clockwise_circle,59.88
999,1383482,0.0429,0.2137,0.9828,0.21,0.2887,-24.5438,1000.968,clockwise_circle,59.94
1000,1383542,0.045,0.1561,1.04,0.1575,0.735,-24.6313,1000.9597,clockwise_circle,60.0
1001,1383602,0.0673,0.1942,0.9843,-0.3675,0.1663,-24.5438,1000.9644,clockwise_circle,60.06
1002,1383662,0.0641,0.1839,0.9982,0.1312,0.0262,-23.9575,1000.947,clockwise_circle,60.12
1003,1383722,0.0202,0.1857,0.9311,0.0,-0.4112,-24.4475,1000.9592,clockwise_circle,60.18
1004,1383782,0.0473,0.215,1.0509,1.1812,1.9075,-24.5175,1000.9609,clockwise_circle,60.24
1005,1383842,0.0561,0.1445,0.9931,-1.8375,-1.0588,-24.3775,1000.9602,clockwise_circle,60.3
1006,1383902,0.0954,0.1833,1.0544,-0.1138,1.9775,-23.9925,1000.9631,clockwise_circle,60.36
1007,1383962,0.0473,0.213,1.0196,0.4112,1.0762,-24.2025,1000.9644,clockwise_circle,60.42
1008,1384022,0.0534,0.1506,0.9722,0.4725,0.2275,-24.5788,1000.967,clockwise_circle,60.48
1009,1384082,0.0442,0.1547,1.02,0.9538,0.7875,-24.4212,1000.9673,clockwise_circle,60.54
1010,1384142,0.0156,0.2145,0.9374,1.4175,-0.8575,-24.3775,1000.9727,clockwise_circle,60.6
1011,1384202,0.0503,0.1803,0.9756,-0.2537,-1.5137,-24.185,1000.9734,clockwise_circle,60.66
1012,1384262,0.0595,0.1774,1.01,1.47,-1.1287,-24.15,1000.9812,clockwise_circle,60.72
1013,1384322,0.0415,0.2176,1.0146,0.315,-0.98,-24.2638,1000.9739,clockwise_circle,60.78
1014,1384382,0.0412,0.2281,0.959,-0.525,-2.3363,-24.6925,1000.9573,clockwise_circle,60.84
1015,1384442,0.0386,0.2358,0.9511,-0.7437,-1.3737,-24.2638,1000.9609,clockwise_circle,60.9
1016,1384502,0.0366,0.1871,1.0499,-0.9625,-0.3675,-24.535,1000.9731,clockwise_circle,60.96
1017,1384562,0.0351,0.2103,1.0031,-1.4175,0.1312,-24.3862,1000.9602,clockwise_circle,61.02
1018,1384622,0.0449,0.1577,0.9243,-1.3475,-0.9013,-24.7712,1000.9648,clockwise_circle,61.08
1019,1384682,0.0861,0.2172,1.0106,-0.14,-1.61,-24.3337,1000.9604,clockwise_circle,61.14
1020,1384742,0.0515,0.2034,1.002,0.1663,-1.9075,-24.4037,1000.978,clockwise_circle,61.2
1021,1384802,0.0778,0.1613,0.984,-0.385,-3.2025,-24.5963,1000.9812,clockwise_circle,61.26
1022,1384862,0.0481,0.2161,0.9158,0.4462,-2.0387,-24.9287,1000.9783,clockwise_circle,61.32
1023,1384922,0.0534,0.2091,0.9094,0.4812,-1.365,-24.57,1000.9814,clockwise_circle,61.38
1024,1384982,0.0861,0.1812,0.9642,-0.7437,-0.7088,-24.5175,1000.9758,clockwise_circle,61.44
1025,1385042,0.0675,0.2018,1.0126,-0.0437,0.0613,-24.815,1000.9817,clockwise_circle,61.5
1026,1385102,0.0715,0.2332,1.0414,-0.6388,0.7088,-24.85,1000.9802,clockwise_circle,61.56
1027,1385162,0.0657,0.181,0.9565,0.3413,0.3587,-25.2437,1000.9778,clockwise_circle,61.62
1028,1385222,0.0788,0.2505,0.9903,-0.6825,0.9362,-25.0513,1000.9619,clockwise_circle,61.68
1029,1385282,0.0562,0.1652,1.0297,-1.6625,-0.07,-24.7188,1000.9751,clockwise_circle,61.74
1030,1385342,0.019,0.1681,0.9309,-0.7788,0.35,-25.1475,1000.9688,clockwise_circle,61.8
1031,1385402,0.0359,0.1915,0.9493,-0.0437,-0.4112,-25.34,1000.9746,clockwise_circle,61.86
1032,1385462,0.0639,0.2025,0.9498,-0.4725,-1.47,-25.5763,1000.979,clockwise_circle,61.92
1033,1385522,0.0282,0.1677,1.0227,0.63,0.455,-25.3487,1000.9814,clockwise_circle,61.98
1034,1385582,0.0486,0.2157,1.0043,0.1663,-1.8987,-25.4625,1000.9727,clockwise_circle,62.04
1035,1385642,0.09,0.1898,1.1021,0.4638,-0.665,-25.69,1000.9727,clockwise_circle,62.1
1036,1385702,0.0498,0.1825,0.9924,1.3475,0.4725,-26.0225,1000.9729,clockwise_circle,62.16
1037,1385762,0.068,0.225,1.0062,0.28,-0.5075,-26.04,1000.9739,clockwise_circle,62.22
1038,1385822,0.031,0.1977,0.976,-1.2075,0.7175,-26.2412,1000.9741,clockwise_circle,62.28
1039,1385882,0.0816,0.2098,1.0173,-0.1663,-1.4612,-26.11,1000.9827,clockwise_circle,62.34
