index,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
1778,2075762,0.027,0.0952,0.9498,2.03,0.3413,-2.7825,1000.4407,weave,106.68
1779,2075822,0.0153,0.0891,0.9814,1.645,0.0262,-4.4975,1000.4478,weave,106.74
1780,2075882,0.0163,0.1113,1.0272,3.7275,1.1463,-5.0487,1000.4426,weave,106.8
1781,2075942,0.0522,0.0283,0.9784,-0.3587,-0.21,-5.7925,1000.4404,weave,106.86
1782,2076002,-0.0181,0.1244,0.9786,-0.7613,0.5075,-6.9563,1000.4387,weave,106.92
1783,2076062,0.02,0.1083,0.9845,1.4963,0.14,-8.2163,1000.4409,weave,106.98
1784,2076122,0.0282,0.1405,0.9988,0.0175,-0.0613,-10.0188,1000.4446,weave,107.04
1785,2076182,0.0571,0.1928,1.0633,0.4288,1.1988,-11.1562,1000.4431,weave,107.1
1786,2076242,0.0605,0.1432,1.0407,1.4175,0.5512,-12.3112,1000.4446,weave,107.16
1787,2076302,0.0572,0.2591,1.0287,0.665,0.4112,-12.8188,1000.4548,weave,107.22
1788,2076362,0.0371,0.1254,0.9594,1.4963,-2.2225,-14.21,1000.467,weave,107.28
1789,2076422,0.0079,0.2162,0.9426,0.595,-1.9162,-15.0588,1000.4558,weave,107.34
1790,2076482,0.0176,0.1535,1.04,-0.035,-0.0787,-15.33,1000.4553,weave,107.4
1791,2076542,-0.0346,0.2211,0.9193,0.175,0.8225,-16.5725,1000.4529,weave,107.46
1792,2076602,0.0647,0.1369,1.008,-0.7437,-0.5075,-17.0537,1000.4438,weave,107.52
1793,2076662,0.0478,0.2152,1.0088,1.1113,-0.7962,-17.535,1000.46,weave,107.58
1794,2076722,0.0461,0.218,0.985,0.6037,-0.9712,-18.1038,1000.4651,weave,107.64
1795,2076782,0.0137,0.205,0.9465,-0.8313,-1.61,-18.0688,1000.4709,weave,107.7
1796,2076842,0.0398,0.196,0.9364,-0.8838,-1.4262,-19.3113,1000.469,weave,107.76
1797,2076902,0.0079,0.2137,0.9496,-0.6562,1.2075,-18.9088,1000.4695,weave,107.82
1798,2076962,0.1001,0.2675,1.0316,-0.5163,1.4787,-19.25,1000.4934,weave,107.88
1799,2077022,0.0589,0.1365,1.0369,-0.735,-0.3325,-19.425,1000.4749,weave,107.94
1800,2077082,0.0493,0.2356,1.0229,-0.0787,-2.0475,-19.285,1000.4727,weave,108.0
1801,2077142,0.0368,0.2088,1.0192,-0.2887,-1.3475,-19.565,1000.4697,weave,108.06
1802,2077202,0.0235,0.2073,1.0149,0.3237,1.4438,-19.8713,1000.4714,weave,108.12
1803,2077262,0.0142,0.2369,0.9964,-1.12,-1.6187,-20.6938,1000.4761,weave,108.18
1804,2077322,0.0554,0.0997,1.0108,0.3237,-0.5425,-19.2325,1000.4761,weave,108.24
1805,2077382,0.0468,0.2333,1.0204,1.155,0.3675,-20.0112,1000.4792,weave,108.3
1806,2077442,-0.0224,0.146,0.9884,0.63,2.2225,-19.88,1000.4807,weave,108.36
1807,2077502,-0.0212,0.2023,0.9458,0.5163,1.2337,-20.2038,1000.4978,weave,108.42
1808,2077562,0.0393,0.2296,1.0057,1.085,-1.9775,-20.1513,1000.499,weave,108.48
1809,2077622,0.007,0.1978,0.9079,0.2975,-1.33,-19.6525,1000.5046,weave,108.54
1810,2077682,0.014,0.163,0.9325,0.245,-0.98,-19.495,1000.4971,weave,108.6
1811,2077742,0.0736,0.2052,1.0124,-0.665,-1.54,-18.8825,1000.5061,weave,108.66
1812,2077802,-0.0117,0.1972,0.9718,-0.6475,0.7088,-18.1912,1000.5015,weave,108.72
1813,2077862,0.0367,0.0913,1.0675,0.175,1.9338,-17.7013,1000.5081,weave,108.78
1814,2077922,0.0161,0.0991,0.9354,-1.1463,-0.6388,-17.0713,1000.4905,weave,108.84
1815,2077982,-0.0039,0.1207,1.0026,0.0262,0.8925,-16.0387,1000.4949,weave,108.9
1816,2078042,0.0269,0.0811,1.0297,1.155,0.105,-14.7525,1000.4851,weave,108.96
1817,2078102,0.0768,0.1128,1.0018,-0.8487,-1.4,-14.5162,1000.4856,weave,109.02
1818,2078162,0.0376,0.1496,0.9833,0.35,0.0,-13.5363,1000.4729,weave,109.08
1819,2078222,-0.0014,0.115,0.8885,0.3675,-1.4,-13.23,1000.467,weave,109.14
1820,2078282,0.0508,0.1259,1.0057,-0.35,-0.7788,-12.425,1000.4707,weave,109.2
1821,2078342,0.0117,0.1328,1.0533,0.6388,-0.56,-12.0837,1000.4976,weave,109.26
1822,2078402,0.0066,0.1003,0.9824,-0.4638,-0.2362,-12.0138,1000.4895,weave,109.32
1823,2078462,0.0156,0.109,0.9382,-1.4262,0.4288,-11.6462,1000.4766,weave,109.38
1824,2078522,0.02,0.1529,0.9868,-1.925,0.455,-11.1388,1000.4829,weave,109.44
1825,2078582,0.0415,0.131,1.0214,-0.3237,-0.98,-11.0075,1000.4768,weave,109.5
1826,2078642,-0.0087,0.1158,0.9479,-0.8138,0.91,-10.92,1000.4863,weave,109.56
1827,2078702,0.0188,0.1235,0.8597,-1.82,-0.8487,-10.8588,1000.4922,weave,109.62
1828,2078762,-0.0081,0.0249,0.9593,-0.6212,0.945,-10.045,1000.4934,weave,109.68
1829,2078822,0.006,0.0527,0.9667,0.4025,-1.4,-9.5725,1000.4873,weave,109.74
1830,2078882,0.0293,0.0522,0.9805,-1.2687,-1.19,-8.6012,1000.501,weave,109.8
1831,2078942,0.0245,0.0889,1.034,-0.6737,0.3237,-7.945,1000.5161,weave,109.86
1832,2079002,0.0266,0.039,0.9911,-0.805,0.8662,-7.0788,1000.522,weave,109.92
1833,2079062,0.0337,0.0278,1.0288,-1.4525,-0.9887,-5.8538,1000.5227,weave,109.98
1834,2079122,-0.0137,0.0195,0.946,-0.6388,0.1925,-4.9262,1000.5266,weave,110.04
1835,2079182,0.0493,-0.0207,1.0243,-0.6562,-0.875,-3.6575,1000.52,weave,110.1
1836,2079242,0.0164,-0.0117,1.026,-1.2862,0.2362,-3.115,1000.5271,weave,110.16
1837,2079302,0.004,-0.0137,1.0008,-0.875,0.8838,-1.9863,1000.5156,weave,110.22
1838,2079362,-0.0146,-0.0444,0.996,0.6125,1.3913,-0.6388,1000.5234,weave,110.28
1839,2079422,0.0542,0.011,0.9763,-1.0675,-0.6388,0.1663,1000.5266,weave,110.34
1840,2079482,0.0049,-0.042,0.9989,-0.6913,-0.6562,0.8487,1000.5278,weave,110.4
1841,2079542,0.0304,-0.0131,1.0431,1.1463,-0.0262,3.3863,1000.5078,weave,110.46
1842,2079602,-0.0005,-0.0736,0.9698,-0.595,-0.8487,3.6225,1000.5212,weave,110.52
1843,2079662,0.0459,-0.0198,1.0449,-1.5575,0.525,5.39,1000.5227,weave,110.58
1844,2079722,0.0173,-0.0859,0.993,-0.6737,-0.6913,6.2475,1000.5225,weave,110.64
1845,2079782,0.0127,-0.144,0.9863,-1.0412,-0.035,7.1312,1000.5186,weave,110.7
1846,2079842,0.0691,-0.0946,1.007,-0.4025,-1.435,8.0675,1000.5173,weave,110.76
1847,2079902,-0.0073,-0.0966,1.0216,0.2625,0.0787,8.68,1000.5134,weave,110.82
1848,2079962,-0.0281,-0.1505,1.0051,1.47,0.14,9.135,1000.5144,weave,110.88
1849,2080022,0.02,-0.1049,0.8597,0.6388,-3.0625,9.4412,1000.5225,weave,110.94
1850,2080082,-0.011,-0.0888,0.9168,0.8662,0.84,10.0363,1000.519,weave,111.0
1851,2080142,0.0473,-0.0954,0.9943,1.4875,-0.4812,10.395,1000.5166,weave,111.06
1852,2080202,-0.0124,-0.1093,0.993,0.385,0.5512,10.2725,1000.5298,weave,111.12
1853,2080262,0.0285,-0.0942,1.013,0.63,1.4088,10.675,1000.519,weave,111.18
1854,2080322,0.0198,-0.083,0.9924,-0.6562,-0.2537,11.5413,1000.5071,weave,111.24
1855,2080382,-0.0273,-0.1469,0.8969,-0.2975,0.9975,11.3313,1000.5281,weave,111.3
1856,2080442,0.0481,-0.0917,1.0269,0.2275,-0.7262,11.7425,1000.5188,weave,111.36
1857,2080502,0.0415,-0.0888,1.1098,-0.1225,0.455,12.9587,1000.5166,weave,111.42
1858,2080562,0.0346,-0.0947,0.9089,-1.1287,0.9275,13.405,1000.5195,weave,111.48
1859,2080622,-0.01,-0.1135,0.9042,0.5775,-1.5225,13.6587,1000.53,weave,111.54
1860,2080682,0.0631,-0.1326,1.0863,1.4088,0.0175,14.5337,1000.4915,weave,111.6
1861,2080742,0.0476,-0.1213,1.016,-0.035,-1.61,14.5688,1000.5095,weave,111.66
1862,2080802,-0.0175,-0.1454,1.0011,0.9625,-0.035,14.9625,1000.5134,weave,111.72
1863,2080862,-0.05,-0.1393,0.8955,0.8925,-2.0825,14.5513,1000.5056,weave,111.78
1864,2080922,-0.0022,-0.0984,0.9357,0.6388,0.4725,15.5138,1000.5232,weave,111.84
1865,2080982,0.1454,-0.1408,1.0509,0.3237,-2.0825,15.365,1000.5056,weave,111.9
1866,2081042,0.0307,-0.1169,0.9811,0.4638,-1.0938,15.9775,1000.4944,weave,111.96
1867,2081102,0.0354,-0.1233,1.0011,1.9425,-0.945,16.1,1000.4863,weave,112.02
1868,2081162,0.0151,-0.1432,0.9801,1.7413,2.0038,16.3363,1000.4885,weave,112.08
1869,2081222,0.0149,-0.1264,0.9658,0.7525,-1.0237,16.5025,1000.5142,weave,112.14
1870,2081282,0.0837,-0.1615,1.0885,-0.6475,-1.3388,16.905,1000.5007,weave,112.2
1871,2081342,0.0145,-0.0886,0.9145,-0.5863,-0.2188,16.94,1000.4736,weave,112.26
1872,2081402,0.063,-0.1252,1.0119,-0.3938,0.0875,16.7038,1000.49,weave,112.32
1873,2081462,0.0187,-0.1625,0.9785,0.9887,1.0063,16.765,1000.4956,weave,112.38
1874,2081522,0.042,-0.1423,0.9908,0.4812,1.3737,17.0888,1000.5117,weave,112.44
1875,2081582,0.0212,-0.1472,0.9961,0.7,-0.035,17.185,1000.5071,weave,112.5
1876,2081642,0.0784,-0.1299,0.9941,1.8025,0.5688,17.0012,1000.5232,weave,112.56
1877,2081702,0.0814,-0.1516,1.0105,0.1575,0.3938,16.4412,1000.4978,weave,112.62
1878,2081762,0.059,-0.1466,1.0553,1.1113,-0.1225,16.2838,1000.5249,weave,112.68
1879,2081822,0.0594,-0.1271,0.9858,0.84,0.2188,16.66,1000.5112,weave,112.74
1880,2081882,0.0202,-0.1793,0.8435,-0.3325,0.7788,16.5987,1000.5103,weave,112.8
1881,2081942,0.0376,-0.1213,0.8718,1.0762,0.0437,16.1787,1000.509,weave,112.86
1882,2082002,0.0468,-0.1349,0.9484,1.05,0.665,16.0387,1000.4875,weave,112.92
1883,2082062,0.0777,-0.1617,0.9797,1.1287,0.2537,15.8112,1000.4897,weave,112.98
1884,2082122,0.1144,-0.0922,1.0946,0.7175,1.2337,15.6012,1000.5042,weave,113.04
1885,2082182,0.0561,-0.0919,0.9293,0.4025,0.56,15.0238,1000.4985,weave,113.1
1886,2082242,0.0404,-0.0642,0.9403,0.5863,-0.1225,14.4637,1000.5015,weave,113.16
1887,2082302,0.1127,-0.061,1.1492,1.295,-0.5163,13.3438,1000.4951,weave,113.22
1888,2082362,0.0251,-0.0317,0.9532,0.595,1.1025,12.5125,1000.5049,weave,113.28
1889,2082422,0.018,-0.0983,0.9428,0.9187,0.4112,11.795,1000.4895,weave,113.34
1890,2082482,0.0454,-0.0371,1.0394,0.805,0.7437,11.6987,1000.4944,weave,113.4
1891,2082542,0.0596,-0.0476,1.0141,0.4375,0.735,11.4362,1000.467,weave,113.46
1892,2082602,0.0319,-0.12,0.9733,0.7437,1.6712,11.0688,1000.4934,weave,113.52
1893,2082662,0.0544,-0.1149,0.957,-0.2188,0.2537,10.9637,1000.4722,weave,113.58
1894,2082722,0.0466,-0.0429,0.9359,0.9975,-0.0437,10.115,1000.4683,weave,113.64
1895,2082782,0.0593,-0.0501,0.9518,1.1638,-0.49,9.415,1000.4553,weave,113.7
1896,2082842,0.0632,-0.0471,0.9262,0.385,0.245,8.2513,1000.4631,weave,113.76
1897,2082902,0.0839,0.0705,1.07,1.54,0.9887,7.4988,1000.4868,weave,113.82
1898,2082962,0.0447,-0.0173,1.0573,1.7675,-0.1925,6.5712,1000.4744,weave,113.88
1899,2083022,0.0473,0.0371,0.9636,0.9712,0.105,5.2325,1000.4761,weave,113.94
1900,2083082,0.0886,-0.0127,1.0324,0.3413,0.7788,4.9088,1000.4729,weave,114.0
1901,2083142,0.0348,0.0648,0.9806,0.8925,2.0213,3.7887,1000.4729,weave,114.06
1902,2083202,0.0766,0.0207,1.0047,1.3125,-0.5337,3.0013,1000.4792,weave,114.12
1903,2083262,0.0293,0.0212,0.9698,1.4612,-0.9013,1.9863,1000.4839,weave,114.18
1904,2083322,0.0459,-0.0323,1.0204,0.35,0.3063,1.8288,1000.4851,weave,114.24
1905,2083382,0.0398,0.0204,0.9731,1.12,-0.0613,1.3212,1000.4902,weave,114.3
1906,2083442,0.0229,0.0676,0.934,1.6625,0.2713,0.7088,1000.4946,weave,114.36
1907,2083502,0.0695,0.0246,0.9995,-0.175,-1.5225,-0.4025,1000.47,weave,114.42
1908,2083562,0.064,0.038,1.0263,0.3762,-0.6388,-0.7262,1000.4761,weave,114.48
1909,2083622,0.0681,0.0847,1.0258,0.4112,0.3413,-1.4175,1000.4907,weave,114.54
1910,2083682,0.0866,0.0485,1.0421,0.9975,-0.0962,-2.2487,1000.4814,weave,114.6
1911,2083742,0.0367,0.0731,0.9534,1.2337,-0.5163,-3.1937,1000.4971,weave,114.66
1912,2083802,0.0617,0.0842,1.0169,2.345,1.12,-3.325,1000.4961,weave,114.72
1913,2083862,0.051,0.0334,0.9984,0.2275,-0.6913,-4.0862,1000.4934,weave,114.78
1914,2083922,0.0503,0.0572,0.9765,1.4262,0.595,-4.41,1000.498,weave,114.84
1915,2083982,0.0459,0.0834,1.0241,1.1287,0.91,-5.3725,1000.5012,weave,114.9
1916,2084042,0.06,0.1052,0.976,0.4288,1.435,-5.9412,1000.4905,weave,114.96
1917,2084102,0.0903,0.085,0.9997,1.4963,-0.7875,-6.86,1000.4873,weave,115.02
1918,2084162,0.0634,0.1112,0.9917,1.085,0.7262,-7.7525,1000.4858,weave,115.08
1919,2084222,0.0406,0.07,0.9711,0.7,0.665,-8.4087,1000.4939,weave,115.14
1920,2084282,0.0673,0.1071,1.0014,0.0787,0.6825,-8.61,1000.4885,weave,115.2
1921,2084342,0.0824,0.1184,1.0446,-0.3762,-0.4025,-9.2925,1000.5076,weave,115.26
1922,2084402,0.0781,0.1163,0.9587,0.5075,-0.1925,-10.185,1000.4934,weave,115.32
1923,2084462,0.0947,0.1273,1.0346,0.0437,0.9712,-10.5525,1000.4956,weave,115.38
1924,2084522,0.0467,0.1672,1.0196,0.945,0.2188,-11.2875,1000.5061,weave,115.44
1925,2084582,0.0913,0.1042,0.9864,0.4462,-0.2625,-11.5413,1000.4973,weave,115.5
1926,2084642,0.1056,0.1593,1.0748,0.1925,0.2975,-12.0837,1000.5024,weave,115.56
1927,2084702,0.0417,0.1129,0.973,-0.4288,0.1138,-12.4688,1000.5222,weave,115.62
1928,2084762,0.0537,0.1177,0.9919,-0.1838,0.0262,-12.6088,1000.5327,weave,115.68
1929,2084822,0.0697,0.111,0.9593,0.0175,-0.0525,-12.9062,1000.5208,weave,115.74
1930,2084882,0.0614,0.1488,1.0243,0.3325,0.3587,-13.44,1000.5288,weave,115.8
1931,2084942,0.0908,0.1391,1.0089,1.015,-0.9275,-13.51,1000.5254,weave,115.86
1932,2085002,0.0976,0.1482,1.0112,0.9013,0.3063,-13.6587,1000.5332,weave,115.92
1933,2085062,0.0675,0.1362,0.9792,0.805,0.2362,-14.1488,1000.5391,weave,115.98
1934,2085122,0.0916,0.1013,1.0041,0.7788,-0.9538,-14.0875,1000.5264,weave,116.04
1935,2085182,0.0756,0.1208,1.0077,1.0237,0.2625,-14.49,1000.5273,weave,116.1
1936,2085242,0.0911,0.1141,1.0548,0.07,-0.14,-13.8337,1000.5354,weave,116.16
1937,2085302,0.0583,0.1113,0.9609,0.2013,-0.595,-14.175,1000.5413,weave,116.22
1938,2085362,0.0649,0.1119,0.9872,-0.105,-0.8662,-14.1575,1000.5398,weave,116.28
1939,2085422,0.0564,0.1129,0.9704,-0.98,-0.63,-14.875,1000.5408,weave,116.34
1940,2085482,0.0713,0.1386,1.0078,0.2713,0.07,-14.8925,1000.5435,weave,116.4
1941,2085542,0.0432,0.1261,0.9633,0.5337,0.1225,-15.3475,1000.5471,weave,116.46
1942,2085602,0.0796,0.1545,1.0233,0.4025,-0.0437,-15.6187,1000.5537,weave,116.52
1943,2085662,0.0528,0.1235,0.9753,-0.1312,-0.7,-15.1725,1000.5608,weave,116.58
1944,2085722,0.0347,0.1241,0.9504,-0.1138,-0.0962,-15.6275,1000.5583,weave,116.64
1945,2085782,0.0436,0.1305,0.9555,0.4112,-1.3038,-15.6888,1000.541,weave,116.7
1946,2085842,0.0708,0.1276,1.0338,-0.1138,-0.6913,-15.5487,1000.5496,weave,116.76
1947,2085902,0.0361,0.1053,0.9618,0.1575,-1.0762,-15.7587,1000.5571,weave,116.82
1948,2085962,0.0903,0.1296,1.0507,-2.0125,0.175,-15.4613,1000.554,weave,116.88
1949,2086022,0.0342,0.1271,0.9631,-0.0525,-0.5512,-16.0212,1000.5454,weave,116.94
1950,2086082,0.0466,0.1574,0.9621,0.525,-0.5425,-16.4062,1000.5439,weave,117.0
1951,2086142,0.0859,0.1581,1.0712,-0.385,-1.1988,-16.4412,1000.5623,weave,117.06
1952,2086202,0.0565,0.1894,1.0409,-0.8662,-0.2625,-16.5287,1000.5681,weave,117.12
1953,2086262,0.0283,0.1115,1.027,-0.6212,-0.49,-16.275,1000.5696,weave,117.18
1954,2086322,0.0085,0.0829,0.9536,-0.3237,-0.175,-16.1175,1000.5596,weave,117.24
1955,2086382,0.0239,0.1052,0.9587,-2.1962,-1.3212,-16.4675,1000.5615,weave,117.3
1956,2086442,0.0276,0.1557,0.9465,-0.2188,-1.3913,-16.3363,1000.5623,weave,117.36
1957,2086502,0.0163,0.1215,0.9676,0.35,-0.0437,-16.5812,1000.5579,weave,117.42
1958,2086562,0.0115,0.1188,0.9707,-0.4375,-0.21,-16.6688,1000.5659,weave,117.48
1959,2086622,0.0393,0.1337,1.0271,-0.4988,-0.9625,-16.4937,1000.5635,weave,117.54
1960,2086682,0.0359,0.1193,1.0024,1.2687,0.1138,-16.4412,1000.5601,weave,117.6
1961,2086742,-0.0148,0.1042,0.967,1.5662,0.245,-16.4062,1000.5715,weave,117.66
1962,2086802,0.0378,0.1168,0.9865,0.805,-2.1962,-16.7563,1000.573,weave,117.72
1963,2086862,-0.0134,0.1156,0.9445,1.05,-1.4963,-16.3013,1000.5796,weave,117.78
1964,2086922,-0.0154,0.0988,0.9677,0.5863,-1.7062,-16.5462,1000.563,weave,117.84
1965,2086982,0.0629,0.1352,1.0241,1.2075,-0.945,-16.4762,1000.5781,weave,117.9
1966,2087042,0.0276,0.1339,0.9835,-1.2687,-1.2075,-16.4412,1000.5762,weave,117.96
1967,2087102,-0.0071,0.1193,0.9216,-1.2075,-1.3038,-16.6075,1000.5613,weave,118.02
1968,2087162,0.0454,0.1342,1.0108,-0.7788,0.5075,-16.7213,1000.5737,weave,118.08
1969,2087222,0.0191,0.1252,1.0373,-0.8487,-0.3237,-17.2288,1000.5608,weave,118.14
1970,2087282,0.06,0.1665,0.9948,-1.6712,1.5925,-16.7563,1000.5718,weave,118.2
1971,2087342,0.0345,0.1028,1.0063,-2.0563,1.8375,-16.6863,1000.5601,weave,118.26
1972,2087402,0.0081,0.1176,0.9462,0.7262,1.2075,-16.8175,1000.5637,weave,118.32
1973,2087462,0.0196,0.0866,0.998,1.0325,-0.875,-17.2638,1000.5586,weave,118.38
1974,2087522,-0.0144,0.0712,0.9672,3.15,1.1988,-17.4125,1000.5603,weave,118.44
1975,2087582,-0.019,0.1163,0.9633,0.4462,0.035,-17.2113,1000.5671,weave,118.5
1976,2087642,0.0088,0.1291,0.9875,0.3063,-0.9975,-17.1325,1000.5676,weave,118.56
1977,2087702,0.0071,0.1767,0.9352,-0.84,-2.1788,-16.9487,1000.5708,weave,118.62
1978,2087762,0.0031,0.131,0.9992,-1.8987,-2.17,-17.36,1000.5637,weave,118.68
1979,2087822,0.0351,0.1291,1.0204,-1.0325,-0.0787,-17.8062,1000.564,weave,118.74
1980,2087882,0.0173,0.1566,0.9706,-1.33,0.3938,-17.9463,1000.5627,weave,118.8
1981,2087942,0.0427,0.1767,1.0461,-2.205,0.7262,-17.1938,1000.5652,weave,118.86
1982,2088002,0.0473,0.0927,0.9933,-0.63,-0.0088,-17.745,1000.5645,weave,118.92
1983,2088062,0.0153,0.1147,0.995,0.3587,0.5337,-18.165,1000.5757,weave,118.98
1984,2088122,0.0035,0.0908,1.0267,1.33,1.1113,-17.6313,1000.5642,weave,119.04
1985,2088182,0.0131,0.1159,0.9838,-0.0088,0.8487,-17.6313,1000.5674,weave,119.1
1986,2088242,0.0137,0.1156,0.926,1.5225,-0.665,-17.255,1000.5625,weave,119.16
1987,2088302,0.0077,0.1183,0.9241,2.0825,0.875,-18.1038,1000.572,weave,119.22
1988,2088362,-0.0076,0.1091,0.9054,1.3388,1.0237,-18.0688,1000.5737,weave,119.28
1989,2088422,0.0145,0.1801,1.0102,0.0787,1.1812,-18.0163,1000.5696,weave,119.34
1990,2088482,0.0132,0.1993,0.9963,-1.1463,0.035,-17.64,1000.5725,weave,119.4
1991,2088542,0.0066,0.1423,0.9616,-1.855,-0.945,-17.7275,1000.5669,weave,119.46
1992,2088602,0.0625,0.1276,1.0433,-1.4438,-0.8925,-18.3487,1000.575,weave,119.52
1993,2088662,0.0226,0.1344,1.03,-0.8138,0.35,-18.2175,1000.5825,weave,119.58
1994,2088722,-0.0245,0.1193,0.9187,-0.5512,-0.5075,-18.2962,1000.5889,weave,119.64
1995,2088782,0.011,0.1281,1.023,-0.2713,0.735,-17.9025,1000.5801,weave,119.7
1996,2088842,0.0351,0.123,1.0065,-1.05,-0.4725,-17.8937,1000.5776,weave,119.76
1997,2088902,0.0332,0.1161,0.9537,-0.6825,-0.1575,-17.7887,1000.5889,weave,119.82
1998,2088962,0.0245,0.139,0.9901,-1.1812,-1.7587,-18.4188,1000.5908,weave,119.88
1999,2089022,0.0449,0.1328,0.9922,-0.2537,-0.3237,-18.305,1000.5774,weave,119.94
2000,2089082,0.0053,0.0952,1.0066,0.7437,0.07,-18.76,1000.5659,weave,120.0
2001,2089142,0.0241,0.0854,0.9359,1.4525,-1.925,-18.97,1000.5862,weave,120.06
2002,2089202,0.0624,0.1404,0.9999,0.8575,-0.5075,-18.76,1000.572,weave,120.12
2003,2089262,0.0498,0.174,0.9196,0.2713,-1.82,-19.1887,1000.5845,weave,120.18
2004,2089322,0.0723,0.1596,0.965,1.3388,-1.6975,-19.4163,1000.5837,weave,120.24
2005,2089382,0.0472,0.1524,0.9138,-0.4375,-0.6475,-19.5387,1000.5728,weave,120.3
2006,2089442,0.0481,0.1711,1.027,-0.3237,-0.28,-19.7663,1000.5823,weave,120.36
2007,2089502,0.0466,0.1869,0.9609,0.6388,-0.3675,-20.0987,1000.5928,weave,120.42
2008,2089562,0.0439,0.124,0.9887,-1.4963,-0.6388,-20.335,1000.5891,weave,120.48
2009,2089622,0.0178,0.144,0.9389,-1.1375,-1.1812,-20.37,1000.5835,weave,120.54
2010,2089682,0.0859,0.1611,1.0363,-0.6913,-1.7325,-20.2388,1000.5791,weave,120.6
2011,2089742,0.042,0.1362,1.0504,-0.6212,1.0675,-19.9587,1000.5818,weave,120.66
2012,2089802,0.0083,0.1496,0.9301,-0.7613,0.0962,-20.2038,1000.5884,weave,120.72
2013,2089862,0.0544,0.1391,1.0167,-1.015,-0.5163,-20.23,1000.5881,weave,120.78
2014,2089922,0.022,0.1108,0.9438,0.0262,-0.28,-19.9062,1000.592,weave,120.84
2015,2089982,0.0539,0.1402,0.9955,-0.7788,-0.9538,-20.0287,1000.6023,weave,120.9
2016,2090042,0.0503,0.1315,0.9724,1.0237,-0.98,-20.2738,1000.6013,weave,120.96
2017,2090102,0.0563,0.1057,0.9789,0.5075,-1.8813,-20.3175,1000.592,weave,121.02
2018,2090162,0.0436,0.1796,0.9965,0.3762,-0.455,-19.6612,1000.592,weave,121.08
2019,2090222,0.0069,0.1186,0.9209,-0.3413,-1.2687,-19.9675,1000.592,weave,121.14
2020,2090282,0.0451,0.1635,0.9401,0.455,-0.6388,-19.0925,1000.6025,weave,121.2
2021,2090342,0.0574,0.1628,1.0111,0.3762,-1.3212,-19.74,1000.6045,weave,121.26
2022,2090402,0.0256,0.1218,0.9821,-0.0875,0.9275,-19.8188,1000.5964,weave,121.32
2023,2090462,0.0527,0.1452,0.9836,-0.2713,0.2625,-19.9412,1000.5906,weave,121.38
2024,2090522,0.0493,0.1557,0.9614,0.21,0.2537,-19.3025,1000.5994,weave,121.44
2025,2090582,0.0958,0.1615,1.0538,-0.2275,-1.4438,-19.6963,1000.6016,weave,121.5
2026,2090642,0.0725,0.1713,0.9789,-1.9162,0.1925,-19.5912,1000.6008,weave,121.56
2027,2090702,0.01,0.1491,0.9445,0.49,-0.4025,-19.775,1000.6001,weave,121.62
2028,2090762,0.0725,0.1285,0.997,0.2713,-1.9512,-19.53,1000.6016,weave,121.68
2029,2090822,0.0495,0.1342,0.9814,1.2075,-0.4025,-19.5562,1000.5962,weave,121.74
2030,2090882,0.0794,0.124,0.9426,-0.0088,-1.0588,-19.3725,1000.6069,weave,121.8
2031,2090942,0.0561,0.1296,0.9319,0.9625,-0.5075,-19.1537,1000.5938,weave,121.86
2032,2091002,0.0708,0.1276,0.9862,0.665,-0.4025,-19.04,1000.5962,weave,121.92
2033,2091062,0.0767,0.1264,1.0346,0.2713,0.0787,-19.0487,1000.5964,weave,121.98
2034,2091122,0.0415,0.1308,0.9265,-0.1312,-0.28,-19.0925,1000.5886,weave,122.04
2035,2091182,0.0915,0.1432,1.0114,-0.0175,0.35,-19.2062,1000.5903,weave,122.1
2036,2091242,0.1021,0.0754,1.0728,2.0825,1.0588,-19.04,1000.5933,weave,122.16
2037,2091302,0.0245,0.1265,1.0034,1.6537,0.9625,-19.1712,1000.6082,weave,122.22
2038,2091362,0.0479,0.1637,0.9977,0.6737,0.4112,-19.0575,1000.594,weave,122.28
2039,2091422,0.0531,0.1401,0.9247,0.3237,0.4375,-18.5588,1000.5972,weave,122.34
2040,2091482,0.0296,0.1581,1.0368,1.0063,1.8463,-19.0837,1000.6033,weave,122.4
2041,2091542,0.0497,0.1657,0.9457,1.0063,-0.6562,-20.0287,1000.6025,weave,122.46
2042,2091602,0.0651,0.116,0.9967,1.3913,0.8487,-20.0287,1000.5801,weave,122.52
2043,2091662,0.0234,0.1784,0.9847,1.1812,0.525,-20.685,1000.583,weave,122.58
2044,2091722,0.0393,0.1807,0.9846,0.7088,-0.49,-21.1488,1000.5964,weave,122.64
2045,2091782,0.0373,0.1579,0.9811,0.35,-0.2362,-21.2188,1000.5986,weave,122.7
2046,2091842,0.0481,0.1717,1.0121,-0.945,-0.8838,-21.56,1000.5876,weave,122.76
2047,2091902,-0.0088,0.2126,0.9296,-1.855,-1.0675,-22.5312,1000.5869,weave,122.82
2048,2091962,0.0148,0.1981,0.937,-0.2975,0.63,-22.9513,1000.5903,weave,122.88
2049,2092022,0.0018,0.1413,1.0211,-0.5688,1.3388,-23.38,1000.594,weave,122.94
2050,2092082,-0.002,0.1935,1.003,-0.5163,-0.77,-24.29,1000.5908,weave,123.0
2051,2092142,0.0239,0.2184,0.9981,0.4112,0.525,-23.8962,1000.5969,weave,123.06
