,timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec,segment_id,segment_time_sec
125,574142,-0.0026,0.0598,1.0458,0.1138,1.5488,0.0787,1000.9507,right_turn,11.64,1,0.6
126,574202,0.0081,0.0486,1.0099,0.3413,-0.1838,-0.2537,1000.9424,right_turn,11.7,1,0.66
127,574262,0.0115,0.0911,1.0434,0.945,-1.0762,-0.4812,1000.9536,right_turn,11.76,1,0.72
128,574322,0.0437,0.1371,0.9928,-1.3038,-1.4787,-0.9887,1000.9436,right_turn,11.82,1,0.78
129,574382,-0.0296,0.0424,0.9279,0.0088,0.21,-1.9775,1000.9475,right_turn,11.88,1,0.84
130,574442,0.0185,0.0398,0.9983,0.8313,1.575,-2.8175,1000.9492,right_turn,11.94,1,0.9
131,574502,0.0291,0.1379,1.0614,2.5287,-0.6037,-3.3512,1000.9407,right_turn,12.0,1,0.96
132,574562,0.0239,0.0944,0.9818,0.805,0.6475,-3.92,1000.9368,right_turn,12.06,1,1.02
133,574622,0.0239,0.0971,0.9113,-0.455,-1.7763,-4.4275,1000.9419,right_turn,12.12,1,1.08
134,574682,0.04,0.0946,0.9813,0.2887,-0.8487,-4.9525,1000.9395,right_turn,12.18,1,1.14
135,574742,0.0173,0.1424,0.984,1.3212,-0.84,-6.5012,1000.9377,right_turn,12.24,1,1.2
136,574802,0.0913,0.12,1.0363,0.8487,2.0475,-7.4375,1000.9351,right_turn,12.3,1,1.26
137,574862,-0.0332,0.0512,0.9548,-0.14,1.3737,-8.2338,1000.9324,right_turn,12.36,1,1.32
138,574922,-0.0137,0.1005,0.9897,0.8925,1.26,-8.9075,1000.9326,right_turn,12.42,1,1.38
139,574982,0.0273,0.0769,1.0085,1.8987,0.175,-9.7475,1000.9336,right_turn,12.48,1,1.44
140,575042,-0.0056,0.047,0.936,0.595,-1.0938,-9.9137,1000.9365,right_turn,12.54,1,1.5
141,575102,0.0171,0.142,0.9631,0.7088,-0.8575,-11.7338,1000.9421,right_turn,12.6,1,1.56
142,575162,0.0425,0.1387,0.9806,0.4112,-2.1437,-12.6263,1000.9397,right_turn,12.66,1,1.62
143,575222,0.0302,0.1532,0.9811,0.63,-1.54,-14.1138,1000.9319,right_turn,12.72,1,1.68
144,575282,0.0498,0.1974,1.0224,0.4288,-2.7912,-15.085,1000.9397,right_turn,12.78,1,1.74
145,575342,0.0806,0.2453,1.0834,1.61,1.1988,-15.8112,1000.938,right_turn,12.84,1,1.8
146,575402,0.0739,0.1896,0.9896,-1.0762,-1.3913,-17.3512,1000.9336,right_turn,12.9,1,1.86
