timestamp,a_x,a_y,a_z,dps_x,dps_y,dps_z,pressure,target,time_sec
4327202,-0.0644,-0.039,0.8792,0.3413,-0.56,-0.1225,996.6189,constant_speed,2908.44
4327262,0.0735,-0.0112,1.0932,2.065,0.7788,0.1312,996.5923,constant_speed,2908.5
4327322,0.0204,-0.0659,1.0285,-0.77,2.8175,0.0875,996.6172,constant_speed,2908.56
4327382,-0.0405,0.0215,0.8886,-1.3475,1.4787,0.3762,996.6782,constant_speed,2908.62
4327442,0.0173,0.0127,0.9667,1.085,1.7675,-0.2975,996.7139,constant_speed,2908.68
4327502,-0.0052,-0.0985,0.9094,-0.175,0.07,0.4812,996.6855,constant_speed,2908.74
4327562,-0.0517,-0.0123,0.9872,0.2275,-0.8225,0.1138,996.6692,constant_speed,2908.8
4327622,0.0825,0.0095,1.0419,1.47,-1.9512,0.1225,996.6667,constant_speed,2908.86
4327682,0.0496,-0.0293,1.1143,0.0088,-0.2975,0.6388,996.7229,constant_speed,2908.92
4327742,-0.0375,0.0125,0.9267,-0.6125,1.8987,0.2975,996.7075,constant_speed,2908.98
4327802,-0.0132,0.0102,0.8359,1.1287,2.0563,-0.105,996.7263,constant_speed,2909.04
4327862,-0.0342,-0.0526,0.8959,-0.3587,0.3587,0.7613,996.7222,constant_speed,2909.1
4327922,0.0129,0.007,1.0006,-0.6737,-0.9887,0.2275,996.6936,constant_speed,2909.16
4327982,0.1008,0.0559,1.158,2.1175,-1.19,0.2362,996.6348,constant_speed,2909.22
4328042,-0.0528,-0.081,0.9309,-0.1225,5.285,0.3938,996.5632,constant_speed,2909.28
4328102,-0.0454,-0.0479,0.7749,-1.7675,-1.68,0.4462,996.6067,constant_speed,2909.34
4328162,-0.018,-0.0401,1.0009,1.7062,-3.6225,0.1925,996.6257,constant_speed,2909.4
4328222,0.0018,-0.108,1.076,-1.015,3.36,0.4988,996.6533,constant_speed,2909.46
4328282,0.0366,0.0171,0.9704,1.225,-2.9662,0.2188,996.5359,constant_speed,2909.52
4328342,0.0778,0.0606,0.9801,2.0125,-3.535,-0.0437,996.49,constant_speed,2909.58
4328402,0.0056,-0.0815,0.9378,-0.5512,-0.7962,0.2362,996.5571,constant_speed,2909.64
4328462,0.0163,0.0315,1.0514,-0.945,-0.2188,0.3063,996.5869,constant_speed,2909.7
4328522,0.0671,0.0556,1.0155,1.6187,0.9712,-0.1138,996.5989,constant_speed,2909.76
4328582,-0.0002,-0.1569,0.9858,0.245,0.0613,0.5337,996.5928,constant_speed,2909.82
4328642,0.0283,-0.0054,1.0091,-0.6913,-2.3363,0.3063,996.5925,constant_speed,2909.88
4328702,0.1078,0.121,1.2363,1.9425,-0.3325,-0.07,996.6406,constant_speed,2909.94
4328762,0.0007,-0.0886,0.9719,0.7262,2.1,0.1312,996.6335,constant_speed,2910.0
4328822,-0.0444,-0.0351,0.8869,-0.4462,-0.945,0.3675,996.6699,constant_speed,2910.06
4328882,0.0144,0.0522,0.9023,1.5575,-1.6275,0.175,996.6982,constant_speed,2910.12
4328942,0.0228,-0.0788,1.1028,0.91,-0.1925,0.3413,996.738,constant_speed,2910.18
4329002,0.0505,0.0425,1.1301,1.1812,2.6075,0.245,996.7024,constant_speed,2910.24
4329062,0.0375,0.0274,0.9885,0.385,0.42,0.315,996.676,constant_speed,2910.3
4329122,0.0009,-0.0881,1.0604,1.505,0.8313,0.4988,996.8323,constant_speed,2910.36
4329182,-0.0431,-0.0167,0.8957,-1.085,-0.35,0.35,996.781,constant_speed,2910.42
4329242,0.0617,0.0813,1.1675,1.4612,0.5337,0.385,996.6792,constant_speed,2910.48
4329302,0.0261,-0.0642,1.1976,0.4988,4.48,1.0412,996.6853,constant_speed,2910.54
4329362,-0.0478,-0.0159,0.876,-1.295,-2.5375,0.735,996.5818,constant_speed,2910.6
4329422,0.0684,-0.0186,0.9981,0.6125,0.35,0.4112,996.5107,constant_speed,2910.66
4329482,-0.0066,-0.1257,1.0553,0.2713,1.61,0.665,996.4932,constant_speed,2910.72
4329542,-0.0361,-0.079,0.8175,-1.5137,-1.225,0.8838,996.3879,constant_speed,2910.78
4329602,0.0928,0.06,1.0809,0.84,-3.5612,0.315,996.3755,constant_speed,2910.84
4329662,-0.0432,-0.0846,0.9604,1.6712,0.0,0.4725,996.3936,constant_speed,2910.9
4329722,0.0436,0.0049,1.0096,0.4288,0.0262,0.4375,996.4014,constant_speed,2910.96
4329782,0.0212,-0.0154,1.0594,0.7,1.19,0.595,996.2327,constant_speed,2911.02
4329842,0.0734,-0.0517,1.2235,0.3762,0.1663,1.1463,996.175,constant_speed,2911.08
4329902,0.0083,-0.0145,0.9382,-0.5337,-4.0425,0.6737,996.2952,constant_speed,2911.14
4329962,0.0566,0.1833,1.1778,0.8225,1.9338,1.2775,996.4863,constant_speed,2911.2
4330022,0.0959,0.051,1.3215,-1.75,5.95,0.455,996.447,constant_speed,2911.26
4330082,-0.0332,-0.0473,0.751,-1.9425,-2.3012,0.6737,996.4226,constant_speed,2911.32
4330142,0.0566,0.0378,1.143,-0.21,1.0063,-0.1312,996.5039,constant_speed,2911.38
4330202,-0.0026,-0.1793,0.9295,-0.7875,2.59,0.7175,996.3564,constant_speed,2911.44
4330262,0.0224,-0.0364,1.1685,-0.105,1.2337,1.4875,996.3582,constant_speed,2911.5
4330322,-0.0366,0.0278,0.8472,1.5575,-3.8588,0.4462,996.4429,constant_speed,2911.56
4330382,-0.0578,-0.0961,0.743,-2.6862,-1.8288,0.0262,996.5491,constant_speed,2911.62
4330442,0.0742,-0.0666,0.9557,-1.3737,-4.9,0.9538,996.5139,constant_speed,2911.68
4330502,0.0478,-0.0164,0.9963,0.2975,-0.7,0.0525,996.5312,constant_speed,2911.74
4330562,0.0578,-0.2457,0.917,-1.4088,1.7763,0.0875,996.4683,constant_speed,2911.8
4330622,0.02,0.0041,0.9801,-0.6737,-2.38,0.8925,996.5547,constant_speed,2911.86
4330682,0.0927,0.0309,1.2668,1.4612,0.0613,0.6475,996.6135,constant_speed,2911.92
4330742,-0.0781,-0.0509,0.9223,2.1613,5.3812,-0.245,996.5181,constant_speed,2911.98
4330802,-0.0108,0.0268,0.7745,0.8838,-1.6013,0.49,996.5615,constant_speed,2912.04
4330862,0.065,0.0032,0.923,-0.56,-1.3825,-0.3762,996.5625,constant_speed,2912.1
4330922,0.0771,-0.0905,1.0024,2.065,4.585,-0.35,996.5923,constant_speed,2912.16
4330982,0.055,0.0188,1.1258,1.0412,1.5575,0.455,996.5706,constant_speed,2912.22
4331042,0.1271,0.1028,1.1199,2.6512,-1.33,0.42,996.4976,constant_speed,2912.28
4331102,0.0328,0.0708,1.0978,0.6125,1.435,0.0262,996.5034,constant_speed,2912.34
4331162,-0.0183,-0.0728,0.7824,-2.5725,0.0437,0.3237,996.5002,constant_speed,2912.4
4331222,-0.0148,0.0318,0.8421,-2.3012,0.5425,-0.2537,996.5518,constant_speed,2912.46
4331282,-0.0619,-0.1884,0.8745,-0.8925,-0.385,0.1138,996.4954,constant_speed,2912.52
4331342,0.0475,-0.0243,1.089,0.7525,0.4112,0.0875,996.5625,constant_speed,2912.58
4331402,0.087,0.019,1.048,0.455,-1.3125,0.1138,996.5684,constant_speed,2912.64
4331462,0.0267,-0.0354,1.0114,2.0825,-0.1575,-0.0088,996.4863,constant_speed,2912.7
4331522,-0.0063,-0.042,0.6786,1.3825,1.33,0.49,996.5562,constant_speed,2912.76
4331582,0.0317,0.1269,1.0011,1.54,-0.9712,-0.0962,996.4822,constant_speed,2912.82
4331642,0.0592,-0.0137,1.1264,0.9712,1.6275,-0.0962,996.4771,constant_speed,2912.88
4331702,0.0534,-0.0935,1.1197,-1.925,-1.7413,1.0938,996.4863,constant_speed,2912.94
4331762,0.043,0.0533,1.0309,-0.42,-1.1725,0.7,996.4666,constant_speed,2913.0
4331822,0.1179,0.0108,1.1014,1.785,5.5825,0.035,996.4866,constant_speed,2913.06
4331882,0.0013,-0.0439,0.9098,-0.49,0.2975,0.28,996.5503,constant_speed,2913.12
4331942,-0.0181,-0.0671,0.8868,-0.2275,1.1988,0.2362,996.5557,constant_speed,2913.18
4332002,0.0598,-0.0307,1.1275,0.735,-0.6737,0.1138,996.5305,constant_speed,2913.24
4332062,0.0281,0.0073,1.0265,-0.4812,3.6488,0.2713,996.4683,constant_speed,2913.3
4332122,0.0676,0.0078,1.0496,0.77,-0.8487,-0.0525,996.4827,constant_speed,2913.36
4332182,0.0339,0.0406,1.0363,-1.5137,1.9688,-0.1138,996.5579,constant_speed,2913.42
4332242,-0.0698,-0.092,0.8434,-1.8987,-2.8,1.015,996.5957,constant_speed,2913.48
4332302,-0.0498,-0.0662,0.9084,1.1287,2.5725,-0.1663,996.6155,constant_speed,2913.54
4332362,0.0412,-0.0239,0.9579,0.4725,-1.0588,0.6562,996.6436,constant_speed,2913.6
4332422,0.0347,-0.1191,0.9345,-3.08,1.0325,0.8575,996.6997,constant_speed,2913.66
4332482,-0.0977,0.0156,0.6171,-0.8838,-5.9675,0.315,996.7073,constant_speed,2913.72
4332542,0.0381,-0.001,0.9889,1.0237,0.63,0.1488,996.6479,constant_speed,2913.78
4332602,0.088,-0.081,1.221,0.455,0.4812,0.875,996.6123,constant_speed,2913.84
4332662,-0.0103,-0.0263,0.8211,0.8138,-3.0625,-0.2713,996.5952,constant_speed,2913.9
4332722,0.0156,-0.1058,1.089,2.0738,-1.7413,-0.2537,996.645,constant_speed,2913.96
4332782,0.0884,-0.0304,1.2203,2.66,1.7763,0.1488,996.7388,constant_speed,2914.02
4332842,0.0258,0.1471,1.0001,1.1812,-1.155,0.0175,996.7571,constant_speed,2914.08
4332902,0.082,0.0082,0.96,0.3675,1.4088,-0.4638,996.7351,constant_speed,2914.14
4332962,0.0018,0.0134,0.9077,-0.7788,3.5963,0.56,996.7664,constant_speed,2914.2
4333022,-0.0996,0.0892,0.9947,-0.7088,-2.3975,0.5688,996.7083,constant_speed,2914.26
4333082,0.0568,-0.1356,1.0824,-0.4812,1.3825,0.4025,996.5715,constant_speed,2914.32
4333142,0.0066,-0.1005,0.9799,0.6212,1.8637,0.5775,996.5022,constant_speed,2914.38
4333202,0.0385,0.1132,0.9655,1.7938,-2.4237,0.1138,996.4988,constant_speed,2914.44
4333262,0.0228,-0.0637,1.0024,-0.0525,0.3325,-0.385,996.3962,constant_speed,2914.5
4333322,0.0595,0.0149,1.0626,0.5163,0.0175,0.7088,996.4414,constant_speed,2914.56
4333382,0.0427,0.0046,1.0397,2.065,2.0387,0.2188,996.5908,constant_speed,2914.62
4333442,0.0061,-0.0831,0.8442,-0.805,-2.2313,0.07,996.6511,constant_speed,2914.68
4333502,0.0551,-0.0445,1.0233,0.735,-3.7275,0.49,996.6033,constant_speed,2914.74
4333562,-0.0703,0.0625,0.9081,-0.0262,-0.035,0.2275,996.4485,constant_speed,2914.8
4333622,0.1037,-0.003,1.1783,0.245,2.5025,-0.1488,996.4343,constant_speed,2914.86
4333682,0.0917,0.0081,1.1117,0.2887,3.29,0.8313,996.4138,constant_speed,2914.92
4333742,0.0112,0.0995,1.0809,0.7437,-0.6737,0.28,996.4009,constant_speed,2914.98
4333802,0.0122,-0.1236,0.9555,0.07,-1.5838,-0.2188,996.4194,constant_speed,2915.04
4333862,0.0205,-0.0386,1.1351,-0.315,1.295,0.1225,996.3721,constant_speed,2915.1
4333922,-0.0124,-0.002,1.0865,0.1488,5.7137,0.2362,996.4128,constant_speed,2915.16
4333982,0.0409,-0.1124,0.9581,1.715,-0.9187,0.0175,996.4414,constant_speed,2915.22
4334042,0.0246,0.0354,1.0228,-0.0875,-0.0088,0.2713,996.4092,constant_speed,2915.28
4334102,-0.0549,-0.0106,0.916,-1.0237,-1.0938,-0.2013,996.4612,constant_speed,2915.34
4334162,0.0722,-0.0586,0.9967,1.68,-1.3825,-0.0962,996.416,constant_speed,2915.4
4334222,0.0591,-0.0257,1.1034,-0.9975,3.6575,-0.0962,996.2585,constant_speed,2915.46
4334282,0.0179,0.0554,1.0756,0.9013,1.8987,0.4025,996.0854,constant_speed,2915.52
4334342,0.059,-0.0332,1.0541,0.8925,-1.61,-0.1225,996.0352,constant_speed,2915.58
4334402,0.0532,-0.0059,1.2015,-0.2975,1.1375,0.7,995.9333,constant_speed,2915.64
4334462,-0.0212,0.0529,1.1491,2.3975,3.0712,-0.0525,995.9966,constant_speed,2915.7
4334522,0.0719,0.0023,0.987,0.4812,-1.015,0.0088,996.105,constant_speed,2915.76
4334582,0.0531,0.0112,0.9736,-1.9688,-0.14,0.4375,996.0322,constant_speed,2915.82
4334642,-0.0187,0.0003,1.0646,0.5163,2.905,0.1838,996.1965,constant_speed,2915.88
4334702,-0.0024,-0.017,1.0706,1.6975,1.1988,-0.4638,996.2561,constant_speed,2915.94
4334762,0.0529,0.012,0.9896,-1.0237,-0.2713,0.6125,996.2898,constant_speed,2916.0
4334822,-0.0946,-0.0578,0.8078,-0.105,0.945,-0.0787,996.2283,constant_speed,2916.06
4334882,0.0417,0.0012,0.805,0.63,-4.0862,0.0525,996.1848,constant_speed,2916.12
4334942,0.1235,0.05,1.2081,0.0088,1.3913,0.175,996.1897,constant_speed,2916.18
4335002,0.0132,0.0451,1.0721,0.8925,3.3775,0.14,996.219,constant_speed,2916.24
4335062,-0.0199,-0.0095,0.9267,0.9187,0.8575,0.21,996.2173,constant_speed,2916.3
4335122,0.0838,0.0151,1.065,-1.5925,-1.6625,0.105,996.1348,constant_speed,2916.36
4335182,-0.0334,-0.0248,0.969,0.735,2.52,0.0437,996.1523,constant_speed,2916.42
4335242,0.034,-0.0798,1.0597,1.5225,-0.525,0.1925,996.2473,constant_speed,2916.48
4335302,0.018,0.0106,0.8818,-1.0237,1.155,0.2188,996.3447,constant_speed,2916.54
4335362,0.0295,0.0395,1.1012,-0.4025,0.1838,0.4725,996.2053,constant_speed,2916.6
4335422,0.045,-0.0407,1.0126,0.8575,-1.4612,0.0613,996.2234,constant_speed,2916.66
4335482,0.0315,-0.0449,0.9243,-2.7037,3.43,0.455,996.365,constant_speed,2916.72
4335542,-0.0362,-0.0173,1.0433,0.245,0.9712,-0.1575,996.4001,constant_speed,2916.78
4335602,0.0492,-0.0473,1.2277,1.645,4.1125,0.4812,996.4048,constant_speed,2916.84
4335662,-0.0459,-0.0356,0.8625,-1.9863,-2.0825,0.4112,996.4324,constant_speed,2916.9
4335722,-0.0453,0.0188,0.9357,0.1138,0.315,-0.5863,996.448,constant_speed,2916.96
4335782,0.1166,-0.0769,1.4264,2.555,1.1638,0.385,996.5444,constant_speed,2917.02
4335842,0.0594,0.0073,1.1084,-0.875,0.4812,0.7175,996.5515,constant_speed,2917.08
4335902,-0.0471,-0.0768,0.903,-1.26,0.35,-0.4725,996.5967,constant_speed,2917.14
4335962,-0.0007,-0.0825,0.9907,0.91,-1.1988,0.3938,996.5806,constant_speed,2917.2
4336022,-0.031,-0.002,0.9257,0.1575,-1.6975,0.3325,996.5251,constant_speed,2917.26
4336082,0.0393,0.0891,1.0041,0.4112,-1.5925,0.4112,996.5186,constant_speed,2917.32
4336142,0.0771,-0.091,1.1209,0.7875,4.5062,0.0787,996.5422,constant_speed,2917.38
4336202,0.0137,0.073,0.937,-0.3675,0.6475,0.4025,996.4868,constant_speed,2917.44
4336262,0.0276,0.0839,1.1658,-0.1838,-0.3237,-0.1312,996.4153,constant_speed,2917.5
4336322,-0.0435,-0.0038,0.7325,-0.9275,-2.9662,0.5337,996.5635,constant_speed,2917.56
4336382,-0.0083,-0.0611,0.8758,-2.1525,0.4462,0.3938,996.6829,constant_speed,2917.62
4336442,-0.0056,-0.0176,0.9599,-0.35,-0.4812,0.4288,996.6655,constant_speed,2917.68
4336502,0.0691,-0.0578,1.232,-0.4638,2.3012,0.595,996.5461,constant_speed,2917.74
4336562,-0.0361,0.0293,1.0482,1.3563,-0.3587,0.4462,996.4475,constant_speed,2917.8
4336622,0.0069,0.0467,1.0208,1.75,2.5025,-0.4638,996.3381,constant_speed,2917.86
4336682,0.0249,-0.0809,0.9719,-0.1312,0.7875,0.1138,996.4009,constant_speed,2917.92
4336742,-0.0892,-0.0342,0.8977,0.8575,-2.59,0.6037,996.3721,constant_speed,2917.98
4336802,-0.0227,0.023,0.8624,0.9275,-2.9575,-0.1225,996.3635,constant_speed,2918.04
4336862,0.0298,-0.1332,1.129,-0.1138,-0.14,0.4638,996.4031,constant_speed,2918.1
4336922,-0.0548,0.0132,0.9084,0.5863,-0.98,0.5075,996.4473,constant_speed,2918.16
4336982,0.0008,0.0764,0.8523,-0.21,0.3413,0.2713,996.5107,constant_speed,2918.22
4337042,0.06,-0.0486,0.9023,-1.6187,1.0325,0.3413,996.5596,constant_speed,2918.28
4337102,-0.0163,0.0142,1.0028,-0.945,0.9538,0.8487,996.5471,constant_speed,2918.34
4337162,0.0159,0.0469,0.887,0.9362,-1.505,-0.1138,996.5286,constant_speed,2918.4
4337222,-0.0251,-0.0949,0.7458,-1.4612,-0.49,0.3675,996.614,constant_speed,2918.46
4337282,0.0529,0.0283,1.1184,0.945,-2.205,0.5688,996.5667,constant_speed,2918.52
4337342,-0.0085,-0.0142,0.8719,0.9712,0.385,0.175,996.5942,constant_speed,2918.58
4337402,0.0261,-0.032,1.0363,-0.9887,2.52,0.28,996.645,constant_speed,2918.64
4337462,-0.0655,-0.021,0.9687,0.105,1.5575,0.5075,996.6401,constant_speed,2918.7
4337522,-0.0271,0.0222,0.8506,0.9887,0.105,-0.0525,996.6184,constant_speed,2918.76
4337582,0.0154,-0.0917,0.9313,-1.3825,-0.56,0.3237,996.4214,constant_speed,2918.82
4337642,-0.0457,-0.0403,1.0643,-0.1925,-2.1,0.3675,996.3459,constant_speed,2918.88
4337702,0.0784,0.0173,1.0327,1.3475,3.99,0.2013,996.2642,constant_speed,2918.94
4337762,-0.0058,-0.0321,1.0727,-0.2625,1.645,-0.0437,996.2729,constant_speed,2919.0
4337822,-0.0285,0.037,0.937,-0.07,3.0712,0.0088,996.3218,constant_speed,2919.06
4337882,-0.0132,-0.0459,0.9243,0.98,1.7938,-0.6913,996.2834,constant_speed,2919.12
4337942,0.0573,-0.0029,0.9452,-0.4638,-1.1287,0.3063,996.053,constant_speed,2919.18
4338002,0.0,-0.0568,0.9711,-0.2975,2.1088,0.2713,995.6345,constant_speed,2919.24
4338062,-0.0751,0.0146,0.8396,-0.4638,0.8487,-0.0787,995.8494,constant_speed,2919.3
4338122,0.0271,-0.0863,0.8581,-2.1175,-3.1325,0.2625,996.1677,constant_speed,2919.36
4338182,0.034,0.0149,0.9547,0.1312,-1.68,-0.105,996.1077,constant_speed,2919.42
4338242,-0.0417,0.0112,0.8112,2.555,0.9887,-0.5425,995.9622,constant_speed,2919.48
4338302,0.0137,-0.021,0.8847,0.7875,2.0912,-0.2625,995.8716,constant_speed,2919.54
4338362,-0.0263,0.0034,0.7971,2.3625,-1.8987,0.0262,995.9033,constant_speed,2919.6
4338422,-0.0031,-0.0689,0.9975,2.7825,-0.5688,-0.1663,996.0999,constant_speed,2919.66
4338482,0.0634,-0.0215,1.0548,-0.5512,-1.0063,-0.0962,996.1321,constant_speed,2919.72
4338542,-0.0077,0.0403,0.9805,-0.2625,5.9938,-0.42,996.2764,constant_speed,2919.78
4338602,-0.0217,0.0598,0.8879,0.35,2.3712,-0.5337,996.3313,constant_speed,2919.84
4338662,0.032,0.0201,1.0152,-1.0938,-1.1812,-0.0962,996.3374,constant_speed,2919.9
4338722,-0.0403,0.0304,0.9753,-1.1375,2.1613,-0.4725,996.344,constant_speed,2919.96
4338782,0.0159,0.0081,0.9084,0.7788,-1.5312,-0.4025,996.3457,constant_speed,2920.02
4338842,0.0322,0.0168,0.7781,-1.4,-1.5312,0.3413,996.2397,constant_speed,2920.08
4338902,0.032,0.0086,1.065,-0.5863,0.84,-0.4812,996.1692,constant_speed,2920.14
4338962,0.0673,0.045,1.0966,0.91,0.7437,-0.6913,995.8699,constant_speed,2920.2
4339022,0.0002,0.0619,0.9231,0.3325,-2.3275,-0.0962,995.9282,constant_speed,2920.26
4339082,0.0667,0.0415,1.016,0.7175,-0.56,-1.015,996.0942,constant_speed,2920.32
4339142,0.0615,0.0256,1.0738,1.995,0.385,-0.7,996.1648,constant_speed,2920.38
4339202,-0.0325,0.039,0.6592,-2.2838,-0.5775,-0.0262,996.1335,constant_speed,2920.44
4339262,0.04,0.1014,0.9595,-0.1663,0.0088,-0.84,996.084,constant_speed,2920.5
4339322,0.0547,0.0422,1.16,1.54,3.4125,-0.525,995.9985,constant_speed,2920.56
4339382,0.0019,0.0556,0.8901,-0.0613,1.2337,-0.21,996.0623,constant_speed,2920.62
4339442,0.0056,0.0509,0.947,-1.365,-1.4,-0.5337,996.2156,constant_speed,2920.68
4339502,0.0467,-0.0107,1.026,0.0787,1.3475,-0.4725,996.2153,constant_speed,2920.74
4339562,-0.0386,0.0339,0.9033,-0.5163,-3.2025,-0.0088,996.2087,constant_speed,2920.8
4339622,0.0059,0.0678,0.9747,2.0563,0.4988,-0.6212,996.2578,constant_speed,2920.86
4339682,-0.0095,0.0417,0.9733,0.4288,1.9512,-0.455,996.2285,constant_speed,2920.92
4339742,0.009,-0.029,0.9465,-0.7088,-1.89,0.0088,996.2881,constant_speed,2920.98
4339802,-0.002,0.0328,0.9911,-0.6825,2.1088,-0.56,996.3596,constant_speed,2921.04
4339862,0.0451,-0.0101,1.1588,1.54,2.5025,-0.1925,996.3018,constant_speed,2921.1
4339922,-0.0676,-0.0027,0.7605,-0.9013,-3.6137,0.0175,996.072,constant_speed,2921.16
4339982,0.0024,0.0831,0.8866,1.1812,0.3762,-0.5075,996.0422,constant_speed,2921.22
4340042,0.0547,0.0276,1.0331,0.035,-0.2713,-0.5425,996.2275,constant_speed,2921.28
4340102,0.0269,0.0389,1.1873,1.0237,1.645,0.1225,996.2771,constant_speed,2921.34
4340162,0.0219,0.1003,1.0124,0.63,1.9512,-0.7613,996.325,constant_speed,2921.4
4340222,0.0407,0.0261,1.0469,1.5137,0.4812,-0.1575,996.3406,constant_speed,2921.46
4340282,-0.038,0.0105,0.9462,0.2275,0.525,0.0787,996.3738,constant_speed,2921.52
4340342,0.0349,0.0688,0.8953,0.9275,0.3762,-0.21,996.3872,constant_speed,2921.58
4340402,0.009,-0.0276,0.8884,0.7613,0.7788,-0.4725,996.4167,constant_speed,2921.64
4340462,0.0262,0.0253,0.9252,-0.6388,0.6562,0.1925,996.4026,constant_speed,2921.7
4340522,0.0434,0.09,1.0916,0.735,1.0412,-0.315,996.4573,constant_speed,2921.76
4340582,0.0411,-0.0341,1.1656,0.1488,1.5137,-0.1225,996.3555,constant_speed,2921.82
4340642,0.0059,0.0373,1.0448,-1.33,1.9512,0.2537,996.2407,constant_speed,2921.88
4340702,-0.0476,0.0576,0.8042,-1.1725,3.1237,-0.1138,996.2393,constant_speed,2921.94
4340762,0.0202,-0.0291,1.0677,0.0613,0.1312,-0.07,996.3438,constant_speed,2922.0
4340822,-0.0008,-0.0612,1.0126,-0.2188,-0.8838,0.6825,996.3721,constant_speed,2922.06
4340882,0.0209,0.0229,1.0343,1.2687,-0.595,-0.0875,996.4993,constant_speed,2922.12
4340942,0.0252,0.0071,1.0756,1.6537,2.59,0.0175,996.5178,constant_speed,2922.18
4341002,-0.0142,-0.0251,0.7542,-0.4725,-1.6187,0.4112,996.5366,constant_speed,2922.24
4341062,-0.0085,0.0783,0.8786,1.1988,-0.6737,-0.0262,996.5386,constant_speed,2922.3
4341122,0.04,0.0245,0.9743,0.2188,-0.105,-0.14,996.5352,constant_speed,2922.36
4341182,0.0281,-0.0115,1.1273,0.1312,0.9975,0.6125,996.5183,constant_speed,2922.42
4341242,0.0415,0.08,0.975,0.525,-0.3063,0.1663,996.5205,constant_speed,2922.48
4341302,0.0556,-0.0274,1.2578,0.1138,2.6688,0.0,996.5481,constant_speed,2922.54
4341362,0.0601,0.0063,1.0817,-0.2975,1.89,0.4112,996.5249,constant_speed,2922.6
4341422,0.04,0.0703,1.1692,0.245,4.6813,0.3063,996.5693,constant_speed,2922.66
4341482,-0.0135,0.0691,0.9855,0.6825,1.1638,-0.4462,996.5852,constant_speed,2922.72
4341542,0.0179,-0.075,0.9836,-1.0588,-1.5312,0.4288,996.5759,constant_speed,2922.78
4341602,0.0214,0.0598,1.0053,-0.2975,-2.275,-0.2713,996.5205,constant_speed,2922.84
4341662,0.0384,0.0163,1.0909,-0.665,1.3475,-0.2713,996.5627,constant_speed,2922.9
4341722,-0.0102,-0.0495,0.9143,-0.6125,1.645,0.3063,996.6338,constant_speed,2922.96
4341782,0.0244,0.1064,0.9518,-0.2013,0.875,-0.0787,996.7068,constant_speed,2923.02
4341842,-0.0004,-0.0025,0.9455,0.1312,1.3125,-0.6475,996.7695,constant_speed,2923.08
4341902,0.0121,-0.074,1.016,0.0088,-0.3237,0.28,996.7634,constant_speed,2923.14
4341962,0.0623,0.0556,1.0563,0.6562,-1.61,-0.0437,996.6938,constant_speed,2923.2
4342022,0.014,0.0039,1.0155,0.245,1.9863,-0.0088,996.635,constant_speed,2923.26
4342082,0.0092,-0.063,0.934,-0.5425,-0.56,0.1663,996.5718,constant_speed,2923.32
4342142,0.0049,0.0712,0.914,0.4025,-0.9712,0.0175,996.5315,constant_speed,2923.38
4342202,-0.0132,-0.0207,0.8994,-0.8925,1.2775,-0.4638,996.5657,constant_speed,2923.44
4342262,0.0307,-0.019,1.0345,-0.0787,-0.6562,0.6388,996.6501,constant_speed,2923.5
4342322,0.0225,0.0162,1.1471,0.7962,-2.4762,0.3587,996.606,constant_speed,2923.56
4342382,0.0239,-0.0117,1.1222,0.0,2.3975,0.0088,996.5603,constant_speed,2923.62
4342442,-0.0054,-0.0312,0.8585,-1.4088,0.5863,0.3675,996.5298,constant_speed,2923.68
4342502,0.0071,0.0351,0.8679,-0.6212,-0.0525,0.2275,996.5896,constant_speed,2923.74
4342562,0.0356,-0.0051,1.061,0.07,0.5337,-0.3938,996.4897,constant_speed,2923.8
4342622,-0.008,-0.1066,1.1075,1.05,-2.0038,0.4112,996.4231,constant_speed,2923.86
4342682,-0.0411,0.0043,0.9172,1.1725,0.4112,0.0,996.5134,constant_speed,2923.92
4342742,-0.019,0.0134,0.9087,0.9538,1.7587,-0.5163,996.5869,constant_speed,2923.98
4342802,-0.0078,-0.0695,1.0524,0.3762,-0.2975,0.1488,996.6233,constant_speed,2924.04
4342862,0.0207,0.0169,0.9992,0.3762,-0.63,-0.0088,996.7078,constant_speed,2924.1
4342922,0.0505,0.0248,1.0304,0.805,-0.245,-0.0437,996.6873,constant_speed,2924.16
4342982,-0.012,-0.0288,0.9962,-0.77,1.1113,0.2275,996.7375,constant_speed,2924.22
4343042,0.0495,0.0815,1.0478,0.0525,-2.3537,0.35,996.7671,constant_speed,2924.28
4343102,-0.0195,0.0037,0.9873,0.0437,3.0712,-0.2275,996.6208,constant_speed,2924.34
4343162,-0.0149,-0.0413,0.8464,0.28,1.7938,0.4638,996.5894,constant_speed,2924.4
4343222,0.0107,0.0501,0.9271,-1.5488,-0.3675,-0.0175,996.46,constant_speed,2924.46
4343282,0.011,0.0135,0.9867,0.4025,0.9887,0.21,996.4839,constant_speed,2924.52
4343342,0.0478,-0.0149,1.2081,1.4525,0.4288,0.21,996.4998,constant_speed,2924.58
4343402,-0.0015,0.0856,0.9279,1.1988,0.4725,-0.0175,996.5977,constant_speed,2924.64
4343462,0.0276,0.0074,1.0909,0.6212,2.2313,0.3237,996.6812,constant_speed,2924.7
4343522,-0.063,-0.0641,0.8108,-0.6913,-1.7763,0.2625,996.7705,constant_speed,2924.76
4343582,0.059,0.0334,0.9743,-0.3675,-1.3563,0.49,996.7922,constant_speed,2924.82
