,label,accel_mag_mean,accel_mag_max,accel_mag_min,accel_mag_range,dps_mag_mean,dps_mag_max,dps_mag_min,dps_mag_range,a_x_mean,a_x_std,a_x_min,a_x_max,a_x_range,a_x_abs_max,a_x_delta,a_x_max_neighbor_diff,a_x_min_neighbor_diff,a_x_avg_neighbor_diff,a_x_max_gradient,a_x_min_gradient,a_x_zero_crossings,a_y_mean,a_y_std,a_y_min,a_y_max,a_y_range,a_y_abs_max,a_y_delta,a_y_max_neighbor_diff,a_y_min_neighbor_diff,a_y_avg_neighbor_diff,a_y_max_gradient,a_y_min_gradient,a_y_zero_crossings,a_z_mean,a_z_std,a_z_min,a_z_max,a_z_range,a_z_abs_max,a_z_delta,a_z_max_neighbor_diff,a_z_min_neighbor_diff,a_z_avg_neighbor_diff,a_z_max_gradient,a_z_min_gradient,a_z_zero_crossings,dps_x_mean,dps_x_std,dps_x_min,dps_x_max,dps_x_range,dps_x_abs_max,dps_x_delta,dps_x_max_neighbor_diff,dps_x_min_neighbor_diff,dps_x_avg_neighbor_diff,dps_x_max_gradient,dps_x_min_gradient,dps_x_zero_crossings,dps_y_mean,dps_y_std,dps_y_min,dps_y_max,dps_y_range,dps_y_abs_max,dps_y_delta,dps_y_max_neighbor_diff,dps_y_min_neighbor_diff,dps_y_avg_neighbor_diff,dps_y_max_gradient,dps_y_min_gradient,dps_y_zero_crossings,dps_z_mean,dps_z_std,dps_z_min,dps_z_max,dps_z_range,dps_z_abs_max,dps_z_delta,dps_z_max_neighbor_diff,dps_z_min_neighbor_diff,dps_z_avg_neighbor_diff,dps_z_max_gradient,dps_z_min_gradient,dps_z_zero_crossings
93,weave,1.0114177233387553,1.0833578217745048,0.958230295910122,0.1251275258643828,15.551743296748054,19.798276853807252,11.719827217156404,8.078449636650848,-0.00456,0.023622589545646878,-0.05,0.0378,0.0878,0.05,0.0092,0.0878,-0.0512,0.00048421052631578945,0.0878,-0.023649999999999997,0,0.13973,0.04184637442636553,0.0583,0.2106,0.15230000000000002,0.2106,0.0529,0.10660000000000001,-0.0988,0.0027842105263157905,0.10660000000000001,-0.03565,0,1.00068,0.03378926332120122,0.9528,1.0694,0.11659999999999993,1.0694,0.018799999999999928,0.1097999999999999,-0.0898000000000001,0.0009894736842105225,0.0685,-0.04414999999999997,0,-0.07701500000000003,1.1288890721109754,-2.1613,1.785,3.9463,2.1613,0.18369999999999997,3.1938,-2.415,0.009668421052631578,3.1938,-1.39125,0,-0.23712999999999998,1.0481650925106667,-1.9425,2.3625,4.305,2.3625,-1.5312000000000001,2.2399999999999998,-3.0888,-0.08058947368421053,1.23375,-1.5925,0,-15.470865,2.8693007566075086,-19.7225,-11.55,8.1725,19.7225,8.1725,1.0500000000000007,-0.2975000000000012,0.43013157894736836,0.9975000000000005,0.10499999999999954,0
94,weave,1.007837698776359,1.1071485266214285,0.8902205400910496,0.21692798653037892,11.84760002655354,12.449878350409692,11.42735937913917,1.0225189712705216,0.009745,0.03716512902963575,-0.0685,0.0658,0.1343,0.0685,0.0476,0.0786,-0.0731,0.002505263157894737,0.05210000000000001,-0.0421,1,0.11128,0.04477047429300982,0.0274,0.2071,0.1797,0.2071,0.019799999999999998,0.14150000000000001,-0.1797,0.001042105263157896,0.14150000000000001,-0.04175000000000001,0,1.0001149999999999,0.05427641995524296,0.8872,1.0876,0.2003999999999999,1.0876,-0.005199999999999871,0.12960000000000005,-0.11839999999999995,-0.000273684210526309,0.06519999999999992,-0.04854999999999998,0,0.735,1.0134558360278692,-1.2075,2.4325,3.64,2.4325,1.1462999999999999,1.8638,-2.4237,0.0603315789473684,1.2338,-1.1637499999999998,0,-1.00144,0.8499644378938512,-3.1325,0.28,3.4124999999999996,3.1325,1.925,2.5637,-1.2688,0.10131578947368422,1.6713,-0.78315,0,-11.711,0.2956313618431969,-12.285,-11.2525,1.0325000000000006,12.285,0.06119999999999948,0.5863000000000014,-0.5250000000000004,0.0032210526315789197,0.5862999999999996,-0.30625000000000036,0
95,weave,1.0142132177607892,1.1509962641120952,0.9164250160269524,0.23457124808514285,10.096750219244075,11.119350467540809,9.172767473887038,1.9465829936537702,0.023164999999999998,0.0401637080878798,-0.0563,0.095,0.1513,0.095,-0.08829999999999999,0.1127,-0.1007,-0.004647368421052631,0.049550000000000004,-0.1007,2,0.10561999999999998,0.03965954587419489,0.0371,0.1751,0.138,0.1751,-0.016799999999999995,0.08990000000000001,-0.1202,-0.0008842105263157903,0.05925,-0.06035,0,1.0070800000000002,0.07354836289279677,0.9079,1.1354,0.22749999999999992,1.1354,-0.10289999999999999,0.1835,-0.1632999999999999,-0.00541578947368421,0.07799999999999996,-0.10725000000000001,0,0.36619,1.285653062352687,-1.7587,3.1588,4.9174999999999995,3.1588,-2.4063,4.2788,-2.2573999999999996,-0.12664736842105268,1.9425,-1.3256000000000001,0,0.097995,1.2589308958397996,-1.8463,2.3975,4.2438,2.3975,-0.9013,1.4176000000000002,-1.9512999999999998,-0.04743684210526316,1.3299,-1.42185,0,-9.937814999999999,0.3847541925834291,-10.9113,-9.1525,1.7588000000000008,10.9113,-0.28000000000000114,1.0850000000000009,-0.8313000000000006,-0.014736842105263218,0.5118999999999998,-0.6475,0
96,weave,1.0071545138132727,1.126127776941853,0.8625147534970055,0.2636130234448475,20.496451636467558,26.846471643215985,12.031845676370688,14.814625966845297,0.057055,0.0330991409492595,0.0051,0.1363,0.1312,0.1363,0.029899999999999996,0.0567,-0.1018,0.0015736842105263142,0.036899999999999995,-0.0528,0,0.18597999999999998,0.05002749349370962,0.1054,0.2696,0.1642,0.2696,0.1488,0.0761,-0.1003,0.007831578947368422,0.05660000000000001,-0.026050000000000004,0,0.9864850000000001,0.059823418007543365,0.8415,1.1114,0.2698999999999999,1.1114,-0.019499999999999962,0.14239999999999997,-0.14749999999999996,-0.0010263157894736823,0.10315000000000002,-0.13494999999999996,0,0.5866800000000001,0.8070632399404386,-1.1025,2.1613,3.2638000000000003,2.1613,-2.4238000000000004,1.7850000000000001,-1.6975,-0.12756842105263158,0.83125,-1.5663,0,-0.60726,1.0930273596036402,-3.0363,0.8575,3.8938,3.0363,-0.10499999999999998,3.8938,-3.0888000000000004,-0.005526315789473695,1.8025,-1.74565,0,-20.4295,4.7085088873342125,-26.8188,-11.7863,15.032499999999999,26.8188,-15.032499999999999,1.0324999999999989,-2.003800000000002,-0.7911842105263157,0.25815000000000055,-1.5050500000000007,0
97,weave,1.0323599888274448,1.1554360994879813,0.93796909330745,0.21746700618053127,27.541664295677883,28.30101708207675,26.534243270536283,1.7667738115404674,0.050324999999999995,0.03423800404598129,-0.0232,0.1147,0.1379,0.1147,0.0046,0.09,-0.0996,0.00024210526315789437,0.044149999999999995,-0.05865,0,0.22578,0.04410884384409954,0.1293,0.3009,0.1716,0.3009,-0.05499999999999999,0.1051,-0.13249999999999998,-0.002894736842105263,0.048600000000000004,-0.03365,0,1.00461,0.05934330006966159,0.8864,1.1309,0.24450000000000005,1.1309,-0.1473,0.2218000000000001,-0.20300000000000007,-0.007752631578947368,0.12225000000000003,-0.10389999999999988,0,-0.046825,0.6702690637073726,-1.0938,1.2862,2.38,1.2862,-0.63,1.5838,-1.19,-0.03315789473684211,0.9625,-0.88375,0,-0.618185,0.9510462472982057,-2.485,0.91,3.395,2.485,1.2162,2.9575,-2.3188,0.06401052631578948,2.9575,-0.9756499999999999,0,-27.51132,0.5584402089278386,-28.28,-26.53,1.75,28.28,0.16629999999999967,1.0238000000000014,-0.6911999999999985,0.00875263157894735,0.4637499999999992,-0.6911999999999985,0
98,weave,1.00653551486459,1.0778334750785947,0.9545404653549266,0.12329300972366808,13.951695780149862,18.97665152075044,6.004137714110161,12.97251380664028,0.014660000000000001,0.029333372408267434,-0.0254,0.1071,0.1325,0.1071,-0.0203,0.0815,-0.08,-0.001068421052631578,0.035199999999999995,-0.06415,0,-0.127295,0.040227098420945316,-0.2037,-0.055,0.1487,0.2037,0.025300000000000003,0.0712,-0.06639999999999999,0.0013315789473684213,0.0712,-0.058899999999999994,0,0.997115,0.03471032418839037,0.9435,1.0668,0.12329999999999997,1.0668,-0.06040000000000001,0.09069999999999989,-0.11839999999999995,-0.0031789473684210533,0.04075000000000001,-0.05730000000000013,0,0.2804399999999999,0.746781580411639,-0.9975,2.0125,3.0100000000000002,2.0125,0.48119999999999996,2.0387000000000004,-2.9312,0.02532631578947371,0.9975499999999999,-0.93625,0,0.6422599999999999,1.0575248656526637,-1.6537,3.36,5.0137,3.36,-0.9362,2.7649999999999997,-2.0825,-0.049273684210526345,0.8794,-1.4306,0,13.868755000000004,4.331811088177542,5.88,18.9525,13.072500000000002,18.9525,12.775000000000002,1.6274999999999995,-0.29749999999999943,0.6723684210526317,1.3737500000000002,-0.29749999999999943,0
99,weave,0.9774100457337005,1.1143193662500892,0.8024843986022407,0.31183496764784846,18.765652954675335,19.84871986753806,16.731692513909046,3.1170273536290125,0.013205,0.033620787351061,-0.0356,0.0788,0.1144,0.0788,-0.0144,0.1016,-0.0821,-0.0007578947368421065,0.05565,-0.0344,0,-0.13585,0.04767522251762715,-0.2619,-0.0565,0.20540000000000003,0.2619,0.09,0.09459999999999999,-0.15990000000000004,0.004736842105263157,0.06340000000000001,-0.08030000000000001,0,0.9662400000000002,0.06823225352465383,0.7896,1.097,0.3074,1.097,0.0737000000000001,0.3064000000000001,-0.19720000000000004,0.0038789473684210578,0.08050000000000002,-0.09440000000000004,0,0.6899299999999999,1.1225157127490115,-1.5575,3.4825,5.04,3.4825,-1.0062,3.045,-2.7563000000000004,-0.05295789473684213,1.33,-1.4394,0,-0.20431,1.2775380583063085,-2.9137,2.7912,5.7049,2.9137,1.7062,3.6136999999999997,-2.3186999999999998,0.08980000000000002,1.2774999999999999,-1.2556,1,18.677744999999998,0.8813394097831106,16.7038,19.6262,2.9223999999999997,19.6262,-2.099899999999998,0.6387999999999998,-0.5686999999999998,-0.11052105263157885,0.2975499999999993,-0.5511999999999979,0
100,weave,1.011140195143581,1.0887058464066408,0.9161840426464544,0.17252180376018644,7.740271147156051,16.356381877725894,1.3302917461970514,15.026090131528843,0.031534999999999994,0.04294754787436708,-0.0244,0.1115,0.1359,0.1115,-0.0319,0.1327,-0.0929,-0.0016789473684210511,0.0672,-0.0929,0,0.016609999999999996,0.06902504427265588,-0.1774,0.1103,0.2877,0.1774,0.1634,0.1408,-0.17200000000000001,0.0086,0.0834,-0.0443,1,1.00736,0.05726507523879859,0.8988,1.0879,0.18910000000000005,1.0879,-0.027200000000000113,0.1634000000000001,-0.1723999999999999,-0.001431578947368427,0.06550000000000006,-0.08400000000000002,0,0.47469,1.2304127766515467,-1.2162,3.185,4.4012,3.185,3.2725,3.9463,-1.96,0.17223684210526316,2.2750999999999997,-1.27315,0,0.06781499999999999,0.9579446365032079,-1.3038,1.8112,3.115,1.8112,-2.0826000000000002,2.5987,-2.2312,-0.10961052631578949,1.2075,-1.0413000000000001,0,5.344945,7.432749670597225,-6.1512,16.2925,22.4437,16.2925,-22.4437,-0.13129999999999953,-1.828800000000001,-1.1812473684210527,-0.5511999999999997,-1.58375,1
101,weave,1.0134337551555581,1.1064620824953741,0.8532201122805299,0.2532419702148443,17.228790956905776,24.648636625582355,8.10657427277392,16.542062352808436,0.05761999999999999,0.029116799274645562,0.0166,0.1322,0.11560000000000001,0.1322,0.0144,0.0494,-0.09630000000000001,0.0007578947368421062,0.0494,-0.050850000000000006,0,0.18952,0.05687478027719269,0.1045,0.2835,0.179,0.2835,0.15639999999999998,0.15709999999999996,-0.16779999999999998,0.00823157894736842,0.05890000000000001,-0.07075,0,0.9920300000000001,0.06433202607525561,0.8438,1.0873,0.24349999999999994,1.0873,0.10870000000000002,0.17780000000000007,-0.14780000000000004,0.005721052631578949,0.17780000000000007,-0.07169999999999999,0,0.82819,0.9063186292852385,-0.6475,2.5463,3.1938,2.5463,-1.575,1.9075,-1.6451,-0.08289473684210527,1.05875,-1.0369,0,-0.6238849999999999,1.2362520881893915,-2.87,1.2513,4.1213,2.87,1.8025000000000002,2.7476000000000003,-2.7387,0.09486842105263164,1.6363,-0.90125,0,-17.09924,5.389418525651128,-24.6225,-7.3238,17.298699999999997,24.6225,-17.298699999999997,-0.2012999999999998,-2.0212000000000003,-0.9104578947368419,-0.4155999999999995,-1.7762499999999992,0
102,weave,1.0123136746473673,1.1393159087803522,0.9086852205246875,0.23063068825566468,7.1216256319433,15.554508908351945,1.335315367244757,14.219193541107188,0.0034500000000000004,0.019356883720486134,-0.0357,0.0385,0.0742,0.0385,0.0287,0.0594,-0.047200000000000006,0.0015105263157894739,0.0414,-0.034850000000000006,0,0.023695,0.06460129927811865,-0.0777,0.1532,0.2309,0.1532,-0.17409999999999998,0.0956,-0.0995,-0.009163157894736842,0.04745,-0.06939999999999999,1,1.009915,0.05578858848602603,0.9043,1.138,0.2336999999999999,1.138,0.02519999999999989,0.09320000000000006,-0.15569999999999995,0.0013263157894736783,0.07575000000000004,-0.07534999999999997,0,-0.19907499999999997,0.9282458373756722,-2.6425,0.9887,3.6312,2.6425,-1.8987,3.4825,-1.8025000000000002,-0.09993157894736845,0.86625,-1.75,0,0.309315,1.192427647711305,-2.065,2.3712,4.4361999999999995,2.3712,-0.1313,2.2751,-2.9401,-0.006910526315789495,0.9144,-2.5637000000000003,1,-5.9202650000000006,5.969573973715201,-15.5225,3.22,18.7425,15.5225,18.7425,2.598699999999999,0.008700000000000152,0.9864473684210524,1.5531499999999996,0.2975000000000003,1
103,weave,1.0051048498266109,1.1077964208283038,0.8877175508009291,0.2200788700273747,11.942992320926662,19.370970953723514,4.392939669515164,14.978031284208349,0.021465000000000005,0.03173386494284184,-0.0473,0.0899,0.1372,0.0899,0.060700000000000004,0.0826,-0.07429999999999999,0.003194736842105262,0.0826,-0.069,0,-0.12132500000000002,0.05254921377547958,-0.2208,-0.0207,0.2001,0.2208,-0.1703,0.0859,-0.0766,-0.008963157894736841,0.04515,-0.0605,0,0.9956950000000001,0.0703709530013328,0.8808,1.1065,0.2257,1.1065,-0.05779999999999996,0.2257,-0.2138,-0.003042105263157893,0.12550000000000006,-0.12450000000000006,0,-0.03280999999999995,0.8796453243988978,-1.5488,1.75,3.2988,1.75,0.14000000000000012,2.1525,-2.205,0.007368421052631562,1.8287,-0.73935,0,-0.06300999999999998,1.1085198480762297,-2.0038,1.7938,3.7976,2.0038,1.1113,2.8613,-2.5288,0.058489473684210536,1.8988,-1.19435,0,11.839195,4.738261074151127,4.095,19.3288,15.233800000000002,19.3288,15.233800000000002,1.7151000000000005,0.19250000000000078,0.801778947368421,1.3563,0.3237500000000004,0
104,weave,1.0070458528832218,1.1370517842209298,0.9021231401532719,0.2349286440676579,19.86888675493019,21.0851625779836,17.444777081980728,3.640385496002871,0.047654999999999996,0.028819556134497867,-0.0007,0.1176,0.1183,0.1176,0.0378,0.102,-0.05539999999999999,0.0019894736842105258,0.0485,-0.03535,0,-0.14496,0.04100456200550322,-0.2484,-0.0714,0.177,0.2484,0.1397,0.11710000000000001,-0.056599999999999984,0.007352631578947368,0.07789999999999998,-0.0373,0,0.99422,0.05491496392749334,0.8926,1.119,0.22640000000000005,1.119,0.04909999999999992,0.22640000000000005,-0.15280000000000005,0.002584210526315785,0.07989999999999986,-0.09515000000000001,0,0.8469849999999999,0.8061220106652265,-0.8313,2.3187,3.1500000000000004,2.3187,0.7788,2.87,-1.5312000000000001,0.04098947368421052,1.07625,-1.5312000000000001,0,-0.17458,0.9237015692595913,-1.7413,1.6363,3.3776,1.7413,0.9626000000000001,2.7301,-1.5312999999999999,0.05066315789473685,2.7301,-1.3344,0,19.813070000000003,1.0986186082626914,17.36,21.0438,3.6838000000000015,21.0438,-2.3625000000000007,0.5863000000000014,-0.6999999999999993,-0.12434210526315793,0.5863000000000014,-0.5775000000000006,0
105,weave,0.9892863100919154,1.0737402898280386,0.9229787646527952,0.15076152517524344,7.386362915387773,15.895531842942532,1.0634608032268984,14.832071039715633,0.024875,0.02902107899985439,-0.0195,0.0808,0.1003,0.0808,0.0998,0.0642,-0.0637,0.005252631578947367,0.0395,-0.0348,0,0.03357,0.06915703792627936,-0.0781,0.153,0.2311,0.153,0.17609999999999998,0.10669999999999999,-0.0701,0.009268421052631579,0.07495,-0.0304,1,0.9857750000000001,0.036734522340421794,0.9206,1.0621,0.14150000000000007,1.0621,0.13340000000000007,0.10929999999999995,-0.0888000000000001,0.007021052631578951,0.07240000000000002,-0.029500000000000026,0,1.297185,0.9788472873070758,-0.6562,2.8612,3.5174000000000003,2.8612,-0.7524,1.9425,-2.5812,-0.039599999999999975,1.25565,-1.8287,0,0.23624499999999998,1.083754506322204,-2.345,1.7938,4.1388,2.345,-0.6738,3.6837999999999997,-3.0976,-0.03546315789473686,1.5794000000000001,-1.6275000000000002,0,5.092495,7.024504605681232,-5.0925,15.7937,20.8862,15.7937,-20.8862,-0.10499999999999998,-2.0913000000000004,-1.0992736842105264,-0.3413000000000004,-1.7019000000000002,1
106,weave,0.9948505490415842,1.0831498742094743,0.8872686459015668,0.19588122830790744,14.994046334859016,17.574291619863374,7.955789095369484,9.61850252449389,0.041255,0.02549459127365109,-0.0009,0.0901,0.091,0.0901,0.044599999999999994,0.062200000000000005,-0.0736,0.002347368421052632,0.0397,-0.028200000000000003,0,0.09861999999999999,0.05456668156340557,-0.0193,0.1756,0.19490000000000002,0.1756,-0.17550000000000002,0.0707,-0.0775,-0.009236842105263158,0.033100000000000004,-0.050499999999999996,0,0.9874150000000002,0.04735733450669438,0.8872,1.0673,0.18009999999999993,1.0673,0.06270000000000009,0.135,-0.11689999999999989,0.0033000000000000048,0.10619999999999996,-0.05235000000000001,0,0.04374499999999999,1.2258676443860617,-1.6275,2.7738,4.4013,2.7738,1.1987,3.64,-2.2488,0.06308947368421053,3.64,-1.53565,0,-0.029740000000000034,1.9836972597439837,-3.745,3.3425,7.0875,3.745,-2.8174,3.2375,-3.8587000000000002,-0.14828421052631582,2.1875,-1.45685,2,-14.798005,3.1203943137256838,-17.36,-7.4812,9.878799999999998,17.36,9.555,1.7675,-0.7349999999999994,0.5028947368421053,1.7150000000000007,-0.3193500000000009,0
107,weave,1.0061404304016264,1.1170375956072383,0.959125523589066,0.15791207201817226,7.625223913550018,14.995738826079895,0.7552505014894065,14.240488324590489,0.047965,0.02704591174475845,0.0088,0.0919,0.0831,0.0919,0.020800000000000003,0.0463,-0.0757,0.0010947368421052636,0.035500000000000004,-0.032799999999999996,0,-0.06633499999999999,0.036991055462240144,-0.1222,0.0068,0.129,0.1222,-0.0979,0.046,-0.0664,-0.005152631578947369,0.02185,-0.0443,0,1.00182,0.043106765862888564,0.9565,1.1131,0.15659999999999996,1.1131,-0.05269999999999997,0.15459999999999996,-0.14469999999999994,-0.002773684210526314,0.04285,-0.07989999999999997,0,0.185055,0.6699116261237668,-0.7875,1.9775,2.765,1.9775,-2.555,1.54,-1.5836999999999999,-0.1344736842105263,0.6780999999999999,-1.5137,0,0.28612999999999994,1.018773614179013,-1.3737,2.1525,3.5262,2.1525,1.4263,1.7412,-2.2662,0.07506842105263158,1.1244,-1.40875,0,6.0707450000000005,6.628894366529403,-5.6962,14.9625,20.6587,14.9625,20.6587,1.9249,0.45500000000000007,1.0873000000000002,1.9249,0.45500000000000007,1
108,weave,0.9937727032362889,1.080166325155529,0.8913190730596984,0.18884725209583053,21.875646682173834,27.07191175831511,15.857662442176022,11.214249316139089,0.031705,0.04421738732789696,-0.0847,0.1017,0.1864,0.1017,-0.0129,0.0785,-0.0769,-0.0006789473684210525,0.06075,-0.0769,1,-0.15146500000000002,0.055606155234829896,-0.2572,-0.0629,0.19429999999999997,0.2572,-0.10850000000000001,0.18159999999999998,-0.19429999999999997,-0.005710526315789473,0.032999999999999995,-0.11660000000000001,0,0.979205,0.05243797815163717,0.8862,1.0646,0.1784,1.0646,-0.017100000000000004,0.08850000000000002,-0.13019999999999987,-0.0009000000000000002,0.05559999999999998,-0.05459999999999998,0,0.3451799999999999,1.4975648270301671,-2.8788,3.5262,6.404999999999999,3.5262,3.9988,5.1887,-2.73,0.21046315789473685,4.0424999999999995,-1.2906,1,0.22487500000000007,1.3825978898911928,-2.3625,2.7475,5.109999999999999,2.7475,1.8375,2.4938000000000002,-2.7387,0.09671052631578948,1.9775,-1.51375,2,21.774385000000002,3.7301809949419766,15.7937,26.775,10.9813,26.775,10.9813,1.3125,-0.1573999999999991,0.5779631578947368,1.2599999999999998,0.22750000000000092,0
109,weave,1.024258695063781,1.1254762591898597,0.8849004972311858,0.24057576195867392,26.29487937868105,28.089794657134824,23.369656666070213,4.720137991064611,0.030744999999999995,0.02245417497224537,-0.0085,0.0773,0.08579999999999999,0.0773,-0.0539,0.0405,-0.03320000000000001,-0.002836842105263158,0.034749999999999996,-0.023899999999999998,0,-0.13571999999999998,0.03243173559469506,-0.211,-0.0883,0.12269999999999999,0.211,0.06330000000000001,0.0685,-0.08320000000000001,0.0033315789473684215,0.06820000000000001,-0.05789999999999999,0,1.0139600000000002,0.059747577797192586,0.8775,1.1164,0.2389000000000001,1.1164,-0.05059999999999998,0.11119999999999997,-0.2389000000000001,-0.002663157894736841,0.06974999999999998,-0.09315000000000007,0,0.6304450000000001,0.8185572072571542,-0.9975,2.3975,3.395,2.3975,-1.4088,1.3386999999999998,-1.8900000000000001,-0.07414736842105264,0.93625,-1.6975,0,-0.37842,0.7411817701623891,-1.575,1.4088,2.9838,1.575,-0.6912,1.8462999999999998,-1.4087,-0.03637894736842107,1.2688000000000001,-1.0150000000000001,0,26.262690000000003,1.4943412140824004,23.3625,28.0788,4.7163,28.0788,-2.9837999999999987,0.7348999999999997,-0.9888000000000012,-0.15704210526315782,0.7348999999999997,-0.6868999999999996,0
110,weave,0.9960766124879621,1.0704305021812488,0.9105080449946612,0.1599224571865876,21.521610015958768,22.299831796002408,20.92410040192887,1.3757313940735365,-0.0007649999999999995,0.0214677058563984,-0.0323,0.0488,0.0811,0.0488,-0.037000000000000005,0.0481,-0.056100000000000004,-0.001947368421052631,0.04055,-0.0465,0,-0.12906999999999996,0.02197776627699721,-0.1598,-0.0779,0.0819,0.1598,0.028200000000000003,0.044700000000000004,-0.0819,0.0014842105263157897,0.03375,-0.027450000000000002,0,0.9871800000000001,0.044743157077514736,0.8977,1.0601,0.1624,1.0601,-0.07809999999999984,0.09700000000000009,-0.10710000000000008,-0.004110526315789465,0.06634999999999996,-0.06114999999999993,0,1.6139400000000002,0.570514840805169,0.28,2.59,2.3099999999999996,2.59,1.2249999999999999,1.5924999999999998,-1.0587000000000002,0.06447368421052632,1.3038,-0.7393999999999998,0,-0.13693499999999997,0.7046983051931552,-1.295,1.5575,2.8525,1.5575,-1.2075,1.6013,-1.26,-0.06355263157894737,1.4875,-0.77435,0,21.44275,0.3660788331838686,20.8425,22.1812,1.3386999999999993,22.1812,0.04380000000000095,0.5512000000000015,-0.8486999999999973,0.0023052631578947868,0.37185000000000024,-0.4811999999999994,0
111,weave,1.0202773403044314,1.1087954319891475,0.9179546176146183,0.19084081437452927,20.80846089381327,22.020209041923287,19.074907121399047,2.9453019205242406,0.0010499999999999993,0.02764084506286799,-0.0488,0.0566,0.1054,0.0566,0.0165,0.053399999999999996,-0.0844,0.000868421052631579,0.03035,-0.03855,0,-0.12481,0.03732477517822797,-0.2116,-0.059,0.1526,0.2116,-0.0698,0.0919,-0.1135,-0.003673684210526315,0.06265,-0.1135,0,1.01159,0.047558704997640894,0.904,1.0929,0.18889999999999996,1.0929,-0.012400000000000189,0.0939000000000001,-0.14960000000000007,-0.0006526315789473783,0.04880000000000001,-0.14960000000000007,0,0.5289349999999999,1.3383911127976718,-3.4738,3.2725,6.7463,3.4738,-1.9162,2.8701000000000003,-3.0275,-0.10085263157894735,2.8701000000000003,-1.5269000000000001,1,0.365745,1.1844683473031932,-2.1,2.59,4.6899999999999995,2.59,2.4850000000000003,2.3363,-1.9162000000000001,0.13078947368421054,1.6712,-1.14625,1,20.725240000000003,0.9455580326202255,18.9263,21.8225,2.8962000000000003,21.8225,-0.9274999999999984,0.5425000000000004,-0.9013000000000027,-0.048815789473684125,0.5425000000000004,-0.7962500000000006,0
112,weave,1.0123331052836304,1.1287002303534805,0.8640614908674035,0.2646387394860771,25.114412196422496,29.07232128898551,19.976669334250893,9.095651954734617,0.04091499999999999,0.033659444205312215,-0.0066,0.122,0.1286,0.122,0.051000000000000004,0.0629,-0.0776,0.002684210526315789,0.05785,-0.0776,0,-0.176655,0.048578817941892935,-0.2822,-0.0814,0.2008,0.2822,-0.015100000000000002,0.08940000000000001,-0.09140000000000001,-0.0007947368421052633,0.06385,-0.0802,0,0.9942150000000002,0.06588012458844833,0.8408,1.1114,0.27059999999999995,1.1114,0.058700000000000085,0.18989999999999996,-0.16690000000000005,0.003089473684210531,0.12565000000000004,-0.09809999999999985,0,0.9043150000000001,1.8869439082604051,-2.7475,5.565,8.3125,5.565,0.6913,3.5350000000000006,-3.0975,0.03638421052631579,2.0825000000000005,-2.16125,1,-0.146555,1.302761633678322,-3.64,2.1613,5.8013,3.64,1.8201,4.585,-5.2937,0.0957947368421052,3.7976,-1.84625,1,24.990005,2.9173993704694925,19.81,29.0413,9.231300000000001,29.0413,8.802500000000002,1.5749999999999993,-0.3674999999999997,0.46328947368421064,1.1374999999999993,-0.3674999999999997,0
113,weave,1.0127850510137857,1.1225904818766281,0.8994027184748776,0.2231877634017505,30.609120806610225,31.854031269683905,28.332523116199873,3.5215081534840316,0.03202,0.02893943948826129,-0.0046,0.0953,0.09989999999999999,0.0953,-0.021200000000000004,0.0848,-0.067,-0.0011157894736842106,0.02865,-0.033400000000000006,0,-0.197645,0.054714045872970074,-0.3116,-0.1069,0.2047,0.3116,0.1254,0.16099999999999998,-0.1571,0.006600000000000002,0.07239999999999999,-0.07064999999999999,0,0.990445,0.06981499970787457,0.8437,1.1023,0.25860000000000005,1.1023,0.18669999999999998,0.17459999999999998,-0.16649999999999998,0.009826315789473683,0.10910000000000009,-0.08300000000000002,0,1.3313000000000001,1.314459798188074,-1.3913,3.3338,4.7251,3.3338,1.855,2.5375,-2.1262999999999996,0.09763157894736842,1.19875,-1.6363,0,-0.09275000000000001,1.2671106022842098,-2.1,2.2487,4.3487,2.2487,2.9049,4.3487,-2.6687000000000003,0.15288947368421055,1.84185,-1.31245,2,30.526995,0.948057155991302,28.1138,31.815,3.7012,31.815,-1.8811999999999998,0.9361999999999995,-1.0151000000000003,-0.09901052631578947,0.9361999999999995,-0.6123999999999974,0
114,weave,1.0115405161035906,1.1521681691489312,0.8902975513838056,0.26187061776512555,15.708827590024933,22.314177888060318,5.841124838590594,16.473053049469723,0.027135,0.037904704262969234,-0.0674,0.0773,0.1447,0.0773,-0.0414,0.0745,-0.0829,-0.0021789473684210524,0.0675,-0.06815,1,0.19404,0.05408677628053878,0.0899,0.2986,0.2087,0.2986,0.1087,0.11269999999999997,-0.09699999999999998,0.005721052631578949,0.0554,-0.058499999999999996,0,0.9903299999999999,0.06271413086798153,0.8699,1.1112,0.24129999999999996,1.1112,-0.12949999999999995,0.20689999999999997,-0.13859999999999995,-0.006815789473684208,0.06169999999999998,-0.0882,0,0.6405000000000001,1.13393179271344,-1.6537,3.1937,4.8474,3.1937,-2.7651000000000003,2.9575,-3.1412,-0.1455315789473684,1.11125,-1.4219,0,0.10500500000000001,1.5159380675708776,-2.6688,3.5787,6.2475000000000005,3.5787,-2.1437,5.3812,-3.8587,-0.11282631578947368,2.20505,-2.9881,3,-15.571065,5.459828592959673,-22.2337,-5.6087,16.625,22.2337,-16.625,0.3324999999999996,-2.7299999999999986,-0.875,0.10939999999999905,-1.5924999999999998,0
